FolderNumber,Category,Type,Subject,Status,Latitude,Longitude,URL,KMLDescription
BP117799,Building Permits,Commercial / Multi-Res Alteration,850 Maughan Road - SCANNED,CANCELLED,49.1425200,-123.8799093,https://www.nanaimo.ca/whatsbuilding/folder/BP117799,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 850 Maughan Road - SCANNED   STATUS: CANCELLED
BP117461,Building Permits,Single / Two Family Alteration,4580 Sheridan Ridge -- Scanned,COMPLETED,49.2298149,-123.9774299,https://www.nanaimo.ca/whatsbuilding/folder/BP117461,TYPE: Single / Two Family Alteration   SUBJECT: 4580 Sheridan Ridge -- Scanned   STATUS: COMPLETED
BP117473,Building Permits,Commercial / Multi / Industrial,4100 Wellington -- Scanned,COMPLETED,49.2072156,-124.0192319,https://www.nanaimo.ca/whatsbuilding/folder/BP117473,TYPE: Commercial / Multi / Industrial   SUBJECT: 4100 Wellington -- Scanned   STATUS: COMPLETED
BP117997,Building Permits,Commercial / Multi-Res Alteration,545 Haliburton -- Scanned,COMPLETED,49.1537243,-123.9319357,https://www.nanaimo.ca/whatsbuilding/folder/BP117997,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 545 Haliburton -- Scanned   STATUS: COMPLETED
BP117471,Building Permits,Single / Two Family Alteration,427 Milton -- Scanned,COMPLETED,49.1614183,-123.9431635,https://www.nanaimo.ca/whatsbuilding/folder/BP117471,TYPE: Single / Two Family Alteration   SUBJECT: 427 Milton -- Scanned   STATUS: COMPLETED
BP117507,Building Permits,Single / Two Family Dwelling,282 Westwood Road,COMPLETED,49.1669160,-123.9923369,https://www.nanaimo.ca/whatsbuilding/folder/BP117507,TYPE: Single / Two Family Dwelling   SUBJECT: 282 Westwood Road   STATUS: COMPLETED
BP117472,Building Permits,Commercial / Multi-Res Alteration,10 Lois Lane -- Scanned,COMPLETED,49.1637302,-123.9359120,https://www.nanaimo.ca/whatsbuilding/folder/BP117472,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 10 Lois Lane -- Scanned   STATUS: COMPLETED
BP117486,Building Permits,Single / Two Family Alteration,186 Cadboro -- Scanned,COMPLETED,49.1671346,-123.9770934,https://www.nanaimo.ca/whatsbuilding/folder/BP117486,TYPE: Single / Two Family Alteration   SUBJECT: 186 Cadboro -- Scanned   STATUS: COMPLETED
BP117474,Building Permits,Single / Two Family Alteration,23 Cilaire -- Scanned,COMPLETED,49.1934135,-123.9660228,https://www.nanaimo.ca/whatsbuilding/folder/BP117474,TYPE: Single / Two Family Alteration   SUBJECT: 23 Cilaire -- Scanned   STATUS: COMPLETED
BP118014,Building Permits,Single / Two Family Alteration,610 Second Street,COMPLETED,49.1668236,-123.9559878,https://www.nanaimo.ca/whatsbuilding/folder/BP118014,TYPE: Single / Two Family Alteration   SUBJECT: 610 Second Street   STATUS: COMPLETED
BP118023,Building Permits,Commercial / Multi / Industrial,5220 Dublin Way Units 101 - 103  201 - 203.,COMPLETED,49.2166360,-124.0336583,https://www.nanaimo.ca/whatsbuilding/folder/BP118023,TYPE: Commercial / Multi / Industrial   SUBJECT: 5220 Dublin Way Units 101 - 103  201 - 203.   STATUS: COMPLETED
BP118010,Building Permits,Single / Two Family Dwelling,321 Cordan -- Scanned,COMPLETED,49.1372825,-123.9395264,https://www.nanaimo.ca/whatsbuilding/folder/BP118010,TYPE: Single / Two Family Dwelling   SUBJECT: 321 Cordan -- Scanned   STATUS: COMPLETED
BP118012,Building Permits,Commercial / Multi-Res Alteration,2310 McCullough Road,COMPLETED,49.1945771,-123.9791533,https://www.nanaimo.ca/whatsbuilding/folder/BP118012,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 2310 McCullough Road   STATUS: COMPLETED
BP117902,Building Permits,Single / Two Family Alteration,3469 Osprey Lookout -- Scanned,COMPLETED,49.2163060,-123.9501627,https://www.nanaimo.ca/whatsbuilding/folder/BP117902,TYPE: Single / Two Family Alteration   SUBJECT: 3469 Osprey Lookout -- Scanned   STATUS: COMPLETED
BP117469,Building Permits,Commercial / Multi-Res Alteration,6700 Island Hwy -- Scanned,COMPLETED,49.2372400,-124.0447405,https://www.nanaimo.ca/whatsbuilding/folder/BP117469,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 6700 Island Hwy -- Scanned   STATUS: COMPLETED
BP117449,Building Permits,On-site Servicing Permit,174 Westwood Road -- Scanned,COMPLETED,49.1730715,-123.9854859,https://www.nanaimo.ca/whatsbuilding/folder/BP117449,TYPE: On-site Servicing Permit   SUBJECT: 174 Westwood Road -- Scanned   STATUS: COMPLETED
BP117724,Building Permits,Single / Two Family Dwelling,860 Oakley Street -- Scanned,COMPLETED,49.1837911,-123.9599041,https://www.nanaimo.ca/whatsbuilding/folder/BP117724,TYPE: Single / Two Family Dwelling   SUBJECT: 860 Oakley Street -- Scanned   STATUS: COMPLETED
BP117740,Building Permits,Commercial / Multi-Res Alteration,711 Poplar Street -- Scanned,COMPLETED,49.1859360,-123.9574274,https://www.nanaimo.ca/whatsbuilding/folder/BP117740,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 711 Poplar Street -- Scanned   STATUS: COMPLETED
BP117757,Building Permits,Single / Two Family Alteration,706 Connaught Avenue -- Scanned,COMPLETED,49.1510798,-123.9422328,https://www.nanaimo.ca/whatsbuilding/folder/BP117757,TYPE: Single / Two Family Alteration   SUBJECT: 706 Connaught Avenue -- Scanned   STATUS: COMPLETED
BP118034,Building Permits,Single / Two Family Dwelling,1284 College Drive,COMPLETED,49.1621667,-123.9824459,https://www.nanaimo.ca/whatsbuilding/folder/BP118034,TYPE: Single / Two Family Dwelling   SUBJECT: 1284 College Drive   STATUS: COMPLETED
BP117748,Building Permits,Single / Two Family Dwelling,349 Cordan Street - SCANNED,COMPLETED,49.1372886,-123.9409663,https://www.nanaimo.ca/whatsbuilding/folder/BP117748,TYPE: Single / Two Family Dwelling   SUBJECT: 349 Cordan Street - SCANNED   STATUS: COMPLETED
BP117753,Building Permits,Commercial / Multi-Res Alteration,38 - 1925 Bowen Road -- Scanned,COMPLETED,49.1854516,-123.9847022,https://www.nanaimo.ca/whatsbuilding/folder/BP117753,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 38 - 1925 Bowen Road -- Scanned   STATUS: COMPLETED
BP117758,Building Permits,Single / Two Family Alteration,3639 Place Road,COMPLETED,49.2235748,-123.9512197,https://www.nanaimo.ca/whatsbuilding/folder/BP117758,TYPE: Single / Two Family Alteration   SUBJECT: 3639 Place Road   STATUS: COMPLETED
BP117678,Building Permits,Garage / Carport Permit,287 Mountain View Crescent,COMPLETED,49.1691899,-124.0066885,https://www.nanaimo.ca/whatsbuilding/folder/BP117678,TYPE: Garage / Carport Permit   SUBJECT: 287 Mountain View Crescent   STATUS: COMPLETED
BP117679,Building Permits,Commercial / Multi-Res Alteration,Unit #5 - 6338 Metral Drive (Parent 6334 Metral) - SCANNED,COMPLETED,49.2300628,-124.0426370,https://www.nanaimo.ca/whatsbuilding/folder/BP117679,TYPE: Commercial / Multi-Res Alteration   SUBJECT: Unit #5 - 6338 Metral Drive (Parent 6334 Metral) - SCANNED   STATUS: COMPLETED
BP117906,Building Permits,Leasehold Improvements,107 - 6631 Island Highway N,COMPLETED,49.2368341,-124.0504615,https://www.nanaimo.ca/whatsbuilding/folder/BP117906,TYPE: Leasehold Improvements   SUBJECT: 107 - 6631 Island Highway N   STATUS: COMPLETED
BP117909,Building Permits,Single / Two Family Alteration,701 Hawkins Street -- Scanned,COMPLETED,49.1889414,-123.9574750,https://www.nanaimo.ca/whatsbuilding/folder/BP117909,TYPE: Single / Two Family Alteration   SUBJECT: 701 Hawkins Street -- Scanned   STATUS: COMPLETED
BP117917,Building Permits,Demolition Permit,994 Park Avenue -- Scanned,COMPLETED,49.1404573,-123.9424114,https://www.nanaimo.ca/whatsbuilding/folder/BP117917,TYPE: Demolition Permit   SUBJECT: 994 Park Avenue -- Scanned   STATUS: COMPLETED
BP117907,Building Permits,Commercial / Multi / Industrial,2230 / 2224 McGarrigle,CANCELLED,49.1934547,-123.9816861,https://www.nanaimo.ca/whatsbuilding/folder/BP117907,TYPE: Commercial / Multi / Industrial   SUBJECT: 2230 / 2224 McGarrigle   STATUS: CANCELLED
BP117910,Building Permits,Commercial / Multi / Industrial,6470 Metral -- Scanned,COMPLETED,49.2331098,-124.0441600,https://www.nanaimo.ca/whatsbuilding/folder/BP117910,TYPE: Commercial / Multi / Industrial   SUBJECT: 6470 Metral -- Scanned   STATUS: COMPLETED
BP117920,Building Permits,Single / Two Family Alteration,3628 Overlook Drive - SCANNED,COMPLETED,49.2235555,-123.9522292,https://www.nanaimo.ca/whatsbuilding/folder/BP117920,TYPE: Single / Two Family Alteration   SUBJECT: 3628 Overlook Drive - SCANNED   STATUS: COMPLETED
BP117930,Building Permits,Single / Two Family Dwelling,5529 Rutherford - Scanned,COMPLETED,49.2307859,-124.0193844,https://www.nanaimo.ca/whatsbuilding/folder/BP117930,TYPE: Single / Two Family Dwelling   SUBJECT: 5529 Rutherford - Scanned   STATUS: COMPLETED
BP118260,Building Permits,Commercial / Multi-Res Alteration,942 Haliburton -- Scanned,COMPLETED,49.1453143,-123.9275716,https://www.nanaimo.ca/whatsbuilding/folder/BP118260,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 942 Haliburton -- Scanned   STATUS: COMPLETED
BP118246,Building Permits,Single / Two Family Alteration,900 Cassandra Place,RETIRED,49.2457954,-124.0348878,https://www.nanaimo.ca/whatsbuilding/folder/BP118246,TYPE: Single / Two Family Alteration   SUBJECT: 900 Cassandra Place   STATUS: RETIRED
BP117670,Building Permits,Single / Two Family Dwelling,211 Linstead Place -- Scanned,COMPLETED,49.2256729,-124.0138954,https://www.nanaimo.ca/whatsbuilding/folder/BP117670,TYPE: Single / Two Family Dwelling   SUBJECT: 211 Linstead Place -- Scanned   STATUS: COMPLETED
BP115857,Building Permits,Single / Two Family Alteration,615 Fifth -- Scanned,COMPLETED,49.1548876,-123.9563792,https://www.nanaimo.ca/whatsbuilding/folder/BP115857,TYPE: Single / Two Family Alteration   SUBJECT: 615 Fifth -- Scanned   STATUS: COMPLETED
BP117554,Building Permits,Commercial / Multi / Industrial,1861 Dufferin Crescent --Scanned,COMPLETED,49.1827936,-123.9843244,https://www.nanaimo.ca/whatsbuilding/folder/BP117554,TYPE: Commercial / Multi / Industrial   SUBJECT: 1861 Dufferin Crescent --Scanned   STATUS: COMPLETED
BP117590,Building Permits,Demolition Permit,1200 Townsite Road - Demolish Single Family Dwelling -- Scanned,COMPLETED,49.1799130,-123.9679271,https://www.nanaimo.ca/whatsbuilding/folder/BP117590,TYPE: Demolition Permit   SUBJECT: 1200 Townsite Road - Demolish Single Family Dwelling -- Scanned   STATUS: COMPLETED
BP117559,Building Permits,Single / Two Family Alteration,630 Franklyn Street,COMPLETED,49.1628813,-123.9429546,https://www.nanaimo.ca/whatsbuilding/folder/BP117559,TYPE: Single / Two Family Alteration   SUBJECT: 630 Franklyn Street   STATUS: COMPLETED
BP117672,Building Permits,Single / Two Family Alteration,4737 Vista View - SCANNED,COMPLETED,49.2319961,-123.9825816,https://www.nanaimo.ca/whatsbuilding/folder/BP117672,TYPE: Single / Two Family Alteration   SUBJECT: 4737 Vista View - SCANNED   STATUS: COMPLETED
BP117674,Building Permits,Single / Two Family Alteration,480 Vancouver Avenue,CANCELLED,49.1772131,-123.9453404,https://www.nanaimo.ca/whatsbuilding/folder/BP117674,TYPE: Single / Two Family Alteration   SUBJECT: 480 Vancouver Avenue   STATUS: CANCELLED
BP117561,Building Permits,Commercial / Multi / Industrial,4700 Amblewood Lane (Parent Property) - (4466 Stonebridge) - SCANNED,COMPLETED,49.2159872,-124.0205995,https://www.nanaimo.ca/whatsbuilding/folder/BP117561,TYPE: Commercial / Multi / Industrial   SUBJECT: 4700 Amblewood Lane (Parent Property) - (4466 Stonebridge) - SCANNED   STATUS: COMPLETED
BP117565,Building Permits,Commercial / Multi / Industrial,2474 Kenworth Road --------new Parent address  2468 ----old current legal 2474 Kenwort - SCANNED,COMPLETED,49.2035474,-124.0028911,https://www.nanaimo.ca/whatsbuilding/folder/BP117565,TYPE: Commercial / Multi / Industrial   SUBJECT: 2474 Kenworth Road --------new Parent address  2468 ----old current legal 2474 Kenwort - SCANNED   STATUS: COMPLETED
BP118053,Building Permits,Single / Two Family Alteration,1644 Chick-A-Dee Crescent,CANCELLED,49.1860174,-123.9745734,https://www.nanaimo.ca/whatsbuilding/folder/BP118053,TYPE: Single / Two Family Alteration   SUBJECT: 1644 Chick-A-Dee Crescent   STATUS: CANCELLED
BP118134,Building Permits,Garage / Carport Permit,80 White Eagle Terrace,COMPLETED,49.1944173,-123.9616968,https://www.nanaimo.ca/whatsbuilding/folder/BP118134,TYPE: Garage / Carport Permit   SUBJECT: 80 White Eagle Terrace   STATUS: COMPLETED
BP118161,Building Permits,Single / Two Family Dwelling,3520 Pacific Edge Way,COMPLETED,49.2178316,-124.0023838,https://www.nanaimo.ca/whatsbuilding/folder/BP118161,TYPE: Single / Two Family Dwelling   SUBJECT: 3520 Pacific Edge Way   STATUS: COMPLETED
BP118195,Building Permits,Commercial / Multi / Industrial,241 Milton,COMPLETED,49.1652223,-123.9463040,https://www.nanaimo.ca/whatsbuilding/folder/BP118195,TYPE: Commercial / Multi / Industrial   SUBJECT: 241 Milton   STATUS: COMPLETED
BP118189,Building Permits,Commercial / Multi-Res Alteration,223 Commercial Street,HOLDBACK,49.1669131,-123.9375177,https://www.nanaimo.ca/whatsbuilding/folder/BP118189,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 223 Commercial Street   STATUS: HOLDBACK
BP118197,Building Permits,Single / Two Family Alteration,63 Machleary Street,COMPLETED,49.1687383,-123.9502300,https://www.nanaimo.ca/whatsbuilding/folder/BP118197,TYPE: Single / Two Family Alteration   SUBJECT: 63 Machleary Street   STATUS: COMPLETED
BP118207,Building Permits,Commercial / Multi-Res Alteration,1451 Bowen Road,COMPLETED,49.1766879,-123.9696721,https://www.nanaimo.ca/whatsbuilding/folder/BP118207,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 1451 Bowen Road   STATUS: COMPLETED
BP117574,Building Permits,Single / Two Family Dwelling,188 Westwood Road -- Scanned,COMPLETED,49.1721582,-123.9862154,https://www.nanaimo.ca/whatsbuilding/folder/BP117574,TYPE: Single / Two Family Dwelling   SUBJECT: 188 Westwood Road -- Scanned   STATUS: COMPLETED
BP117848,Building Permits,Service Permit,134 Lake View Crescent -- Scanned,COMPLETED,49.2302527,-124.0566951,https://www.nanaimo.ca/whatsbuilding/folder/BP117848,TYPE: Service Permit   SUBJECT: 134 Lake View Crescent -- Scanned   STATUS: COMPLETED
BP117867,Building Permits,Service Permit,6625 Valley View Drive,ACTIVE,49.2323191,-124.0567147,https://www.nanaimo.ca/whatsbuilding/folder/BP117867,TYPE: Service Permit   SUBJECT: 6625 Valley View Drive   STATUS: ACTIVE
BP117880,Building Permits,Service Permit,6646 Green Acres Way -- Scanned,COMPLETED,49.2313954,-124.0554732,https://www.nanaimo.ca/whatsbuilding/folder/BP117880,TYPE: Service Permit   SUBJECT: 6646 Green Acres Way -- Scanned   STATUS: COMPLETED
BP118130,Building Permits,Single / Two Family Alteration,202 Derby Place -- Scanned,COMPLETED,49.1663026,-123.9623947,https://www.nanaimo.ca/whatsbuilding/folder/BP118130,TYPE: Single / Two Family Alteration   SUBJECT: 202 Derby Place -- Scanned   STATUS: COMPLETED
BP117043,Building Permits,Single / Two Family Alteration,5300 CATALINA DRIVE -- Scanned,COMPLETED,49.2344199,-124.0019919,https://www.nanaimo.ca/whatsbuilding/folder/BP117043,TYPE: Single / Two Family Alteration   SUBJECT: 5300 CATALINA DRIVE -- Scanned   STATUS: COMPLETED
BP117246,Building Permits,Single / Two Family Alteration,428 Lambert Avenue,COMPLETED,49.1575223,-123.9578156,https://www.nanaimo.ca/whatsbuilding/folder/BP117246,TYPE: Single / Two Family Alteration   SUBJECT: 428 Lambert Avenue   STATUS: COMPLETED
BP117256,Building Permits,Single / Two Family Alteration,641 First Street -- Scanned,COMPLETED,49.1706188,-123.9583496,https://www.nanaimo.ca/whatsbuilding/folder/BP117256,TYPE: Single / Two Family Alteration   SUBJECT: 641 First Street -- Scanned   STATUS: COMPLETED
BP117080,Building Permits,Single / Two Family Dwelling,5048 Renee Place -- Scanned,COMPLETED,49.2328238,-123.9896018,https://www.nanaimo.ca/whatsbuilding/folder/BP117080,TYPE: Single / Two Family Dwelling   SUBJECT: 5048 Renee Place -- Scanned   STATUS: COMPLETED
BP117286,Building Permits,Leasehold Improvements,4186 A Departure Bay Road,COMPLETED,49.2077609,-124.0012172,https://www.nanaimo.ca/whatsbuilding/folder/BP117286,TYPE: Leasehold Improvements   SUBJECT: 4186 A Departure Bay Road   STATUS: COMPLETED
BP117445,Building Permits,Retaining Wall,198 Crossbow,CANCELLED,49.2133823,-123.9574826,https://www.nanaimo.ca/whatsbuilding/folder/BP117445,TYPE: Retaining Wall   SUBJECT: 198 Crossbow   STATUS: CANCELLED
BP117541,Building Permits,Single / Two Family Dwelling,1532 Chalfont (1543 Extension) -- Scanned,COMPLETED,49.1204926,-123.9235387,https://www.nanaimo.ca/whatsbuilding/folder/BP117541,TYPE: Single / Two Family Dwelling   SUBJECT: 1532 Chalfont (1543 Extension) -- Scanned   STATUS: COMPLETED
BP118162,Building Permits,Single / Two Family Dwelling,3516 Pacific Edge Way,COMPLETED,49.2178318,-124.002193,https://www.nanaimo.ca/whatsbuilding/folder/BP118162,TYPE: Single / Two Family Dwelling   SUBJECT: 3516 Pacific Edge Way   STATUS: COMPLETED
BP118164,Building Permits,Single / Two Family Dwelling,3506 Pacific Edge Way,COMPLETED,49.2177057,-124.0017663,https://www.nanaimo.ca/whatsbuilding/folder/BP118164,TYPE: Single / Two Family Dwelling   SUBJECT: 3506 Pacific Edge Way   STATUS: COMPLETED
BP118170,Building Permits,Commercial / Multi / Industrial,1935 Boxwood Road,COMPLETED,49.1838257,-123.9872753,https://www.nanaimo.ca/whatsbuilding/folder/BP118170,TYPE: Commercial / Multi / Industrial   SUBJECT: 1935 Boxwood Road   STATUS: COMPLETED
BP117146,Building Permits,Fire Damage,2013 Northfield Road -- Scanned,COMPLETED,49.1917243,-123.9866866,https://www.nanaimo.ca/whatsbuilding/folder/BP117146,TYPE: Fire Damage   SUBJECT: 2013 Northfield Road -- Scanned   STATUS: COMPLETED
BP117017,Building Permits,Sign Permit,603 Nicol -- Scanned,COMPLETED,49.1531144,-123.9334287,https://www.nanaimo.ca/whatsbuilding/folder/BP117017,TYPE: Sign Permit   SUBJECT: 603 Nicol -- Scanned   STATUS: COMPLETED
BP117018,Building Permits,Single / Two Family Alteration,438 Deering Street - Bylaw Contravention Notice details,COMPLETED,49.1458986,-123.9458155,https://www.nanaimo.ca/whatsbuilding/folder/BP117018,TYPE: Single / Two Family Alteration   SUBJECT: 438 Deering Street - Bylaw Contravention Notice details   STATUS: COMPLETED
BP117393,Building Permits,Single / Two Family Dwelling,5321 Cascara -- Scanned,COMPLETED,49.2266953,-124.0102921,https://www.nanaimo.ca/whatsbuilding/folder/BP117393,TYPE: Single / Two Family Dwelling   SUBJECT: 5321 Cascara -- Scanned   STATUS: COMPLETED
BP117932,Building Permits,Single / Two Family Alteration,3213 Telescope Terrace,COMPLETED,49.2112253,-123.9821559,https://www.nanaimo.ca/whatsbuilding/folder/BP117932,TYPE: Single / Two Family Alteration   SUBJECT: 3213 Telescope Terrace   STATUS: COMPLETED
BP118167,Building Permits,Single / Two Family Dwelling,3484 Pacific Edge Way,COMPLETED,49.217479,-124.0011265,https://www.nanaimo.ca/whatsbuilding/folder/BP118167,TYPE: Single / Two Family Dwelling   SUBJECT: 3484 Pacific Edge Way   STATUS: COMPLETED
BP117432,Building Permits,Commercial / Multi-Res Alteration,4123 Wellington Road,CANCELLED,49.2066013,-124.0188865,https://www.nanaimo.ca/whatsbuilding/folder/BP117432,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 4123 Wellington Road   STATUS: CANCELLED
