# of SCH,SCHOOL DIVISION NAME,DAN #,SCHOOL/PROGRAM NAME,ADDRESS,TOWN/CITY,PC,PHONE,GRADE RANGE, K-12 Total ,ISCED020,ISCED1,ISCED2,ISCED3
,St. Paul's RCSSD 20,4164601.0,St. Luke School,275  EMMELINE ROAD,SASKATOON,S7J 5B7,306-659-7370,Gr. K-8,292,1,1,1,0
,St. Paul's RCSSD 20,4164001.0,St. Marguerite School,1235  MCCORMACK ROAD,SASKATOON,S7M 5L6,306-659-7380,Gr. K-8,414,1,1,1,0
,St. Paul's RCSSD 20,4161101.0,St. Maria Goretti Community School,301  AVENUE Q NORTH,SASKATOON,S7L 2X7,306-659-7340,Gr. K-8,138,1,1,1,0
,St. Paul's RCSSD 20,4163101.0,St. Mark Community School,414  PENDYGRASSE STREET,SASKATOON,S7M 4M3,306-659-7390,Gr. K-8,385,1,1,1,0
,St. Paul's RCSSD 20,4161501.0,St. Mary's Wellness and Education Centre,337  AVENUE O SOUTH,SASKATOON,S7M 2R9,306-659-7400,Gr. K-8,287,1,1,1,0
,St. Paul's RCSSD 20,4161701.0,St. Michael Community School,22  33RD STREET E,SASKATOON,S7K 0R7,306-659-7420,Gr. K-8,132,1,1,1,0
,St. Paul's RCSSD 20,4170301.0,St. Nicholas Catholic School,530 MANEK RD,SASKATOON,S7W 0W3,,Gr. K-8,391,1,1,1,0
,St. Paul's RCSSD 20,4162001.0,St. Philip School,1901  HAULTAIN AVENUE,SASKATOON,S7J 1P4,306-659-7450,Gr. K-8,244,1,1,1,0
,St. Paul's RCSSD 20,4165201.0,St. Thérèse of Lisieux Catholic School,123 OLSON LANE WEST,SASKATOON,S7V 0L1,,Gr. K-8,273,1,1,1,0
,St. Paul's RCSSD 20,4164501.0,St. Volodymyr School,302  KELLOUGH ROAD,SASKATOON,S7N 3K6,306-659-7470,Gr. K-8,342,1,1,1,0
43.0,Sun West SD 207,3211211.0,Beechy Hutterite School,BOX 338,BEECHY,S0L 0C0,306-859-4463,Gr. 2-8,11,0,1,1,0
,Sun West SD 207,3210113.0,Beechy School,BOX 310,BEECHY,S0L 0C0,306-859-2170,Gr. K-12,78,1,1,1,1
,Sun West SD 207,5010813.0,Big Rose Hutterite School,BOX 310,BIGGAR,S0K 0M0,306-948-2925,Gr. K-8,12,1,1,1,0
,Sun West SD 207,5010133.0,Biggar Central School 2000,BOX 1148,BIGGAR,S0K 0M0,306-948-2117,Gr. K-12,306,1,1,1,1
,Sun West SD 207,3210811.0,"Cherry Grove School, Loreburn Hutterite Colony",BOX 220,DAVIDSON,S0G 1A0,306-644-0001,Gr. 1-9,17,0,1,1,0
,Sun West SD 207,3111013.0,Clear Springs Hutterite School,PO BOX 399,KENASTON,S0G 2N0,,Gr. 1-9,18,0,1,1,0
,Sun West SD 207,4311113.0,Cleland Hutterite School,BOX 1656,ROSETOWN,S0L 2V0,306-831-7913,Gr. 2-9,10,0,1,1,0
,Sun West SD 207,4310211.0,D'Arcy Elementary School,BOX 9,D'ARCY STATION,S0L 0N0,306-379-4620,Gr. K-6,32,1,1,0,0
,Sun West SD 207,3110513.0,Davidson School - K-12,BOX 699,DAVIDSON,S0G 1A0,306-567-3216,Gr. K-12,269,1,1,1,1
,Sun West SD 207,3311513.0,Dinsmore Colony School,BOX 175,DINSMORE,S0L 0T0,,Gr. 2-9,16,0,1,1,0
,Sun West SD 207,3310113.0,Dinsmore Composite School,PO BOX 490,DINSMORE,S0L 0T0,306-846-2188,Gr. K-12,103,1,1,1,1
,Sun West SD 207,3410313.0,Eaton School,BOX 190,EATONIA,S0L 0Y0,306-967-2536,Gr. K-12,133,1,1,1,1
,Sun West SD 207,3410321.0,Eatonia Hutterite School,BOX 459,EATONIA,S0L 0Y0,306-967-2755,Gr. 1-9,21,0,1,1,0
,Sun West SD 207,3410511.0,Elizabeth Middle School,BOX 666,KINDERSLEY,S0L 1S0,306-463-6547,Gr. 5-8,286,0,1,1,0
,Sun West SD 207,3310213.0,Elrose Composite School,BOX 400,ELROSE,S0L 0Z0,306-378-2505,Gr. K-12,103,1,1,1,1
,Sun West SD 207,3310323.0,Eston Composite School,BOX 639,ESTON,S0L 1A0,306-962-3275,Gr. K-12,236,1,1,1,1
,Sun West SD 207,3410811.0,Glidden Hutterite School,BOX 39,GLIDDEN,S0L 1H0,306-463-4160,Gr. 2-9, <10 ,0,1,1,0
,Sun West SD 207,5010613.0,Goldenview Colony School,GENERAL DELIVERY,LANDIS,S0K 2K0,306-948-1721,Gr. 1-8,14,0,1,1,0
,Sun West SD 207,4310413.0,Harris-Tessier Central School,BOX 249,HARRIS,S0L 1K0,306-656-2050,Gr. 1-6,19,0,1,0,0
,Sun West SD 207,,Home-based School,,,,,Gr. K-12,63,1,1,1,1
,Sun West SD 207,3110913.0,Kenaston School,BOX 99,KENASTON,S0G 2N0,306-252-2182,Gr. K-12,111,1,1,1,1
,Sun West SD 207,3410543.0,Kindersley Composite School,BOX 1450,KINDERSLEY,S0L 1S0,306-463-3771,Gr. 9-12,271,0,0,1,1
,Sun West SD 207,3311413.0,Kyle Colony School,BOX 518,ELROSE,S0L 0Z0,306-375-2910,Gr. 1-9,10,0,1,1,0
,Sun West SD 207,3310613.0,Kyle Composite School,BOX 40,KYLE,S0L 1T0,306-375-2521,Gr. K-12,70,1,1,1,1
,Sun West SD 207,3210713.0,Loreburn Central School,BOX 220,LOREBURN,S0H 2S0,306-644-2135,Gr. K-12,86,1,1,1,1
,Sun West SD 207,3210823.0,Lucky Lake School,BOX 219,LUCKY LAKE,S0L 1Z0,306-858-2052,Gr. K-12,105,1,1,1,1
,Sun West SD 207,3310633.0,Matador Colony School,BOX 628,KYLE,S0L 1T0,306-375-9128,Gr. 1-8,10,0,1,1,0
,Sun West SD 207,4310973.0,McGee Colony School,BOX 1408,ROSETOWN,S0L 2V0,306-882-1366,Gr. 1-9,11,0,1,1,0
,Sun West SD 207,4310813.0,Milden Colony School,P O BOX 700,ROSETOWN,S0L 2V0,306-856-2305,Gr. 1-9,21,0,1,1,0
,Sun West SD 207,4310823.0,North West Central School,BOX 40,PLENTY,S0L 2R0,306-932-2222,Gr. K-12,195,1,1,1,1
,Sun West SD 207,3211011.0,Outlook Elementary School,BOX 820,OUTLOOK,S0L 2N0,306-867-8653,Gr. K-5,318,1,1,0,0
,Sun West SD 207,3211023.0,Outlook High School,BOX 1720,OUTLOOK,S0L 2N0,306-867-8697,Gr. 6-12,301,0,1,1,1
,Sun West SD 207,4310963.0,Prairieland Hutterite School,BOX 667,ROSETOWN,S0L 2V0,306-831-8038,Gr. 1-8,13,0,1,1,0
,Sun West SD 207,4310943.0,Rosetown Central High School,BOX 910,ROSETOWN,S0L 2V0,306-882-2655,Gr. 7-12,290,0,0,1,1
,Sun West SD 207,3410211.0,Rossville School,BOX 25,COLEVILLE,S0L 0K0,306-965-2791,Gr. K-6,26,1,1,0,0
,Sun West SD 207,3410721.0,Smiley Hutterite School,BOX 44,SMILEY,S0L 2Z0,306-838-4400,Gr. 1-9,25,0,1,1,0
,Sun West SD 207,3410911.0,Springfield Hutterite School,BOX 1777,KINDERSLEY,S0L 1S0,306-463-6422,Gr. 1-9, <10 ,0,1,1,0
,Sun West SD 207,5010713.0,Springwater Hutterite Elementary,P.O. BOX 89,RUTHILDA,S0K 3S0,306-948-1793,Gr. 1-9,18,0,1,1,0
,Sun West SD 207,2070501.0,Sun West Distance Learning Centre,PO BOX 99,KENASTON,S0G 2N0,306-252-1000,Gr. K-12,"1,136",1,1,1,1
,Sun West SD 207,4310964.0,Valley Centre Hutterite School,BOX 1087,ROSETOWN,S0L 2V0,,Gr. 1-4, <10 ,0,1,0,0
,Sun West SD 207,4310921.0,Walter Aseltine School,BOX 1117,ROSETOWN,S0L 2V0,306-882-2644,Gr. K-6,316,1,1,0,0
,Sun West SD 207,3410531.0,Westberry Elementary School,BOX 1774,KINDERSLEY,S0L 1S0,306-463-2433,Gr. K-4,333,1,1,0,0
,Sun West SD 207,3410613.0,Westcliffe Composite School,BOX 65,MARENGO,S0L 2K0,306-968-2933,Gr. K-12,119,1,1,1,1
