,SV_TAXONOMY,TAXONOMY_NAME,RG_REFERENCE,RG_NAME,SV_REFERENCE,SV_NAME,SV_DESCRIPTION,SL_REFERENCE,LC_REFERENCE,PHONE_NUMBER,WEBSITE,EMAIL_ADDRESS,WHEELCHAIR_ACCESSIBLE,LANGUAGE,HOURS,STREET_NUMBER,STREET_NAME,STREET_TYPE,STREET_DIRECTION,CITY,PROVINCE,POSTAL_CODE,LATITUDE,LONGITUDE,811_LINK
40,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636472,17636471,2507460535.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,N,,Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 20:00; Sun 09:00 - 20:00;,,,,,,,,48.774708,-123.703697,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636471
41,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636474,17636473,6049045535.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,N,,Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 22:00; Sun 09:00 - 20:00;,,,,,,,,49.311582,-123.024409,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636473
42,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636476,17636475,2503346930.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,N,,Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 09:00 - 19:00; Sun 09:00 - 18:00;,,,,,,,,49.698026,-124.988837,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636475
43,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636478,17636477,2508302735.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 17:00; Sun 12:00 - 17:00;,,,,,,,,50.03446,-125.254658,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636477
44,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636480,17636479,6044686735.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,N,,Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 22:00; Sun 09:00 - 20:00;,,,,,,,,49.274338,-122.793127,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636479
45,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636482,17636481,2507172535.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,Y,,Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 20:00; Sun 09:00 - 20:00;,,,,,,,,49.881085,-119.432217,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636481
46,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636484,17636483,6045993704.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,N,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 18:00; Sun 11:00 - 16:00;,,,,,,,,49.139977,-122.845528,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636483
47,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636486,17636485,6045575235.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,N,,Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 20:00; Sun 09:00 - 19:00;,,,,,,,,49.053283,-122.314944,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636485
48,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636488,17636487,6045208304.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,N,,Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 22:00; Sun 09:00 - 20:00;,,,,,,,,49.233295,-122.855476,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636487
49,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636490,17636489,6048206435.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,N,,Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 20:00; Sun 09:00 - 19:00;,,,,,,,,49.13291,-122.335643,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636489
50,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17636492,17636491,6045325435.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,Y,,Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 22:00; Sun 09:00 - 20:00;,,,,,,,,49.11821,-122.673359,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636491
51,LH-6600.2000,Late Night Pharmacies,17636377,THE DRUGStore PHARMACY,17636450,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59052883,17636448,6045807457.0,https://erefill.yourhealthmattershere.ca/lcl-erefill-services/home/en_CA/welcome,,Y,,Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 09:00 - 20:00;,,,,,,,,49.191239,-122.816023,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636448
52,LH-6600,Pharmacies,17639306,RX-Save Pharmacy,17639307,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",17639309,17639308,6048566628.0,,,N,,Mon 10:00 - 12:00; Tue 10:00 - 12:00; Wed 10:00 - 12:00; Thu 10:00 - 12:00; Fri 10:00 - 12:00;,,,,,,,,49.058036,-122.468816,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17639307&SiteResourceAgencyNum=17639308
53,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641581,17641580,6045427853.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00; Statutory holiday hours: 10:00 - 18:00,,,,,,,,49.046796,-122.785356,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641580
54,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641583,17641582,2503914048.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Statutory holiday hours 09:00 - 17:00,,,,,,,,48.438772,-123.510829,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641582
55,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641585,17641584,6049494253.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.279526,-122.828334,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641584
56,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641587,17641586,2507297240.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Pharmacy holiday hours 09:00 - 17:00,,,,,,,,49.224978,-124.036358,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641586
57,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641589,17641588,2503868337.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Pharmacy holiday hours 09:00 - 17:00,,,,,,,,48.41559,-123.374513,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641588
58,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641591,17641590,2503314999.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00; Statutory holiday hours 10:00 - 18:00,,,,,,,,49.684961,-124.992894,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641590
59,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641593,17641592,2508503585.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 09:00 - 17:00; Closed statutory holidays.,,,,,,,,50.028568,-125.254962,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641592
60,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641595,17641594,2503822881.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Pharmacy holiday hours 09:00 - 17:00,,,,,,,,48.455021,-123.359674,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641594
61,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641597,17641596,2509472535.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Statutory holiday hours: 09:00 - 17:00,,,,,,,,49.319236,-124.305044,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641596
62,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641599,17641598,2503315103.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00; Statutory holiday hours: 10:00 - 18:00,,,,,,,,49.710351,-124.965701,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641598
63,LH-6600,Pharmacies,17641576,Thrifty Foods,17641577,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641601,17641600,2507152654.0,https://www.thriftyfoods.com/pharmacy-and-wellness/pharmacy,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Pharmacy holiday hours 09:00 - 17:00,,,,,,,,48.786109,-123.707075,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641577&SiteResourceAgencyNum=17641600
64,LH-6600,Pharmacies,17641602,Service Plus Pharmacy,17641603,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641605,17641604,6042788830.0,,,Y,,Mon 10:30 - 19:00; Tue 10:30 - 19:00; Wed 10:30 - 19:00; Thu 10:30 - 19:00; Fri 10:30 - 19:00; Sat 10:30 - 19:00; Sun 10:30 - 19:00;,,,,,,,,49.181851,-123.136564,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641603&SiteResourceAgencyNum=17641604
65,LH-6600,Pharmacies,17641606,Royal Oak Drugs,17641607,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17641609,17641608,6044345121.0,,royaloak@medmanagement.ca,N,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 18:00; Sat 09:30 - 15:30;,,,,,,,,49.225725,-122.988911,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17641607&SiteResourceAgencyNum=17641608
66,LH-6600,Pharmacies,17642467,BC Cancer Agency,17642510,BC Cancer - Pharmacy Services,"Provides assessment, preparation, monitoring and education about cancer drug therapy for patients and to BC pharmacy staff that provide oncology medications to cancer patients at the six regional cancer centres in BC. Drugs not provided free at the centre must be purchased at a retail pharmacy. Pharmacists also provide clinical counselling and drug information services, clinical trials support, and clinical services support. All cancer treatment drugs listed on the BC Cancer Drug Benefit List published online is available.",17642511,17642469,6048776135.0,http://www.bccancer.bc.ca/health-professionals/clinical-resources/pharmacy,,Y,Translation services available,Mon 08:30 - 17:00; Tue 08:30 - 17:00; Wed 08:30 - 17:00; Thu 08:30 - 17:00; Fri 08:30 - 17:00;,,,,,,,,49.262305,-123.117771,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17642510&SiteResourceAgencyNum=17642469
67,LH-6600,Pharmacies,17642467,BC Cancer Agency,17642510,BC Cancer - Pharmacy Services,"Provides assessment, preparation, monitoring and education about cancer drug therapy for patients and to BC pharmacy staff that provide oncology medications to cancer patients at the six regional cancer centres in BC. Drugs not provided free at the centre must be purchased at a retail pharmacy. Pharmacists also provide clinical counselling and drug information services, clinical trials support, and clinical services support. All cancer treatment drugs listed on the BC Cancer Drug Benefit List published online is available.",17642512,17642477,2505195510.0,http://www.bccancer.bc.ca/health-professionals/clinical-resources/pharmacy,,Y,Translation services available,Mon 09:00 - 16:30; Tue 09:00 - 16:30; Wed 09:00 - 16:30; Thu 09:00 - 16:30; Fri 09:00 - 16:30; Closed for lunch 12:30 - 13:30,,,,,,,,48.434379,-123.326077,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17642510&SiteResourceAgencyNum=17642477
