,idx,facility_name,facility_type,health_authority,longitude,latitude,province,phone,email,website,provider,filename
128,128,Pharmacy Services,Pharmacies,FreshCo,-119.278866,50.264216,BC,2505428008.0,,https://freshco.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
129,129,Pharmacy Services,Pharmacies,FreshCo,-119.429234,49.882905,BC,2508604431.0,,https://freshco.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
130,130,Pharmacy Services,Pharmacies,FreshCo,-120.352343,50.669273,BC,2503721994.0,,https://freshco.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
131,131,Pharmacy Services,Pharmacies,FreshCo,-122.13969,52.127529,BC,2503988380.0,,https://freshco.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
132,132,Pharmacy Services,Pharmacies,FreshCo,-122.325108,49.05017,BC,6048523558.0,,https://freshco.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
133,133,Pharmacy Services,Pharmacies,FreshCo,-122.88942,49.138414,BC,6045949866.0,,https://freshco.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
134,134,Pharmacy Services,Pharmacies,Squamish Pharmacy,-123.153718,49.698195,BC,6043902004.0,,,Province of British Columbia,BC_pharmacies.csv
135,135,Pharmacy Services,Pharmacies,Tofino Pharmacy,-125.906055,49.152995,BC,2507253101.0,tofinopharmacy@gmail.com,https://www.pharmachoice.com/locations/tofino-pharmacy/,Province of British Columbia,BC_pharmacies.csv
136,136,Pharmacy Services,Pharmacies,St. Anthony's Clinic Pharmacy,-123.487199,48.446762,BC,2504788338.0,,https://www.heartpharmacy.com/locations/st-anthonys-clinic-pharmacy,Province of British Columbia,BC_pharmacies.csv
137,137,Pharmacy Services,Pharmacies,Queensborough Community Pharmacy,-122.948431,49.185347,BC,7783971132.0,qbcpharmacy@pharmachoice.ca,https://www.pharmachoice.com/locations/queensborough-community-pharmacy/,Province of British Columbia,BC_pharmacies.csv
138,138,Pharmacy Services,Pharmacies,Medlandia Compounding Pharmacy,-122.653119,49.218619,BC,6044653375.0,info@medlandia.com,https://www.medlandia.com/,Province of British Columbia,BC_pharmacies.csv
139,139,Pharmacy Services,Pharmacies,Vita Vie Pharmacy,-123.155754,49.263877,BC,6047335150.0,,https://vitaviepharmacy.com/,Province of British Columbia,BC_pharmacies.csv
140,140,Pharmacy Services,Pharmacies,Main Station Pharmacy,-123.100045,49.27442,BC,6046623883.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/vancouver/main-station-pharmacy-7009586,Province of British Columbia,BC_pharmacies.csv
141,141,Pharmacy Services,Pharmacies,Macdonald's Prescriptions No. 3,-123.154897,49.263677,BC,6047380733.0,macrx3@medicinecentre.com,https://www.macdonaldsprescriptions.ca/,Province of British Columbia,BC_pharmacies.csv
142,142,Pharmacy Services,Pharmacies,Logan Lake I.D.A. Pharmacy and TelePharmacy,-120.813647,50.492913,BC,2505239933.0,,https://loganlakeidapharmacy.com/,Province of British Columbia,BC_pharmacies.csv
143,143,Pharmacy Services,Pharmacies,Kroll's Surrey Pharmacy,-122.845618,49.178362,BC,6045813636.0,krollspharmacy@gmail.com,https://www.medicinecentre.com/cgi/page.cgi?search_term=Kroll%27s+Surrey+Pharmacy+Ltd.&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
144,144,Pharmacy Services,Pharmacies,Princeton Pharmacy,-120.508774,49.457871,BC,2502957670.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/princeton/princeton-pharmacy-7003621,Province of British Columbia,BC_pharmacies.csv
145,145,Pharmacy Services,Pharmacies,Brentwood Pharmacy,-123.005082,49.266686,BC,6045643334.0,,,Province of British Columbia,BC_pharmacies.csv
146,146,Pharmacy Services,Pharmacies,New Life Pharmacy,-123.094109,49.281236,BC,6042554900.0,,,Province of British Columbia,BC_pharmacies.csv
147,147,Pharmacy Services,Pharmacies,Village Pharmacy,-122.900283,49.252597,BC,6044214388.0,,,Province of British Columbia,BC_pharmacies.csv
148,148,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.121938,49.263334,BC,6047093131.0,well1@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
149,149,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.587162,49.212516,BC,6044634207.0,well7@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
150,150,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.072937,49.318517,BC,6049715400.0,well6@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
151,151,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.842754,49.177213,BC,6049511002.0,well3@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
152,152,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.606244,49.090594,BC,6045305300.0,well2@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
153,153,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.10727,49.281682,BC,6046812272.0,well8@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
154,154,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.032158,49.237856,BC,6046380353.0,well5@nazwellnesss.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
155,155,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.156577,49.155534,BC,6042773747.0,well4@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
156,156,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.874786,49.16402,BC,6045438850.0,naz4@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
157,157,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.874166,49.133277,BC,6045963241.0,naz2@wellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
158,158,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.797712,49.193174,BC,6046340303.0,naz5@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
159,159,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.101489,49.226497,BC,6043253241.0,naz1@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
160,160,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.890321,49.173614,BC,6045851210.0,naz3@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia,BC_pharmacies.csv
161,161,Pharmacy Services,Pharmacies,Vicon Pharmacy No. 2,-123.090485,49.230404,BC,6043231268.0,,,Province of British Columbia,BC_pharmacies.csv
162,162,Pharmacy Services,Pharmacies,West End Medicine Centre,-122.94854,49.20276,BC,6045225636.0,westendmedicinecentre@gmail.com,https://www.medicinecentre.com/cgi/page.cgi?search_term=West+End+Medicine+Centre&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
163,163,Pharmacy Services,Pharmacies,Universal Pharmacy,-122.842731,49.136089,BC,6045949535.0,,,Province of British Columbia,BC_pharmacies.csv
164,164,Pharmacy Services,Pharmacies,MJ's Natural Pharmacy,-123.06599,49.223528,BC,6043231293.0,info@mjspharmacy.com,https://www.mjspharmacy.com,Province of British Columbia,BC_pharmacies.csv
165,165,Pharmacy Services,Pharmacies,MJ's Natural Pharmacy,-123.132913,49.170243,BC,6042321293.0,info@mjspharmacy.com,https://www.mjspharmacy.com,Province of British Columbia,BC_pharmacies.csv
166,166,Pharmacy Services,Pharmacies,MJ's Natural Pharmacy,-123.065894,49.227156,BC,6043231293.0,info@mjspharmacy.com,https://www.mjspharmacy.com,Province of British Columbia,BC_pharmacies.csv
167,167,Pharmacy Services,Pharmacies,MJ's Natural Pharmacy,-123.140503,49.211894,BC,6045638282.0,everwell@medicinecentre.com,https://www.mjspharmacy.com,Province of British Columbia,BC_pharmacies.csv
168,168,Pharmacy Services,Pharmacies,Memorial Compounding Pharmacy,-124.44185,49.346747,BC,2507529976.0,,https://rubiconpharmacies.com/locations/memorial-compounding-pharmacy,Province of British Columbia,BC_pharmacies.csv
169,169,Pharmacy Services,Pharmacies,Pharmatrust Pharmacy,-123.101504,49.279389,BC,6046940988.0,,,Province of British Columbia,BC_pharmacies.csv
170,170,Pharmacy Services,Pharmacies,Peachland Pharmacy,-119.737277,49.772639,BC,2507672611.0,,,Province of British Columbia,BC_pharmacies.csv
171,171,Pharmacy Services,Pharmacies,Outreach Pharmacy,-123.935021,49.160354,BC,2507539606.0,,,Province of British Columbia,BC_pharmacies.csv
172,172,Pharmacy Services,Pharmacies,Saigon Pharmacy,-123.082498,49.252901,BC,6048726708.0,,,Province of British Columbia,BC_pharmacies.csv
173,173,Pharmacy Services,Pharmacies,Kingston's Pharmacy,-122.843253,49.185218,BC,6045850525.0,,,Province of British Columbia,BC_pharmacies.csv
174,174,Pharmacy Services,Pharmacies,Pratt's Compounding Pharmacy,-120.333942,50.672104,BC,2503747226.0,pharmacist@prattscompoundingpharmacy.com,https://www.prattscompoundingpharmacy.com/,Province of British Columbia,BC_pharmacies.csv
175,175,Pharmacy Services,Pharmacies,Fairway Drug Mart,-122.932378,49.222584,BC,6045219133.0,,,Province of British Columbia,BC_pharmacies.csv
176,176,Pharmacy Services,Pharmacies,Elements Compounding Pharmacy,-123.372111,48.455302,BC,2505906777.0,info@elementspharmacy.ca,http://elementspharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
177,177,Pharmacy Services,Pharmacies,Eastside Pharmacy,-123.09332,49.28123,BC,6042551714.0,,http://eastside-pharmacy.com/,Province of British Columbia,BC_pharmacies.csv
178,178,Pharmacy Services,Pharmacies,White Rock Pharmacy,-122.799548,49.028303,BC,6045424878.0,whiterockpharmacy@pharmachoice.ca,https://www.pharmachoice.com/locations/white-rock-pharmacy/,Province of British Columbia,BC_pharmacies.csv
179,179,Pharmacy Services,Pharmacies,Frontier Street Pharmacy,-122.806424,50.322055,BC,6048946416.0,info@frontierpharmacy.ca,https://www.guardian-ida-remedysrx.ca/en/british-columbia/pemberton/frontier-street-pharmacy-7008781,Province of British Columbia,BC_pharmacies.csv
180,180,Pharmacy Services,Pharmacies,Kornak and Hamm's Pharmacy,-122.140933,52.126647,BC,2503988177.0,,,Province of British Columbia,BC_pharmacies.csv
181,181,Pharmacy Services,Pharmacies,Low Cost Western Pharmacy,-123.065513,49.233842,BC,6043226588.0,,,Province of British Columbia,BC_pharmacies.csv
182,182,Pharmacy Services,Pharmacies,Low Cost Western Pharmacy,-123.099725,49.280042,BC,6046895555.0,,,Province of British Columbia,BC_pharmacies.csv
183,183,Pharmacy Services,Pharmacies,Fraser Neighbourhood Remedy's Rx,-123.08996,49.254939,BC,6046694364.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/vancouver/fraser-neighbourhood-remedysrx-pharmacy-7001800,Province of British Columbia,BC_pharmacies.csv
184,184,Pharmacy Services,Pharmacies,Otter Co-op Pharmacy,-122.53587,49.06782,BC,6046076934.0,,https://www.otterco-op.crs/sites/otter/local/detail/your-otter-co-op-pharmacy,Province of British Columbia,BC_pharmacies.csv
185,185,Pharmacy Services,Pharmacies,Otter Co-op Pharmacy,-122.380269,49.062139,BC,7786555160.0,,https://www.otterco-op.crs/sites/otter/local/detail/your-otter-co-op-pharmacy,Province of British Columbia,BC_pharmacies.csv
186,186,Pharmacy Services,Pharmacies,Otter Co-op Pharmacy,-122.2299,49.03644,BC,7787710410.0,,https://www.otterco-op.crs/sites/otter/local/detail/parallel-food-store-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
187,187,Pharmacy Services,Pharmacies,Omnicare Pharmacy,-123.103944,49.282535,BC,6046331289.0,,https://www.omnicarepharmacy.com/pages/our-pharmacy,Province of British Columbia,BC_pharmacies.csv
188,188,Pharmacy Services,Pharmacies,Living Room Pharmacy,-124.992267,49.685553,BC,6043385665.0,inquiries@livingroompharmacy.ca,https://www.livingroompharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
189,189,Pharmacy Services,Pharmacies,Suncoast Pharmacy,-123.756345,49.472628,BC,6048852899.0,,https://www.suncoastpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
190,190,Pharmacy Services,Pharmacies,North West Marine Pharmacy,-123.119478,49.32382,BC,,,,Province of British Columbia,BC_pharmacies.csv
191,191,Pharmacy Services,Pharmacies,Pharmalife Pharmacy,-123.100163,49.321753,BC,7783401800.0,info@pharmalifepharmacy.com,https://www.pharmalifepharmacy.com/services,Province of British Columbia,BC_pharmacies.csv
192,192,Pharmacy Services,Pharmacies,Choices Pharmacy,-122.846152,49.167753,BC,6045935322.0,,,Province of British Columbia,BC_pharmacies.csv
193,193,Pharmacy Services,Pharmacies,Surrey Pharmacy,-122.845638,49.132429,BC,6045723060.0,,,Province of British Columbia,BC_pharmacies.csv
194,194,Pharmacy Services,Pharmacies,Columbia Prescription X-Press,-122.892875,49.226298,BC,6045253784.0,chauhan_51@hotmail.com,,Province of British Columbia,BC_pharmacies.csv
195,195,Pharmacy Services,Pharmacies,High Gate Pharmacy,-122.955384,49.218204,BC,6047774267.0,,,Province of British Columbia,BC_pharmacies.csv
196,196,Pharmacy Services,Pharmacies,Similkameen Pharmacy,-119.82322,49.204854,BC,2504995086.0,similkameen@teampractice.ca,http://similkameenpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
197,197,Pharmacy Services,Pharmacies,Lock's Prescription Pharmacy,-121.957388,49.168768,BC,6047959488.0,info@lockspharmacy.ca,https://www.lockspharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
198,198,Pharmacy Services,Pharmacies,Parkridge IDA Pharmacy,-119.140282,50.549869,BC,2508385866.0,,https://parkridgeidapharmacy.com/,Province of British Columbia,BC_pharmacies.csv
199,199,Pharmacy Services,Pharmacies,Prosper Pharmacy,-122.867315,49.133432,BC,6045436677.0,prosper@pharmacy24.ca,https://prosperpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
200,200,Pharmacy Services,Pharmacies,Owl Drugs,-123.099939,49.281353,BC,6046813024.0,,https://www.owldrugs.ca,Province of British Columbia,BC_pharmacies.csv
201,201,Pharmacy Services,Pharmacies,Minoru Pharmacy,-123.142383,49.170152,BC,6042702320.0,,,Province of British Columbia,BC_pharmacies.csv
202,202,Pharmacy Services,Pharmacies,Metrocare Pharmacy,-123.00083,49.229058,BC,6045681222.0,,,Province of British Columbia,BC_pharmacies.csv
203,203,Pharmacy Services,Pharmacies,McCallum Pharmacy,-122.293601,49.047231,BC,6048523603.0,,https://mccallumpharmacy.com/,Province of British Columbia,BC_pharmacies.csv
204,204,Pharmacy Services,Pharmacies,Ridgeway Pharmacy,-122.86335,49.249809,BC,6049315252.0,,,Province of British Columbia,BC_pharmacies.csv
205,205,Pharmacy Services,Pharmacies,Nature's Compounding Pharmacy,-122.580514,49.168366,BC,6048882895.0,naturescompounding@gmail.com,https://www.naturescompounding.com/,Province of British Columbia,BC_pharmacies.csv
206,206,Pharmacy Services,Pharmacies,Mediglen Pharmacy and Compounding,-122.796051,49.28314,BC,7782858811.0,info@mediglencompoundingpharmacy.ca,http://mediglenpharmacy.com/store-location.html,Province of British Columbia,BC_pharmacies.csv
207,207,Pharmacy Services,Pharmacies,Rexall,-122.310157,49.038224,BC,6048700171.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
208,208,Pharmacy Services,Pharmacies,Rexall,-122.956066,50.115078,BC,6049324251.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
209,209,Pharmacy Services,Pharmacies,Rexall,-123.107287,49.280792,BC,6046834244.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
210,210,Pharmacy Services,Pharmacies,Rexall,-122.738371,49.10411,BC,6045767823.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
211,211,Pharmacy Services,Pharmacies,Rexall,-123.090724,49.224765,BC,6042352115.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
212,212,Pharmacy Services,Pharmacies,Rexall,-123.333124,48.468573,BC,2504771342.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
213,213,Pharmacy Services,Pharmacies,Rexall,-122.866711,49.249054,BC,6049373122.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
214,214,Pharmacy Services,Pharmacies,Rexall,-123.979639,49.183368,BC,2507536655.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
215,215,Pharmacy Services,Pharmacies,Rexall,-123.365615,48.42363,BC,2503841195.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
216,216,Pharmacy Services,Pharmacies,Rexall,-123.352571,48.424998,BC,2503857701.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
217,217,Pharmacy Services,Pharmacies,Rexall,-124.991652,49.684909,BC,2503342481.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
218,218,Pharmacy Services,Pharmacies,Rexall,-119.610109,49.841957,BC,2507681459.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
219,219,Pharmacy Services,Pharmacies,Rexall,-121.959325,49.169366,BC,6047927334.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
220,220,Pharmacy Services,Pharmacies,Rexall,-122.32574,49.133002,BC,6048202128.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
221,221,Pharmacy Services,Pharmacies,Rexall,-123.122233,49.285301,BC,6046848204.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
222,222,Pharmacy Services,Pharmacies,Rexall,-123.37578,48.452451,BC,2505982123.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
223,223,Pharmacy Services,Pharmacies,Rexall,-123.717385,48.922242,BC,2502463821.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
224,224,Pharmacy Services,Pharmacies,Rexall,-124.923946,49.673933,BC,2503392235.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
225,225,Pharmacy Services,Pharmacies,Rexall,-123.426625,48.448103,BC,2503851800.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
226,226,Pharmacy Services,Pharmacies,Rexall,-123.922345,49.131112,BC,2507537195.0,,https://www.rexall.ca/pharmacy,Province of British Columbia,BC_pharmacies.csv
