Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,idx1,idx2,Name_1,Name_2,Name_DL,Name_CS,Addr_CS,Addr_LCS,Address_1,Address_2,StrNum_Match,StrName_DL,StrName_CS,PC_Match,Distance,ISCED020_Match,ISCED1_Match,ISCED2_Match,ISCED3_Match,ISCED4+_Match,Check_1,Check_2,manual,idx_keep,idx_name,reason,errors,hierarchy_keep
424,424,424,424,424,424,e8cfdf088f8fd64e6ab5,28a075be4aa7dc897640,Centre de formation en montage de lignes,Centre de formation en montage de lignes (classes),0.8,0.93291461,1.0,1.0,42 rte Kennedy Saint Henri G0R3E0,42 rte Kennedy Saint Henri G0R3E0,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
425,425,425,425,425,425,893145b33033f5be0d9b,ae6a622296d97d7c2f11,Croisee I la,Croisee II la,0.923076923,0.963624112,0.902439024,0.916666667,10 rue Vezina Riviere du Loup G5R2H3,15 rue Vezina Riviere du Loup G5R2H2,0,1.0,1.0,0,0.127871056,0,1,1,1,1,True,False,False,,,different numbers,,NA
426,426,426,426,426,426,a158fe4e35700789f4c6,421301fe08a5a04fa2d7,Universite du Quebec Rimouski,Universite du Quebec a Rimouski,0.935483871,0.968245837,0.870988341,0.847826087,300 Allee Des Ursulines Rimouski Quebec G5L3A1 Canada,300 allee des Ursulines Rimouski G5L3A1,1,1.0,1.0,1,0.229075082,1,1,1,1,1,False,True,True,a158fe4e35700789f4c6,idx1,longer address,,421301fe08a5a04fa2d7
427,427,427,427,427,427,3206b5ecf2301a950622,89fb48b1f0d6f9a8e049,Institut Maritime du Quebec,Institut maritime du Quebec,0.962962963,1.0,0.820782682,0.791208791,53 St Germain Ouest Rimouski Quebec G5L4B4 Canada,53 rue Saint Germain Ouest Rimouski G5L4B4,1,0.631578947,0.792593924,1,0.077740184,1,1,1,1,1,False,False,True,3206b5ecf2301a950622,idx1,longer address,,89fb48b1f0d6f9a8e049
428,428,428,428,428,428,946b58c82c712588443e,98af82cfc2031ab2b8f6,Centre de Formation Rimouski Neigette,Centre de formation Rimouski Neigette,0.972972973,1.0,0.624539631,0.571428571,424 Rue Ross CP 3424 Rimouski Quebec G5L7P3 Canada,424 av Ross Rimouski G5L6J2,1,0.625,0.639602149,0,0.084915,0,0,0,0,1,False,False,False,,,different ISCED,,NA
429,429,429,429,429,429,c79acfed066ab6c5cede,62449d2eea69896d8e01,Centre matapedien d etudes collegiales (Cegep de Matane),Centre matapedien d etudes collegiales (Cegep de Rimouski),0.862068966,0.903043584,1.0,1.0,92 rue Desbiens Amqui G5J3P6,92 rue Desbiens Amqui G5J3P6,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,rimouski (https://www.cegep-rimouski.qc.ca) and matane (https://www.cegep-matane.qc.ca) have different addresses.,NA
430,430,430,430,430,430,8ba08721573f47fdc534,6bb40d5a0797e18f5973,Ecole des peches et de l aquaculture du Quebec,Ecole des peches et de l aquaculture du Quebec,1.0,1.0,0.981761387,0.97029703,167 La Grande Allee Est CP 220 Grande Riviere G0C1V0,167 Grande Allee Est CP 220 Grande Riviere G0C1V0,1,0.764705882,0.841625412,1,0.0,0,0,0,0,1,False,False,False,,,different address,,NA
431,431,431,431,431,431,331cdbbfb8fa84b250b6,9c7654e3cf2d623877f5,Atlantic Hairstyling and Aesthetics Academy,Atlantic Hairstyling and Aesthetics Academy Ltd,0.914893617,0.971123245,0.975239917,0.990654206,23 Sunbury St Fredericton New Brunswick E3B 3S9 Canada,23 Sunbury St Fredericton New Brunswick E3B3S9 Canada,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,True,331cdbbfb8fa84b250b6,idx1,name matches web,,331cdbbfb8fa84b250b6
432,432,432,432,432,432,36290115e51074b49e73,c2ac002395290fff1eed,Petitcodiac Regional School,Petitcodiac Regional School (LC),0.84375,0.9258201,0.972517993,0.98989899,1 Corey Avenue PO Box 2502 Petitcodiac E4Z 6H4 NB,1 Corey Avenue P O Box 2502 Petitcodiac E4Z 6H4 NB,1,1.0,1.0,1,0.090285005,0,0,1,1,1,False,False,False,,,different ISCED,,NA
433,433,433,433,433,433,eaf2accbc78dee86319f,2e686deb7a583f3f53e3,Tantramar Regional High School,Tantramar Regional High School (LC),0.857142857,0.931891116,1.0,1.0,223 Main Street Sackville E4L 3A7 NB,223 Main Street Sackville E4L 3A7 NB,1,1.0,1.0,1,0.024087536,1,1,1,1,1,True,True,False,,,different names,,NA
434,434,434,434,434,434,3da247daeb79ce27fedf,01044cb9eda49500288a,Tantallon Junior Elementary School,Tantallon Senior Elementary School,0.941176471,0.934256512,0.97025733,0.981132075,1 French Village Stn Rd Upper Tantallon NS B3Z 1E4 NS,3 French Village Stn Rd Upper Tantallon NS B3Z 1E4 NS,0,1.0,1.0,1,0.036764852,0,1,1,1,1,True,False,False,,,different numbers,,NA
435,435,435,435,435,435,54ea952aafd9e368e55c,a79c2f4c29c54517f48f,Nova Scotia Community College (Akerley Campus),Nova Scotia Community College (Ivany Campus),0.869565217,0.906360646,0.661930519,0.647619048,21 Woodlawn Road Dartmouth Nova Scotia B2W 2R7 Canada,80 Mawiomi Place Dartmouth Nova Scotia B2Y0A5 Canada,0,0.090909091,0.087038828,0,3.670884357,1,1,1,1,1,False,False,False,,,different address,,NA
436,436,436,436,436,436,ce97bedf60f91a52f657,280b6e5dc7e7f91f5fa4,East St Margarets Elementary School,St Margaret s Bay Elementary School,0.714285714,0.902134222,0.461880215,0.423076923,8671 Peggy s Cove Rd Indian Harbour NS B3Z 3P5 NS,24 Ridgewood Dr Head of St Margaret s Bay NS B3Z 2H4 NS,0,0.2,0.156385811,0,19.05615232,1,1,1,1,1,False,False,False,,,different address,,NA
437,437,437,437,437,437,14fa83fe3f8c16b2f1b3,7e0e3c39578559d662ac,Beechville Lakeside Timberlea Jr Elementary School,Beechville Lakeside Timberlea Sr Elementary School,0.98,0.968868277,0.958333333,0.942857143,22 James St Timberlea NS B3T 1G9 NS,24 James St Timberlea NS B3T 1G9 NS,0,1.0,1.0,1,,0,1,1,1,1,True,False,False,,,different numbers,,NA
