INSTAL_COD,INSTAL_NOM,INSTAL_N_1,ETAB_CODE,ETAB_NOM,ETAB_NOM_A,RSS_CODE,RSS_NOM,ADRESSE,CASE_POST,CODE_POSTA,MUN_CODE,MUN_NOM,CLSC_CODE,CLSC_NOM,MRC_CODE,MRC_NOM,RLS_CODE,RLS_NOM,RUIS_CODE,RUIS_NOM,STATUT_COD,MD_CONS_CO,MD_FINAN_C,DESIGN_MIN,INSTANCE,DATE_INCOR,DATE_OUVER,LONGITUDE,LATITUDE,CHPSY,CHSGS,CHSLD,CLSC,CPEJ,CRDITED,CRDPA,CRDPM,CRDPV,CRDPL,CRJDA,CRMDA,CRD,DATE_MAJ
"51216281","SERVICES PROFESSIONNELS - MRC MITIS","SERVICES PROFESSIONNELS - MRC MITIS","11045119","Centre intégré de santé et de services sociaux du Bas-Saint-Laurent","CISSS du Bas-Saint-Laurent","01","Bas-Saint-Laurent","1312, boulevard Jacques-Cartier"," ","G5H2T1","09077","Mont-Joli","01161","La Mitis","090","La Mitis","0116","RLS de La Mitis","1","RUISSS Université Laval","1","2","1"," ","N","","1995-04-01",-68.1970062256,48.5911827087,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216372","ATELIER DE TRAVAIL EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DE SAINT-FÉLICIEN","ATELIER DE TRAVAIL DI ET TSA DE SAINT-FÉLICIEN","11045127","Centre intégré universitaire de santé et de services sociaux du Saguenay – Lac-Saint-Jean","CIUSSS du Saguenay – Lac-Saint-Jean","02","Saguenay–Lac-Saint-Jean","1441-B, boulevard Industriel"," ","G8K1W1","91042","Saint-Félicien","02111","Domaine-du-Roy","910","Le Domaine-du-Roy","0211","RLS du Domaine-du-Roy","1","RUISSS Université Laval","1","2","1"," ","N","","1995-04-01",-72.4509124756,48.6403160095,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216455","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DE TROIS-RIVIÈRES","CRDI-TSA DE TROIS-RIVIÈRES","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","920, place Boland"," ","G8Z4H2","37067","Trois-Rivières","04151","Trois-Rivières","371","Trois-Rivières","0415","RLS de Trois-Rivières","2","RUISSS Université de Montréal","1","2","1"," ","N","","1995-04-01",-72.580947876,46.3412246704,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216463","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME BOLAND","CENTRE ACT. DE JOUR DI ET TSA BOLAND","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","1000, place Boland"," ","G8Z4H2","37067","Trois-Rivières","04151","Trois-Rivières","371","Trois-Rivières","0415","RLS de Trois-Rivières","2","RUISSS Université de Montréal","1","2","1"," ","N","","1995-04-01",-72.5802764893,46.3402252197,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216489","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DE LA FONTAINE","CENTRE ACT. DE JOUR EN DI ET TSA DE LA FONTAINE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","1485, place de la Fontaine"," ","G8Y2S9","37067","Trois-Rivières","04151","Trois-Rivières","371","Trois-Rivières","0415","RLS de Trois-Rivières","2","RUISSS Université de Montréal","1","2","1"," ","N","","1995-04-01",-72.584564209,46.357624054,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216521","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DE BÉCANCOUR","CRDI-TSA DE BÉCANCOUR","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","1582, boulevard de Port-Royal"," ","G9H1X6","38010","Bécancour","04162","Bécancour","380","Bécancour","0416","RLS de Bécancour–Nicolet-Yamaska","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-04-01",-72.5419006348,46.2925453186,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216539","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DE PLESSISVILLE","CRDI-TSA DE PLESSISVILLE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","1500, avenue Saint-Louis, bureau 201"," ","G6L2M8","32040","Plessisville","04182","De l'Érable","320","L'Érable","0418","RLS d’Arthabaska-et-de-L’Érable","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-04-01",-71.7708206177,46.219291687,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216547","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DES BOIS-FRANCS-NORD","CRDI-TSA DES BOIS-FRANCS-NORD","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","466, boulevard des Bois-Francs Nord"," ","G6P1H3","39062","Victoriaville","04181","Arthabaska","390","Arthabaska","0418","RLS d’Arthabaska-et-de-L’Érable","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-04-01",-71.9680938721,46.0669975281,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216562","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DE GRAND-MÈRE","CENTRE ACT.DE JOUR DI ET TSA DE GRAND-MÈRE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","1697, 3e Avenue"," ","G9T2W6","36033","Shawinigan","04141","Centre-de-la-Mauricie","360","Shawinigan","0414","RLS du Centre-de-la-Mauricie","2","RUISSS Université de Montréal","1","2","1"," ","N","","1995-04-01",-72.7027740479,46.6034812927,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216596","CLSC DE BARACHOIS","CLSC DE BARACHOIS","11045242","Centre intégré de santé et de services sociaux de la Gaspésie","CISSS de la Gaspésie","11","Gaspésie–Îles-de-la-Madeleine","1070, Route 132 Est"," ","G0C1A0","02005","Percé","11132","Gaspé","020","Le Rocher-Percé","1113","RLS de La Côte-de-Gaspé","1","RUISSS Université Laval","1","2","1"," ","N","","1995-04-01",-64.2795791626,48.6179504395,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216612","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DE BERTHIER-SUR-MER","CENTRE ACT. DE JOUR DI-TSA DE BERTHIER-SUR-MER","11045333","Centre intégré de santé et de services sociaux de Chaudière-Appalaches","CISSS de Chaudière-Appalaches","12","Chaudière-Appalaches","38, route Saint-François"," ","G0R1E0","18065","Berthier-sur-Mer","12151","Montmagny","180","Montmagny","1215","RLS de Montmagny-L'Islet","1","RUISSS Université Laval","1","2","1"," ","N","","1995-04-01",-70.7281494141,46.922203064,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216687","CHUS - HÔPITAL FLEURIMONT","CHUS - HÔPITAL FLEURIMONT","11045150","Centre intégré universitaire de santé et de services sociaux de l'Estrie – Centre hospitalier universitaire de Sherbrooke","CIUSSS de l'Estrie – CHUS","05","Estrie","3001, 12e Avenue Nord"," ","J1H5N4","43027","Sherbrooke","05151","Sherbrooke","430","Sherbrooke","0515","RLS de Sherbrooke","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-07-01",-71.8690109253,45.4478340149,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216695","CHUS - HÔTEL-DIEU DE SHERBROOKE","CHUS - HÔTEL-DIEU DE SHERBROOKE","11045150","Centre intégré universitaire de santé et de services sociaux de l'Estrie – Centre hospitalier universitaire de Sherbrooke","CIUSSS de l'Estrie – CHUS","05","Estrie","580, rue Bowen Sud"," ","J1G2E8","43027","Sherbrooke","05151","Sherbrooke","430","Sherbrooke","0515","RLS de Sherbrooke","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-07-01",-71.8779449463,45.3984413147,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216802","CENTRE LE CARDINAL","CENTRE LE CARDINAL","11042280","Centre Le Cardinal inc.","Centre Le Cardinal inc.","06","Montréal","12900, rue Notre-Dame Est"," ","H1A1R9","66023","Montréal","06523","Pointe-aux-Trembles","660","Montréal","0652","RLS de Rivière-des-Prairies - Anjou - Montréal-Est","2","RUISSS Université de Montréal","2","1","2"," ","N","2010-02-24","1995-06-12",-73.4883346558,45.6524505615,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51216893","CENTRE DE RÉADAPTATION EN DÉPENDANCE CAVENDISH / CAVENDISH ADDICTION READAPTATION CENTRE","CENTRE DE RÉADAPTATION EN DÉPENDANCE CAVENDISH / CAVEND","11045317","Centre intégré de santé et de services sociaux de la Montérégie-Ouest","CISSS de la Montérégie-Ouest","06","Montréal","3285, boulevard Cavendish, bureau 100"," ","H4B2L9","66023","Montréal","06212","Notre-Dame-de-Grâce - Montréal-Ouest","660","Montréal","0621","RLS de Côte-Saint-Luc - NDG - Montréal-Ouest","3","RUISSS Université McGill","1","2","1"," ","N","","1995-04-01",-73.6270904541,45.4634170532,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","2021-12-03"
"51216950","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L'AUTISME DE BOUCHERVILLE","CRDI-TSA DE BOUCHERVILLE","11045317","Centre intégré de santé et de services sociaux de la Montérégie-Ouest","CISSS de la Montérégie-Ouest","16","Montérégie","1335, rue Gay-Lussac"," ","J4B7K1","58033","Boucherville","16213","Lajemmerais","580","Longueuil","1621","RLS Pierre-Boucher","2","RUISSS Université de Montréal","1","2","1"," ","N","","1995-04-01",-73.4292602539,45.5718307495,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217081","CHSLD RICHARD-BUSQUE","CHSLD RICHARD-BUSQUE","11045333","Centre intégré de santé et de services sociaux de Chaudière-Appalaches","CISSS de Chaudière-Appalaches","12","Chaudière-Appalaches","405, 18e rue"," ","G5Y4T2","29073","Saint-Georges","12132","Beauce-Sartigan","290","Beauce-Sartigan","1213","RLS de Beauce","1","RUISSS Université Laval","1","2","1"," ","N","","1995-08-29",-70.6744766235,46.1157875061,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217099","CHSLD DU SÉMINAIRE","CHSLD DU SÉMINAIRE","11045333","Centre intégré de santé et de services sociaux de Chaudière-Appalaches","CISSS de Chaudière-Appalaches","12","Chaudière-Appalaches","11515, 8e avenue"," ","G5Y1J5","29073","Saint-Georges","12132","Beauce-Sartigan","290","Beauce-Sartigan","1213","RLS de Beauce","1","RUISSS Université Laval","1","2","1"," ","N","","1995-08-29",-70.6714477539,46.1248893738,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217222","CENTRE D'HÉBERGEMENT JACQUES-CARTIER","CENTRE D'HÉBERGEMENT JACQUES-CARTIER","11045127","Centre intégré universitaire de santé et de services sociaux du Saguenay – Lac-Saint-Jean","CIUSSS du Saguenay – Lac-Saint-Jean","02","Saguenay–Lac-Saint-Jean","904, rue Jacques-Cartier Est"," ","G7H2A9","94068","Saguenay","02151","Saguenay","941","Saguenay","0215","RLS de Chicoutimi","1","RUISSS Université Laval","1","2","1"," ","N","","1995-09-19",-71.0409088135,48.4233360291,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217248","CLSC ET CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE L'OUTAOUAIS","CLSC ET CPEJ DE L'OUTAOUAIS","11045218","Centre intégré de santé et de services sociaux de l'Outaouais","CISSS de l'Outaouais","07","Outaouais","105, boulevard Sacré-Coeur, Édifice Ma"," ","J8X1C5","81017","Gatineau","07142","Hull","810","Gatineau","0714","RLS de Grande-Rivière - Hull - Gatineau","3","RUISSS Université McGill","1","2","1"," ","N","","1995-09-19",-75.71509552,45.4377288818,"Non","Non","Non","Oui","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217370","CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE RIMOUSKI-NEIGETTE","CRJDA DE RIMOUSKI-NEIGETTE","11045119","Centre intégré de santé et de services sociaux du Bas-Saint-Laurent","CISSS du Bas-Saint-Laurent","01","Bas-Saint-Laurent","404, avenue Ross"," ","G5L6J2","10043","Rimouski","01151","Rimouski-Neigette","100","Rimouski-Neigette","0115","RLS de Rimouski","1","RUISSS Université Laval","1","2","1"," ","N","","1995-10-27",-68.5257415771,48.432975769,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51217453","CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION LIMOGES","CRJDA LIMOGES","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","2010, rue Limoges"," ","J4G1C3","58227","Longueuil","16212","Longueuil-Est","580","Longueuil","1621","RLS Pierre-Boucher","2","RUISSS Université de Montréal","1","2","1"," ","N","","1995-10-26",-73.4805526733,45.5697822571,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51217461","CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE CHAMBLY","CRJDA DE CHAMBLY","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","1501, avenue de Salaberry"," ","J3L4V8","57005","Chambly","16121","Chambly-Carignan-Marieville","570","La Vallée-du-Richelieu","1612","RLS du Haut-Richelieu - Rouville","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-10-26",-73.3103408813,45.4439888,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51217479","CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE SAINT-HYACINTHE","CRJDA DE SAINT-HYACINTHE","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","3000, avenue Pratte"," ","J2S4C7","54048","Saint-Hyacinthe","16222","Les Maskoutains","540","Les Maskoutains","1622","RLS de Richelieu-Yamaska","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-10-26",-72.9598617554,45.6415214539,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51217529","HÔPITAL DU SAINT-SACREMENT","HÔPITAL DU SAINT-SACREMENT","11045051","CHU de Québec – Université Laval","CHU de Québec – UL","03","Capitale-Nationale","1050, chemin Sainte-Foy"," ","G1S4L8","23027","Québec","03124","Québec - Haute-Ville","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1","1","N","","1995-09-13",-71.2464141846,46.7993583679,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217560","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE CHICOUTIMI","CPRJDA DE CHICOUTIMI","11045127","Centre intégré universitaire de santé et de services sociaux du Saguenay – Lac-Saint-Jean","CIUSSS du Saguenay – Lac-Saint-Jean","02","Saguenay–Lac-Saint-Jean","1109, rue Bégin"," ","G7H4P1","94068","Saguenay","02151","Saguenay","941","Saguenay","0215","RLS de Chicoutimi","1","RUISSS Université Laval","1","2","1"," ","N","","1995-11-27",-71.0676651001,48.4107513428,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51217578","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE ROBERVAL","CPRJDA DE ROBERVAL","11045127","Centre intégré universitaire de santé et de services sociaux du Saguenay – Lac-Saint-Jean","CIUSSS du Saguenay – Lac-Saint-Jean","02","Saguenay–Lac-Saint-Jean","254, boulevard Sauvé"," ","G8H1A7","91025","Roberval","02111","Domaine-du-Roy","910","Le Domaine-du-Roy","0211","RLS du Domaine-du-Roy","1","RUISSS Université Laval","1","2","1"," ","N","","1995-11-27",-72.2274017334,48.4987945557,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51217586","PAVILLON L'HÔTEL-DIEU DE QUÉBEC","PAVILLON L'HÔTEL-DIEU DE QUÉBEC","11045051","CHU de Québec – Université Laval","CHU de Québec – UL","03","Capitale-Nationale","11, Côte du Palais"," ","G1R2J6","23027","Québec","03124","Québec - Haute-Ville","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1","1","N","","1995-12-12",-71.2109909058,46.8153915405,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217594","PAVILLON CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL","PAVILLON CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL","11045051","CHU de Québec – Université Laval","CHU de Québec – UL","03","Capitale-Nationale","2705, boulevard Laurier"," ","G1V4G2","23027","Québec","03123","Sainte-Foy - Sillery","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1","1","N","","1995-12-12",-71.2823410034,46.7678718567,"Non","Oui","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217602","PAVILLON SAINT-FRANÇOIS D'ASSISE","PAVILLON SAINT-FRANÇOIS D'ASSISE","11045051","CHU de Québec – Université Laval","CHU de Québec – UL","03","Capitale-Nationale","10, rue de l'Espinay"," ","G1L3L5","23027","Québec","03126","Limoilou-Vanier","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1","1","N","","1995-12-12",-71.2366104126,46.8277931213,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217610","HÔPITAL DE MONT-LAURIER","HÔPITAL DE MONT-LAURIER","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","2561, chemin de la Lièvre Sud"," ","J9L3G3","79088","Mont-Laurier","15111","Antoine-Labelle","790","Antoine-Labelle","1511","RLS d'Antoine-Labelle","2","RUISSS Université de Montréal","1","2","1"," ","N","","1995-12-14",-75.5176544189,46.5492095947,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217628","CENTRE DE SERVICES DE RIVIÈRE-ROUGE","CENTRE DE SERVICES DE RIVIÈRE-ROUGE","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","1525, rue de L'Annonciation Nord"," ","J0T1T0","79037","Rivière-Rouge","15111","Antoine-Labelle","790","Antoine-Labelle","1511","RLS d'Antoine-Labelle","2","RUISSS Université de Montréal","1","2","1"," ","N","","1995-12-14",-74.8846817017,46.4207992554,"Non","Oui","Oui","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51217636","POINT DE SERVICE VAL SAINT-FRANCOIS","POINT DE SERVICE VAL SAINT-FRANCOIS","11045150","Centre intégré universitaire de santé et de services sociaux de l'Estrie – Centre hospitalier universitaire de Sherbrooke","CIUSSS de l'Estrie – CHUS","05","Estrie","5, rue des Sources"," ","J1S2X3","42088","Windsor","05161","Val Saint-François","420","Le Val-Saint-François","0516","RLS de Val Saint-François","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-12-14",-72.0137329102,45.5656547546,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51217644","CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION VAL-DU-LAC","CRJDA VAL-DU-LAC","11045150","Centre intégré universitaire de santé et de services sociaux de l'Estrie – Centre hospitalier universitaire de Sherbrooke","CIUSSS de l'Estrie – CHUS","05","Estrie","8475, chemin Blanchette"," ","J1N3A3","43027","Sherbrooke","05151","Sherbrooke","430","Sherbrooke","0515","RLS de Sherbrooke","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1995-12-14",-72.0210037231,45.3144874573,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
