,ObjectId,Provider_Type,Provider_Name,Status,Date,Hours,Date_Updated,Vaccine_Comments,Note,RHA_Name,Address,City,Province,Phone,geometry,LONGITUDE,LATITUDE
106,107,Medical Clinic,SHSS Health Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,190 McKenzie Ave,Steinbach,Manitoba,0,POINT (-96.68701070099996 49.51609371400008),-96.68701070099996,49.51609371400008
107,108,Medical Clinic,Winnipeg Beach Primary Care Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,54 Main St,Winnipeg Beach,Manitoba,0,POINT (-96.96768980099995 50.49835570400006),-96.96768980099995,50.49835570400006
108,109,Medical Clinic,Dr. Holly Hamilton Medical Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Southern Health-Santé Sud,14 Provencher Rd Box 393,Notre Dame de Lourdes,Manitoba,204-248-2743,POINT (-98.55792700099994 49.53303346900003),-98.55792700099994,49.53303346900003
109,110,Pharmacy,Birtle Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,6,",,Prairie Mountain Health,808 Main St,Birtle,Manitoba,204-842-5333,POINT (-101.046646 50.422135),-101.046646,50.422135
110,111,Pharmacy,Boyd Medical Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,384 Portage Ave,Winnipeg,Manitoba,204-415-3709,POINT (-97.147201 49.891977),-97.147201,49.891977
111,112,Pharmacy,Brandon Clinic Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,5,6,",,Prairie Mountain Health,4 42 Mctavish Ave E,Brandon,Manitoba,204-728-3642,POINT (-99.938467 49.840163),-99.938467,49.840163
112,113,Pharmacy,Brathwaites Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",Walk-in,Winnipeg,1772 Ness Ave,Winnipeg,Manitoba,204-888-2618,POINT (-97.212098 49.883767),-97.212098,49.883767
113,114,Pharmacy,Bridgewater Pharmacy,,,,2021-12-17T06:00:00+00:00,,,,3 405 Centre St,Winnipeg,Manitoba,,,,
114,115,Pharmacy,Brown's Drug Store,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,239 Henderson Hwy,Winnipeg,Manitoba,204-668-0793,POINT (-97.114425 49.914157),-97.114425,49.914157
115,116,Pharmacy,Canada Safeway 0719,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,77 Vermillion Rd,Winnipeg,Manitoba,204-257-1384-4,POINT (-97.07309225399996 49.85405746400005),-97.07309225399996,49.85405746400005
116,117,Pharmacy,Canada Safeway Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,850 Keewatin St,Winnipeg,Manitoba,204-694-4190,POINT (-97.196826 49.93771),-97.196826,49.93771
117,118,Pharmacy,Canadian Care Drugs Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1853 Main St,Winnipeg,Manitoba,204-334-0101,POINT (-97.11571196899996 49.93887922300007),-97.11571196899996,49.93887922300007
118,119,Pharmacy,Care At Home,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,Walk-in,Winnipeg,1 3140 Portage Ave,Winnipeg,Manitoba,204-691-6980,POINT (-97.286608 49.880398),-97.286608,49.880398
119,120,Medical Clinic,Kildonan Medical Center,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,2300 Mcphillips St,Winnipeg,Manitoba,204-632-3203,POINT (-97.14886519999999 49.95517730000006),-97.14886519999999,49.95517730000006
120,121,Medical Clinic,Care Innova Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,,878 Main St,Winnipeg,Manitoba,,,,
121,122,Medical Clinic,Springfield Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Interlake-Eastern,549 Main St,Oakbank,Manitoba,204-444-5145,POINT (-96.84202866899994 49.93981672000007),-96.84202866899994,49.93981672000007
122,123,Medical Clinic,Northgate Medical Centre,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,1353 Mc Phillips St,Winnipeg,Manitoba,204-338-3155,POINT (-97.15911349999999 49.93987960000004),-97.15911349999999,49.93987960000004
123,124,Medical Clinic,South Sherbrook Health Center,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,",,Winnipeg,B 88 Sherbrook St,Winnipeg,Manitoba,204-774-7196,POINT (-97.15991579999996 49.88129890000005),-97.15991579999996,49.88129890000005
124,125,Pharmacy,Arborg Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,273 Main St Box 640,Arborg,Manitoba,204-376-5153,POINT (-97.21861800000001 50.907416),-97.21861800000001,50.907416
125,126,Medical Clinic,Northern Connection Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,LL 425 Elgin Ave,Winnipeg,Manitoba,204-940-8225,POINT (-97.145263 49.902322),-97.145263,49.902322
126,127,Medical Clinic,Trinity Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Prairie Mountain Health,2 335 18th St,Brandon,Manitoba,204-728-4141,POINT (-99.96146113599997 49.84446245000004),-99.96146113599997,49.84446245000004
127,128,Medical Clinic,Prime - A Health Centre For Seniors,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,4,",,Winnipeg,203 Duffield St,Winnipeg,Manitoba,204-833-1711,POINT (-97.23651711799994 49.87768079000006),-97.23651711799994,49.87768079000006
128,129,Medical Clinic,Dr A S Randunne & Dr S P Prematilake,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Interlake-Eastern,353 Eveline St,Selkirk,Manitoba,204-482-3624,POINT (-96.871773 50.141986),-96.871773,50.141986
129,130,Medical Clinic,Elemental Professional Health Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,1600 Pembina Hwy,Winnipeg,Manitoba,204-475-1600,POINT (-97.15054959999998 49.83172090000005),-97.15054959999998,49.83172090000005
130,131,Medical Clinic,Archibald Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,662 Elizabeth Rd,Winnipeg,Manitoba,204-505-3058,POINT (-97.089192 49.87042),-97.089192,49.87042
131,132,Medical Clinic,Western Medical Clinic Medical Corporation,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Prairie Mountain Health,Unit B 2425 Victoria Ave,Brandon,Manitoba,204-727-6451,POINT (-99.97115039999994 49.842618),-99.97115039999994,49.842618
132,133,Medical Clinic,Tuxedo Family Medical Centre,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,1425 Corydon Ave,Winnipeg,Manitoba,204-989-6048,POINT (-97.18424549999997 49.86351830000007),-97.18424549999997,49.86351830000007
133,134,Pharmacy,Archibald Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,662 Elizabeth Rd,Winnipeg,Manitoba,204-505-3060,POINT (-97.08965562099996 49.87047857800007),-97.08965562099996,49.87047857800007
134,135,Medical Clinic,Dr C.W. Wiebe Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,385 Main St,Winkler,Manitoba,204-331-2300,POINT (-97.93879300099996 49.18252266400003),-97.93879300099996,49.18252266400003
135,136,Medical Clinic,Pritchard Farm Health Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,5 3014 Henderson Hwy E,East St. Paul,Manitoba,204-654-3333,POINT (-97.04627902999994 49.98659617600003),-97.04627902999994,49.98659617600003
136,137,Medical Clinic,Aria Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,329 St Mary's Rd,Winnipeg,Manitoba,204-505-0681,POINT (-97.11389829999996 49.87228390000007),-97.11389829999996,49.87228390000007
137,138,Medical Clinic,Pan Am Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,75 Poseidon Bay,Winnipeg,Manitoba,204-927-2644,POINT (-97.172776 49.853498),-97.172776,49.853498
138,139,Medical Clinic,La Salle Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Southern Health-Santé Sud,3 49 Principale Rue,La Salle,Manitoba,204-228-9808,POINT (-97.26546891999999 49.69115392400005),-97.26546891999999,49.69115392400005
139,140,Medical Clinic,Bison Family Medical Clinic (Inside the Superstore),Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,1 80 Bison Dr,Winnipeg,Manitoba,204-275-1500,POINT (-97.163622 49.800422),-97.163622,49.800422
140,141,Medical Clinic,Prime Misericordia Health Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"4,",,Winnipeg,Prime 99 Cornish Ave,Winnipeg,Manitoba,204-789-2404,POINT (-97.160284 49.879625),-97.160284,49.879625
141,142,Medical Clinic,Harmony Medical Centre,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Prairie Mountain Health,920 6th St,Brandon,Manitoba,204-727-6464,POINT (-99.94636269999995 49.83543660000004),-99.94636269999995,49.83543660000004
142,143,Medical Clinic,Spring Meadow Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,Unit 19 1783 Plessis Rd,Winnipeg,Manitoba,204-417-0028,POINT (-97.02415259999998 49.90990390000007),-97.02415259999998,49.90990390000007
143,144,Pharmacy,Aria Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,329 St Mary's Rd,Winnipeg,Manitoba,204-231-1212,POINT (-97.113843 49.872257),-97.113843,49.872257
144,145,Medical Clinic,Winnipegosis Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Prairie Mountain Health,230 Bridge St Box 339,Winnipegosis,Manitoba,204-656-4492,POINT (-99.93191319999994 51.64039960000008),-99.93191319999994,51.64039960000008
145,146,Medical Clinic,Pediatric Adolescent Cinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,102 200 Goulet St,Winnipeg,Manitoba,204-943-7888,POINT (-97.11954 49.882201),-97.11954,49.882201
146,147,Pharmacy,Arlington Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,4,",Walk-in,Winnipeg,909 Notre Dame Ave,Winnipeg,Manitoba,204-505-5940,POINT (-97.168018 49.904478),-97.168018,49.904478
147,148,Medical Clinic,Dr Asita Mehta,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,3rd Fl 200 Goulet St,Winnipeg,Manitoba,204-231-3232,POINT (-97.11951069399998 49.88229590800006),-97.11951069399998,49.88229590800006
148,149,Medical Clinic,St Norbert Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,3554 Pembina Hwy,Winnipeg,Manitoba,204-415-4844,POINT (-97.15284379999997 49.76504390000008),-97.15284379999997,49.76504390000008
149,150,Medical Clinic,Norwest Co-op at Bluebird,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,100 97 Keewatin St,Winnipeg,Manitoba,204-938-5900-1,POINT (-97.194687 49.920322),-97.194687,49.920322
150,151,Medical Clinic,Arrowwood Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,2 925 Headmaster Row,Winnipeg,Manitoba,204-615-4635,POINT (-97.03577319999994 49.94438910000008),-97.03577319999994,49.94438910000008
151,152,Pharmacy,Arrowwood Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,2 925 Headmaster Row,Winnipeg,Manitoba,204-615-4633,POINT (-97.035584 49.944545),-97.035584,49.944545
152,153,Medical Clinic,Atlantic Medical Centre,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,1054 Mcphillips St,Winnipeg,Manitoba,204-505-1580,POINT (-97.16511239999994 49.93381370000003),-97.16511239999994,49.93381370000003
153,154,Medical Clinic,Dr. Shaker,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,(B) 210 Clandeboye Ave,Selkirk,Manitoba,204-482-4525,POINT (-96.87132699999999 50.143333),-96.87132699999999,50.143333
154,155,Medical Clinic,Dr Klassen,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,111 2110 Main St,Winnipeg,Manitoba,204-338-7853,POINT (-97.109916 49.947919),-97.109916,49.947919
155,156,Medical Clinic,Midcity Medical Centre and Walk-In Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,219 Marion St,Winnipeg,Manitoba,204-989-2056,POINT (-97.118381 49.881856),-97.118381,49.881856
156,157,Medical Clinic,Parkview Professional Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,111 2110 Main St,Winnipeg,Manitoba,204-338-7853,POINT (-97.109916 49.947919),-97.109916,49.947919
157,158,Medical Clinic,Dr Habtu Demsas,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,353 Eveline St,Selkirk,Manitoba,204-785-7660,POINT (-96.871773 50.141986),-96.871773,50.141986
158,159,Medical Clinic,Dr L.C. Bartlett,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1620 233 Kennedy St,Winnipeg,Manitoba,204-942-8388,POINT (-97.147158 49.890339),-97.147158,49.890339
159,160,Medical Clinic,Baidwan Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,747 Ellice Ave,Winnipeg,Manitoba,204-774-8530,POINT (-97.16565300000001 49.893362),-97.16565300000001,49.893362
160,161,Medical Clinic,Ashern Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Interlake-Eastern,1 Steenson Dr Box 110,Ashern,Manitoba,204-768-3404,POINT (-98.35260100000001 51.180275),-98.35260100000001,51.180275
161,162,Medical Clinic,Dr Leroux & Dr Salib,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,1000 Main St Box 1828,Swan River,Manitoba,204-734-3663,POINT (-101.262853 52.106674),-101.262853,52.106674
162,163,Medical Clinic,Broadway Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,B 676 Portage Ave,Winnipeg,Manitoba,204-775-7607,POINT (-97.16005699999999 49.887567),-97.16005699999999,49.887567
163,164,Medical Clinic,Dr Gouda's Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,3 900 Main St,Swan River,Manitoba,204-734-2769,POINT (-101.264339 52.106427),-101.264339,52.106427
164,165,Medical Clinic,Oakfield Medical Consultants & Associates,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,106 1021 Court Ave,Winnipeg,Manitoba,204-334-4368,POINT (-97.14682000000001 49.956197),-97.14682000000001,49.956197
165,166,Medical Clinic,Fort Street Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,300 Fort St,Winnipeg,Manitoba,204-940-5501,POINT (-97.139805 49.894228),-97.139805,49.894228
166,167,Medical Clinic,Mccreary/Alonsa Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,Box 250,McCreary,Manitoba,204-835-2586,POINT (-99.49081099999999 50.769089),-99.49081099999999,50.769089
167,168,Medical Clinic,Dr J L Cordova,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,8 25 Sherbrook St,Winnipeg,Manitoba,204-942-2728,POINT (-97.159255 49.87961),-97.159255,49.87961
168,169,Medical Clinic,Macgregor Health Centre Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,87 Grafton St,MacGregor,Manitoba,204-685-2860,POINT (-98.775803 49.962329),-98.775803,49.962329
169,170,Medical Clinic,Dr D Kahanovitch,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,203 355 Ellice Ave,Winnipeg,Manitoba,204-943-7861,POINT (-97.14658799999999 49.894665),-97.14658799999999,49.894665
170,171,Medical Clinic,Prairie Trail At The Oaks,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,Rm 2MCO2 2300 Mcphillips Ave,Winnipeg,Manitoba,204-694-4222,POINT (-97.148844 49.95518),-97.148844,49.95518
171,172,Pharmacy,Ashern Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,5,",,Interlake-Eastern,43 Main St,Ashern,Manitoba,204-768-2824,POINT (-98.34674079999996 51.18189168800006),-98.34674079999996,51.18189168800006
172,173,Medical Clinic,Mcgregor Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,561 Machray Ave,Winnipeg,Manitoba,204-956-9800,POINT (-97.140704 49.927949),-97.140704,49.927949
173,174,Medical Clinic,Marc Susser Md Family Practice,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,401 400 Tache Ave,Winnipeg,Manitoba,204-231-5500,POINT (-97.12335 49.884714),-97.12335,49.884714
174,175,Medical Clinic,Dr Elbardisy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,353 Eveline St,Selkirk,Manitoba,204-785-2627,POINT (-96.871773 50.141986),-96.871773,50.141986
175,176,Medical Clinic,Dr Pacin,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,10 1200 Waverley Ave,Winnipeg,Manitoba,204-954-3910,POINT (-97.17950261099998 49.83437118100005),-97.17950261099998,49.83437118100005
176,177,Medical Clinic,Dr A P Thottingal,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,803 388 Portage Ave,Winnipeg,Manitoba,204-947-1219,POINT (-97.14727600000001 49.891929),-97.14727600000001,49.891929
177,178,Medical Clinic,Ashern Pharmcy Medical Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Interlake-Eastern,43 Main St,Ashern,Manitoba,204-768-3565,POINT (-98.34674079999996 51.18189168800006),-98.34674079999996,51.18189168800006
178,179,Medical Clinic,Rehal Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1763 Portage Ave,Winnipeg,Manitoba,204-414-9033,POINT (-97.21039 49.879184),-97.21039,49.879184
179,180,Medical Clinic,Balmoral Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,5 555 Balmoral St,Winnipeg,Manitoba,204-938-8705,POINT (-97.151833 49.896828),-97.151833,49.896828
180,181,Medical Clinic,Dr W J Manishen,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,405 400 Tache Ave,Winnipeg,Manitoba,204-943-9108,POINT (-97.12343816899994 49.88482845300007),-97.12343816899994,49.88482845300007
181,182,Medical Clinic,Dr Gene Theodore's Office,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,700 Main St,Swan River,Manitoba,204-734-2081,POINT (-101.26745 52.105895),-101.26745,52.105895
182,183,Medical Clinic,Dr Sameh Mikhaiel,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,3 900 Main St,Swan River,Manitoba,204-734-6354,POINT (-101.264339 52.106427),-101.264339,52.106427
183,184,Medical Clinic,Morris Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,215 Railroad Ave E,Morris,Manitoba,204-746-2387,POINT (-97.360794 49.353082),-97.360794,49.353082
184,185,Pharmacy,Assiniboine Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,D 3111 Portage Ave,Winnipeg,Manitoba,204-615-1144,POINT (-97.284569 49.880851),-97.284569,49.880851
185,186,Medical Clinic,Eriksdale Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,35 Railway Ave,Eriksdale,Manitoba,204-739-2672,POINT (-98.104792 50.863423),-98.104792,50.863423
186,187,Medical Clinic,Dr Theo Marx,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,900 Main St,Swan River,Manitoba,204-734-3812,POINT (-101.264339 52.106427),-101.264339,52.106427
187,188,Medical Clinic,You! Medical Centres,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,Unit D 359 Johnson Ave W,Winnipeg,Manitoba,204-504-5121,POINT (-97.104617 49.911369),-97.104617,49.911369
188,189,Medical Clinic,Elie Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,Box 447,Elie,Manitoba,204-353-4514,POINT (-97.757085 49.899759),-97.757085,49.899759
189,190,Medical Clinic,Mckenzie Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,634 Selkirk Ave,Winnipeg,Manitoba,204-582-7755,POINT (-97.15027000000001 49.917145),-97.15027000000001,49.917145
