,_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,Date_Added,wardName,geometry,LONGITUDE,LATITUDE
38,218332,278,Dynasty Pharmacy,Pharmacy Immunization Site,5460 Yonge Street Unit 106,,,,,-79.415524819,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 9 a.m.-2 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-250-5460,,,,https://www.rxhealthmed.ca/locations/dynasty-pharmacy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,51,2021-03-18,Willowdale,POINT (-79.415524819 43.777205211),-79.415524819,43.777205211
39,218333,279,Lingeman IDA Pharmacy,Pharmacy Immunization Site,411 Jane st,,,,,-79.487922138,,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 9 a.m.-4 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-767-8409,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/lingeman-ida-pharmacy-7028510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,52,2021-03-18,Parkdale-High Park,POINT (-79.487922138 43.658742791),-79.487922138,43.658742791
40,218334,280,Guardian Village Square Pharmacy,Pharmacy Immunization Site,"2942 FINCH AVE E., Scar, Ont",,,,,-79.329809802,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-3 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-492-4167,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/scarborough/village-square-pharmacy-7005106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,53,2021-03-18,Scarborough-Agincourt,POINT (-79.329809802 43.794260779),-79.329809802,43.794260779
41,218335,281,Orton Park Guardian Pharmacy,Pharmacy Immunization Site,136 Orton Park Road,,,,,-79.20911961,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: Closed","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-439-7222,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/scarborough/orton-park-pharmacy-7041430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,54,2021-03-18,Scarborough-Guildwood,POINT (-79.20911961 43.77171822),-79.20911961,43.77171822
42,218336,282,Canadian Compounding Pharmacy,Pharmacy Immunization Site,2920 Bloor St West,,,,,-79.507232356,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 10 a.m.-2 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-239-3566,,,,https://www.medspharmacy.ca/canadian-compounding-pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,55,2021-03-18,Etobicoke-Lakeshore,POINT (-79.507232356 43.648501682),-79.507232356,43.648501682
43,218337,283,High Park,Pharmacy Immunization Site,1938 Bloor St. W,,,,,-79.466789535,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-769-2222,,,,https://www.medspharmacy.ca/high-park-pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,56,2021-03-18,Parkdale-High Park,POINT (-79.466789535 43.653433271),-79.466789535,43.653433271
44,218338,284,Junction Pharmacy,Pharmacy Immunization Site,3016 DUNDAS ST WEST,,,,,-79.469944965,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 11 a.m.-4 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-763-2394,,,,https://www.medspharmacy.ca/junction-pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,57,2021-03-18,Parkdale-High Park,POINT (-79.469944965 43.665660061),-79.469944965,43.665660061
45,218339,285,Rosebury - Sobeys,Pharmacy Immunization Site,145 Marlee Avenue,,,,,-79.441027128,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-781-0606,,,,https://www.pharmacyappointments.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,58,2021-03-18,Eglinton-Lawrence,POINT (-79.441027128 43.703254768),-79.441027128,43.703254768
46,218340,286,Lawrence/Midland - Sobeys,Pharmacy Immunization Site,2650 Lawrence Avenue E,,,,,-79.263873273,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-755-4184,,,,https://www.pharmacyappointments.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,59,2021-03-18,Scarborough Centre,POINT (-79.263873273 43.752174235),-79.263873273,43.752174235
47,218341,261,Unicare Pharmacy,Pharmacy Immunization Site,3170 Lakeshore BLVD West,,,,,-79.51782523899999,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.- p.m., Sunday: 10 a.m.-1 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-503-0013,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/unicare-pharmacy-7001192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,60,2021-03-18,Etobicoke-Lakeshore,POINT (-79.517825239 43.598308603),-79.517825239,43.598308603
48,218342,262,Care and Health Pharmacy,Pharmacy Immunization Site,2928 Danforth Ave,,,,,-79.29352998600001,,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: 11 a.m.-2 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-537-2565,,,,https://carehealth.pharmabest.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,61,2021-03-18,Beaches-East York,POINT (-79.293529986 43.690270422),-79.293529986,43.690270422
49,218343,263,Rylander Pharmasave,Pharmacy Immunization Site,"6758 Kingston Rd., Unit 8",,,,,-79.148074795,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 9 a.m.-3 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-281-4223,,,,https://pharmasave.com/scarborough-rylander/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,62,2021-03-18,Scarborough-Rouge Park,POINT (-79.148074795 43.798573896),-79.148074795,43.798573896
50,218344,264,Sam's I.D.A. Pharmacy,Pharmacy Immunization Site,1920 Yonge Street,,,,,-79.397276935,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-483-3003,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/sams-ida-pharmacy-7008620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,63,2021-03-18,Toronto-St. Paul's,POINT (-79.39727693499999 43.698770881),-79.39727693499999,43.698770881
51,218345,265,Pharmasave (PHF 307-1),Pharmacy Immunization Site,"720 Spadina Ave, Unit 100",,,,,-79.403617352,,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-5:45pm, Saturday: 10 a.m.-2 p.m., Sunday: closed","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-929-7200,,,,https://spadinamedicalpharmacy.medmeapp.ca/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,64,2021-03-18,University-Rosedale,POINT (-79.403617352 43.665282022),-79.403617352,43.665282022
52,218346,266,Snowden Pharmacy,Pharmacy Immunization Site,264 Bloor St. W,,,,,-79.40039575600001,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-922-2156,,,,https://www.snowdoncompounding.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,65,2021-03-18,University-Rosedale,POINT (-79.40039575599999 43.667615656),-79.40039575599999,43.667615656
53,218347,267,City Pharmacy Remedy's Rx,Pharmacy Immunization Site,238 Danforth Avenue,,,,,-79.355405335,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-4 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-469-1898,,,,https://www.remedys.ca/en/ontario/toronto/city-pharmacy-remedysrx-7018322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,66,2021-03-18,Toronto-Danforth,POINT (-79.355405335 43.677139691),-79.355405335,43.677139691
54,218348,268,Bathurst Wilson IDA Pharmacy,Pharmacy Immunization Site,322 Wilson Ave,,,,,-79.436580114,,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-6 p.m., Saturday: 11 a.m.-3 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-638-1755,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/downsview/bathurst-wilson-i-d-d-d-a-d-pharmacy-7014507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,67,2021-03-18,York Centre,POINT (-79.43658011399999 43.737225285),-79.43658011399999,43.737225285
55,218349,269,ARIA PHARMACY,Pharmacy Immunization Site,11 NEWTON DR,,,,,-79.417779991,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-716-5663,,,,https://ariapharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,68,2021-03-18,Willowdale,POINT (-79.417779991 43.792959377),-79.417779991,43.792959377
56,218350,270,CLINICPLUS I.D.A. PHARMACY,Pharmacy Immunization Site,"10 NEIGHBOURHOOD LANE, UNIT 103",,,,,-79.488544014,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: CLOSED","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-232-0018,1.0,,,https://www.guardian-ida-pharmacies.ca/en/ontario/etobicoke/clinic-plus-pharmacy-7035501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,69,2021-03-18,Etobicoke-Lakeshore,POINT (-79.488544014 43.637790316),-79.488544014,43.637790316
57,218351,271,THE MEDICINE SHOPPE PHARMACY # 134,Pharmacy Immunization Site,2600 EGLINTON AVE WEST,,,,,-79.473005864,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-1 p.m., Sunday: CLOSED","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-651-6511,,,,https://www.medicineshoppe.ca/en/ontario/toronto/the-medicine-shoppe-pharmacy-134-7014226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,70,2021-03-18,York South-Weston,POINT (-79.473005864 43.690839184),-79.473005864,43.690839184
58,218352,272,People's Choice RemedysRx,Pharmacy Immunization Site,1145 Morningside Ave. Unit#16,,,,,-79.199175559,,"Monday: 9:30 a.m.-8 p.m., Tuesday: 9:30 a.m.-8 p.m., Wednesday: 9:30 a.m.-8 p.m., Thursday: 9:30 a.m.-8 p.m., Friday: 9:30 a.m.-8 p.m., Saturday: 9:30 a.m.-5 p.m., Sunday: Closed","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-748-7337,,,,https://www.peopleschoicepharmacies.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,71,2021-03-18,Scarborough-Rouge Park,POINT (-79.199175559 43.801243998),-79.199175559,43.801243998
59,218353,273,Kennedy Road Pharmacy,Pharmacy Immunization Site,"2 Antrim Crescent, Unit 4",,,,,-79.28401762600001,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-298-2222,,,,https://idapharmacytoronto.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,72,2021-03-18,Scarborough Centre,POINT (-79.28401762599999 43.771982426),-79.28401762599999,43.771982426
60,218354,274,East York Pharmasave,Pharmacy Immunization Site,840 Coxwell Ave. #102,,,,,-79.32676340100001,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-5 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-613-9511,,,,https://pharmasave.com/toronto-east-york/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,73,2021-03-18,Toronto-Danforth,POINT (-79.32676340099999 43.69015940100001),-79.32676340099999,43.69015940100001
61,218355,275,Lefko Pharmasave #794,Pharmacy Immunization Site,842 Wilson Ave,,,,,-79.467380913,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-3 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-635-6802,,,,https://ps794.medmeapp.ca/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,74,2021-03-18,York Centre,POINT (-79.467380913 43.730803868),-79.467380913,43.730803868
62,218356,276,One Eva,Pharmacy Immunization Site,1 Eva Road,,,,,-79.563066247,,"Monday: 9 a.m.-1:30 p.m., Tuesday: 9 a.m.-1:30 p.m., Wednesday: 9 a.m.-1:30 p.m., Thursday: 9 a.m.-1:30 p.m., Friday: 9 a.m.-1:30pm, Saturday: 9 a.m.-1:30 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-628-5793,,,,https://1evapharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,75,2021-03-18,Etobicoke Centre,POINT (-79.56306624699999 43.639469453),-79.56306624699999,43.639469453
