idx,facility_name,facility_type,longitude,latitude,street_addr,city,phone,website,provider
146,COPPERSTONE PHARMACY,covid_vaccination_centres,-113.933672903389,50.915939710517,115-10 COPPERSTONE ST SE,CALGARY,403-724-9744,,Calgary
147,GLENBROOK PHARMACY,covid_vaccination_centres,-113.443178346577,53.586107319277,12718 66 ST NW,EDMONTON,7804789093,https://bookyourvisit.ca/glenbrook,Calgary
148,SAFEWAY PHARMACY #8908,covid_vaccination_centres,-113.451683971297,53.471631843163,38 AVE & MILLWOODS RD NW,EDMONTON,780-461-5152,https://www.safeway.ca/vaccine-registration/,Calgary
149,SAFEWAY PHARMACY #8880,covid_vaccination_centres,-113.617545898262,53.534289135471,9710 170 ST NW,EDMONTON,780-486-4248,https://www.safeway.ca/vaccine-registration/,Calgary
150,SOUTH COUNTRY CO-OP LTD. @TABER PHARMACY,covid_vaccination_centres,-112.129016854961,49.785683110809,4926 46 AVE,TABER,403-223-5984,,Calgary
151,WESTMOUNT REMEDY'S RX PHARMACY,covid_vaccination_centres,-113.977852373194,50.706749868936,1031-200 SOUTHRIDGE DR,OKOTOKS,403-917-0655,https://westmountremedys.business.site/,Calgary
152,KOEGLER'S PHARMASAVE,covid_vaccination_centres,-113.946596701507,49.495379397169,1334 VETERANS ST,PINCHER CREEK,403-627-2444,,Calgary
153,LEIBEL'S PHARMACY,covid_vaccination_centres,-114.027979170739,52.961273469497,7B VILLAGE DR RR2,WESTEROSE,780-586-0796,,Calgary
154,SHOPPERS DRUG MART #2366,covid_vaccination_centres,-113.959722291404,50.88138986766,106-19489 SETON CRES. SE,CALGARY,403-279-7726,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
155,NORTH EAST PHARMACY,covid_vaccination_centres,-113.451815086297,53.60639459208,7210 144 AVE NW,EDMONTON,780-478-3322,,Calgary
156,HEWES WAY PHARMACY,covid_vaccination_centres,-113.424633732647,53.456702875388,101-2551 HEWES WAY NW,EDMONTON,780-462-8757,,Calgary
157,DRUGSTORE PHARMACY #9043,covid_vaccination_centres,-112.702388158181,51.44539758729,1252 HWY 9 S,DRUMHELLER,403-823-4795,https://www.extrafoods.ca/covid19,Calgary
158,BEAUMONT CENTRE PHARMACY,covid_vaccination_centres,-113.41570817059,53.352338079324,5003 50 AVE,BEAUMONT,780-929-9299,https://beaumontcentrepharmacy.medmeapp.ca/schedule/,Calgary
159,BLACKFALDS PROFESSIONAL PHARMACY,covid_vaccination_centres,-113.787581387584,52.381926707602,1-5049 PARKWOOD RD,BLACKFALDS,403-600-2280,https://blackfaldsprofessionalpharmacy.ca,Calgary
160,SHOPPERS DRUG MART #352,covid_vaccination_centres,-113.589123043971,53.46875528232,584 RIVERBEND SQ NW,EDMONTON,780-988-6657,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
161,SAVE-ON-FOODS PHARMACY #6661,covid_vaccination_centres,-113.447128942438,53.601742640484,LONDONDERRY MALL,EDMONTON,780-473-8351,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
162,SHOPPERS DRUG MART #2386,covid_vaccination_centres,-114.015109357506,51.288711795083,310-505 MAIN ST,AIRDRIE,403-948-5858,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
163,MILLWOODS ARP DRUGS,covid_vaccination_centres,-113.407478544109,53.454865922572,4213 23 AVE NW,EDMONTON,780-461-9823,,Calgary
164,MINT HEALTH + DRUGS: CRYSTAL RIDGE,covid_vaccination_centres,-113.399183559538,51.059222932841,2-55 WHEATLAND TR,STRATHMORE,403-901-2244,https://www.mintdrugs.com,Calgary
165,SAMS DRUG MART,covid_vaccination_centres,-114.002247355933,53.533040501468,102-4620 48 ST,STONY PLAIN,780-571-1221,https://www.samsdrugmart.com,Calgary
166,ATHABASCA VALUE DRUG MART,covid_vaccination_centres,-113.286209187753,54.72048468234,4911 50 ST,ATHABASCA,780-675-2188,,Calgary
167,MINT HEALTH + DRUGS MAIN STREET,covid_vaccination_centres,-114.007443030612,53.528441085962,5106 50 ST,STONY PLAIN,780-963-3728,https://www.mintdrugs.com,Calgary
168,WAL-MART PHARMACY #3154,covid_vaccination_centres,-113.316875494014,53.511202001514,239 WYE RD,SHERWOOD PARK,780-464-5107,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
169,"PHARM, DRUGSTORE + MORE",covid_vaccination_centres,-114.094366013666,51.027315337745,103A-3009 14 ST SW,CALGARY,403-764-3080,https://www.thepharmdrugstore.com/,Calgary
170,GRANDE BANKS PHARMACY,covid_vaccination_centres,-118.805375187743,55.141112326975,105-10302 67 AVE,GRANDE PRAIRIE,780-533-5200,,Calgary
171,SHOPPERS DRUG MART #356,covid_vaccination_centres,-114.157181785933,51.085005518409,3625 SHAGANAPPI TRAIL NW,CALGARY,403-288-0111,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
172,LOBLAW PHARMACY #4971,covid_vaccination_centres,-114.475518601467,51.187791420941,210 5 AVE W,COCHRANE,403-932-0415,https://www.nofrills.ca/covid19,Calgary
173,IMAGINE HEALTH PHARMACY-DOWNTOWN CALGARY,covid_vaccination_centres,-114.057374191808,51.047557680092,100-300 6 AVE SE,CALGARY,403-775-9669,,Calgary
174,WAL-MART PHARMACY #3147,covid_vaccination_centres,-118.827205190274,55.172832971395,11050 103 AVE,GRANDE PRAIRIE,780-513-3745,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
175,SHOPPERS DRUG MART #328,covid_vaccination_centres,-113.511797525801,53.453284010252,10955 23 AVE NW,EDMONTON,780-436-3055,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
176,CALGARY CO-OP PHARMACY #8,covid_vaccination_centres,-114.12098155285,50.96274095625,2580 SOUTHLAND DR SW,CALGARY,403-299-5400,https://www.calgarycoop.com/covid19vaccination,Calgary
177,DIDSBURY VALUE DRUG MART,covid_vaccination_centres,-114.137798045499,51.658797868981,1710 20 ST,DIDSBURY,403-335-3307,,Calgary
178,PLAZA IDA DISPENSARY,covid_vaccination_centres,-113.805530848018,52.270117115068,6A-5030 47 AVE,RED DEER,403-340-3784,,Calgary
179,EXALAN PHARMACY,covid_vaccination_centres,-114.062989678629,51.071314814783,7-2111 CENTRE ST NW,CALGARY,403-276-7076,,Calgary
180,SYNERGY PHARMACY,covid_vaccination_centres,-113.303477143969,53.545146379301,153-501 BETHEL DR,SHERWOOD PARK,780-449-2017,,Calgary
181,MEDICINE CIRCLE PHARMACY,covid_vaccination_centres,-113.536198745951,53.560433110379,11148 124 ST,EDMONTON,780-509-0230,,Calgary
182,NUAID ONE6 PHARMACY,covid_vaccination_centres,-114.096658815203,51.067203047919,1506 16 AVE NW,CALGARY,403-696-9966,,Calgary
183,CALGARY CO-OP PHARMACY #20,covid_vaccination_centres,-114.255210060086,51.147733915813,1000-11595 ROCKYVALLEY DR NW,CALGARY,403-299-5454,https://www.calgarycoop.com/covid19vaccination,Calgary
184,WAL-MART PHARMACY #1050,covid_vaccination_centres,-114.006991001703,51.262604801336,2881 MAIN ST SW,AIRDRIE,403-945-1648,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
185,D&M PHARMACY AND TRAVEL CLINIC 1,covid_vaccination_centres,-114.023617122752,50.882885787495,2105-1800 194 AVE SE,CALGARY,403-457-7110,https://www.travelpharmacy.ca,Calgary
186,MARKET DRUGS MEDICAL LTD,covid_vaccination_centres,-113.486053072941,53.544324318814,10203 97 ST NW,EDMONTON,780-422-1397,https://www.marketdrugsmedical.store/,Calgary
187,FORT STATION PHARMACY,covid_vaccination_centres,-113.204767957089,53.711581826743,629-10490 98 AVE,FORT SASKATCHEWAN,780-589-1314,,Calgary
188,LONDON DRUGS #34,covid_vaccination_centres,-118.822115272533,55.174489293844,10820 104B AVE,GRANDE PRAIRIE,780-538-3715,https://www.londondrugs.com/covid19,Calgary
189,SHOPPERS DRUG MART #314,covid_vaccination_centres,-113.988719272874,51.038861396605,5-3012 17 AVE SE,CALGARY,403-248-4757,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
190,UNIVERSAL HEALTH PHARMACY #1,covid_vaccination_centres,-113.9513800152,51.168550098803,150-630 REDSTONE DR NE,CALGARY,587-440-0041,https://www.universalhealthcentre.com,Calgary
191,SCRIPTS MEDICAL PHARMACY,covid_vaccination_centres,-113.493543886619,53.506217200819,201-6925 GATEWAY BLVD,EDMONTON,780-306-5660,https://www.calendly.com/scriptsmedicalonline/15min?month=2021-02,Calgary
192,SHOPPERS DRUG MART #373,covid_vaccination_centres,-114.055338732388,51.154720271988,725-500 COUNTRY HILLS BLVD NE,CALGARY,403-226-5712,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
193,TERRALOSA PHARMACY,covid_vaccination_centres,-113.619544188145,53.536174022422,17314 99 AVE,EDMONTON,587-462-1500,,Calgary
194,SHOPPERS DRUG MART #310,covid_vaccination_centres,-113.548989272812,53.276136119095,7-6108 50 ST,LEDUC,780-986-2422,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
195,PHARMASAVE GRIMSHAW 3006,covid_vaccination_centres,-117.606242272839,56.19055951382,5304 50 ST,GRIMSHAW,780-332-2125,,Calgary
196,WESTLOCK PRESCRIPTION CENTRE,covid_vaccination_centres,-113.858303627082,54.157339345783,102-10124 107 ST,WESTLOCK,780-349-2882,https://www.remedys.ca/en/alberta/westlock/westlock-prescription-centre-7008724,Calgary
197,BRENTWOOD PHARMASAVE,covid_vaccination_centres,-113.294653099422,53.514629007899,101-50 BRENTWOOD BLVD,SHERWOOD PARK,780-570-0633,https://brentwoodpharmasave.medmeapp.ca/schedule,Calgary
198,LONDON DRUGS #38,covid_vaccination_centres,-112.829155788009,49.700319521804,65-1240 2A AVE N,LETHBRIDGE,403-320-5151,https://www.londondrugs.com/covid19,Calgary
199,ZINOHA PHARMACY & TRAVEL HEALTH SERVICES,covid_vaccination_centres,-114.119108403872,50.97144610802,OAK BAY PLAZA,CALGARY,403-238-2250,http://www.zinohapharmacy.com,Calgary
200,SHOPPERS DRUG MART #2383,covid_vaccination_centres,-114.118993580546,50.996677191501,6449 CROWCHILD TR SW,CALGARY,403-242-4755,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
201,SHOPPERS DRUG MART #2387,covid_vaccination_centres,-114.109287630545,51.024017444147,2067 33 AVE SW,CALGARY,403-685-6807,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
202,MEDICINE SHOPPE PHARMACY 260,covid_vaccination_centres,-114.203942730701,51.129793073713,11-600 CROWFOOT CRES NW,CALGARY,403-455-9939,https://www.medicineshoppe.ca/en/alberta/calgary/the-medicine-shoppe-pharmacy-260-7001085,Calgary
203,SHOPPERS DRUG MART #2331,covid_vaccination_centres,-113.726719119156,53.351704465388,100-106 ERIE ST S,DEVON,780-987-3412,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
204,MEDIMAX PHARMACY,covid_vaccination_centres,-114.068852221472,51.050730796762,240-520 3 AVE SW,CALGARY,403-454-4412,,Calgary
205,LOBLAW PHARMACY #1574,covid_vaccination_centres,-114.074604330308,50.962137299634,PHARMACY DEPARTMENT,CALGARY,403-225-6207,https://www.realcanadiansuperstore.ca/covid19,Calgary
206,SAFEWAY PHARMACY #8841,covid_vaccination_centres,-114.061155017365,50.952863154394,11011 BONAVENTURE DR SE,CALGARY,403-278-8585,https://www.safeway.ca/vaccine-registration/,Calgary
207,REXALL #7507,covid_vaccination_centres,-119.431009793971,55.211621601719,1032 1 AVE,BEAVERLODGE,780-354-2088,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
208,PRIMECARE PHARMACY,covid_vaccination_centres,-113.524640359088,53.251169863172,103-3610 ROLLYVIEW RD,LEDUC,780-769-1090,,Calgary
209,MACLEOD GUARDIAN PHARMACY,covid_vaccination_centres,-114.058117544198,51.04290306309,1010 MACLEOD TR SE,CALGARY,403-276-8829,,Calgary
210,CHAMPLAIN PHARMACY,covid_vaccination_centres,-113.645797543777,53.801193388551,111-9918 100 ST,MORINVILLE,780-939-2438,,Calgary
211,AVENIDA PHARMACY,covid_vaccination_centres,-114.069319559007,50.942175666398,309-12445 LAKE FRASER DR SE,CALGARY,403-720-6337,http://www.pharmachoice.ca,Calgary
212,BEAUMONT MEDX DRUGS,covid_vaccination_centres,-113.430671501279,53.339368080589,108-6202 29 AVE,BEAUMONT,780-737-5323,https://www.medxdrugs.ca,Calgary
213,SAVE-ON-FOODS PHARMACY #6620 - 50TH ST MARKET,covid_vaccination_centres,-113.408667574971,53.627437806235,4805 167 AVE NW,EDMONTON,587-459-7683,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
214,NOLAN DRUGS,covid_vaccination_centres,-113.475995086298,53.570419832076,8731 118 AVE NW,EDMONTON,780-477-2748,https://bookyourvisit.ca/nolandrugs,Calgary
215,ASPIRE REMEDY'S RX PHARMACY,covid_vaccination_centres,-113.810602401304,52.245500837121,120-2810 BREMNER AVE,RED DEER,403-986-0444,,Calgary
216,SPRUCE GROVE PHARMACY,covid_vaccination_centres,-113.928785608889,53.539796110395,113-187 HWY 16A,SPRUCE GROVE,780-960-5490,https://sgpharm.com,Calgary
217,AIRDRIE DRUG MART,covid_vaccination_centres,-114.012111601682,51.292983963272,101-124 1 AVE NE,AIRDRIE,403-948-0475,,Calgary
218,SAVE-ON-FOODS PHARMACY #6650,covid_vaccination_centres,-112.896272234586,49.694861420631,401 HIGHLANDS BLVD W,LETHBRIDGE,403-381-2759,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
219,LOBLAW PHARMACY #4972,covid_vaccination_centres,-112.706418559111,52.32097713727,5106 47 AVE,STETTLER,403-742-9180,https://www.nofrills.ca/covid19,Calgary
220,MEDICINE SHOPPE PHARMACY 200,covid_vaccination_centres,-113.624432001772,53.634481583338,102-25 ST MICHAEL ST,ST ALBERT,780-459-8545,https://www.medicineshoppe.ca/en/alberta/st-albert/the-medicine-shoppe-pharmacy-200-7009780,Calgary
221,WAL-MART PHARMACY #1136,covid_vaccination_centres,-113.910792349897,51.038762941939,255 EAST HILLS BLVD SE,CALGARY,403-387-0853,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
222,CO-OP PHARMACY DOWNTOWN,covid_vaccination_centres,-118.791100969315,55.170996125711,9831 100 AVE,GRANDE PRAIRIE,780-532-2652,,Calgary
223,SHOPPERS DRUG MART #2304,covid_vaccination_centres,-110.687215744924,50.063727949493,2440 DIVISION AVE NW,MEDICINE HAT,403-528-0539,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
224,SNOW'S PHARMACY INC.,covid_vaccination_centres,-112.661906930587,49.462709227377,53A BROADWAY N,RAYMOND,403-752-3023,https://www.bookmyshot.com/covidshot/403-752-3023,Calgary
225,WEST EDMONTON MALL PHARMASAVE #331,covid_vaccination_centres,-113.618405073646,53.521558918429,2031-8882 170 ST NW,EDMONTON,780-665-4755,https://pharmasavewestedmontonmall.medmeapp.ca/schedule,Calgary
226,WALKER LAKE REMEDY'S RX,covid_vaccination_centres,-113.418941645819,53.414155636452,5007 22 AVE SW,EDMONTON,780-752-2800,,Calgary
227,DRUGSTORE PHARMACY #4381,covid_vaccination_centres,-114.135001895758,51.793956530821,100-6509 46 ST,OLDS,403-507-8015,https://www.nofrills.ca/covid19,Calgary
228,SHOPPERS DRUG MART #2469,covid_vaccination_centres,-113.513859516983,53.452576480445,2037 111 ST NW,EDMONTON,780-430-8400,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
229,MEDICINE SHOPPE PHARMACY 178,covid_vaccination_centres,-114.158858815362,51.068051480177,105-4411 16 AVE NW,CALGARY,403-247-9502,https://www.medicineshoppe.ca/en/alberta/calgary/the-medicine-shoppe-pharmacy-178-7015229,Calgary
230,TOTAL WELLNESS PHARMACY,covid_vaccination_centres,-113.852264543769,52.287329425588,120-6845 66 ST,RED DEER,403-967-1777,,Calgary
231,LOBLAW PHARMACY #1573,covid_vaccination_centres,-113.621116572574,53.54009057035,17303 STONY PLAIN RD NW,EDMONTON,780-486-8454,https://www.realcanadiansuperstore.ca/covid19,Calgary
232,SHOPPERS DRUG MART #2369,covid_vaccination_centres,-114.108625034551,51.175080969662,5004-2060 SYMONS VALLEY,CALGARY,587-755-7783,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
233,SHOPPERS DRUG MART #2439,covid_vaccination_centres,-113.517423343972,53.426516622092,11120 ELLERSLIE RD SW,EDMONTON,780-438-1131,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
234,SWITZER'S DRUGS,covid_vaccination_centres,-116.431385059309,53.582414559018,224 50 ST,EDSON,780-723-4666,,Calgary
235,ANDERSON DRUG BY FRESON BROS HANNA,covid_vaccination_centres,-111.938487,51.642551644471,602 2 AVE W,HANNA,403-854-4357,,Calgary
236,MEDICINE SHOPPE PHARMACY 403,covid_vaccination_centres,-114.772291374721,55.279731030882,102-102 6 AVE SW,SLAVE LAKE,780-849-2896,https://www.medicineshoppe.ca/en/alberta/slave-lake/medicine-shoppe-403-7038142,Calgary
237,SHOPPERS DRUG MART #312,covid_vaccination_centres,-113.512417642123,53.517969135666,10907 82 AVE NW,EDMONTON,780-433-2424,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
238,SAFEWAY PHARMACY #8824,covid_vaccination_centres,-114.084413881132,51.056233929106,410 10 ST NW,CALGARY,403-283-8185,https://www.safeway.ca/vaccine-registration/,Calgary
239,SHOPPERS DRUG MART #317,covid_vaccination_centres,-113.505175794539,53.562406866374,192 KINGSWAY GARDEN MALL NW,EDMONTON,780-474-8237,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
240,PHARMASAVE BASHAW #319,covid_vaccination_centres,-112.971176459482,52.58398735928,5010 50 ST,BASHAW,780-372-3503,,Calgary
241,SHOPPERS DRUG MART #2307,covid_vaccination_centres,-113.366763931348,53.475532001734,3735 17 ST NW,EDMONTON,780-463-1867,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
242,ANDREW PHARMACY AND HOME HEALTHCARE,covid_vaccination_centres,-112.335320987774,53.879101397627,5022 51 St,ANDREW,780-365-3832,,Calgary
243,QUICK CARE PHARMACY,covid_vaccination_centres,-113.605355059629,53.622802998471,238-2 HEBERT RD,ST ALBERT,780-544-9393,,Calgary
244,DRUGSTORE PHARMACY #9024,covid_vaccination_centres,-113.296602777803,49.202007310311,120 2 ST E,CARDSTON,403-653-3352,https://www.extrafoods.ca/covid19,Calgary
245,SHOPPERS DRUG MART #2356,covid_vaccination_centres,-114.071708457847,50.878829444024,830-19369 SHERIFF KING ST SW,CALGARY,403-873-9135,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
246,SHOPPERS DRUG MART #305,covid_vaccination_centres,-114.070561057532,51.102409503915,5628 4 ST NW,CALGARY,403-275-1222,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
247,PETER'S PHARMACY,covid_vaccination_centres,-113.267965963374,51.704098302606,419 MAIN ST,THREE HILLS,403-443-2433,,Calgary
248,HARRVEST HILL PHARMACY,covid_vaccination_centres,-114.065567332869,51.14266538046,111-160 96 AVE NE,CALGARY,403-475-5900,,Calgary
249,CALGARY CO-OP PHARMACY #5,covid_vaccination_centres,-113.988160566415,51.03886471279,3330 17 AVE SE,CALGARY,403-299-4467,https://www.calgarycoop.com/covid19vaccination,Calgary
250,CASTLEDOWNS ARP PHARMACY,covid_vaccination_centres,-113.515689401454,53.613295456345,122-15277 CASTLEDOWNS RD NW,EDMONTON,780-457-0854,http://castledownspharmacy.com/,Calgary
251,PHARMASAVE #345,covid_vaccination_centres,-111.898218801722,50.575632235125,BAY C -316 8 AVE W,BROOKS,403-362-2265,,Calgary
252,SAFEWAY PHARMACY #8899,covid_vaccination_centres,-113.389088219716,52.958674239156,3901 56 ST,WETASKIWIN,780-352-2848,https://www.safeway.ca/vaccine-registration/,Calgary
253,SHOPPERS DRUG MART #360,covid_vaccination_centres,-118.781723336069,55.156941875883,5-9701 84 AVE,GRANDE PRAIRIE,780-532-3318,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
254,LOBLAW PHARMACY #4201,covid_vaccination_centres,-113.719538714929,52.472827692823,5700 HWY 2A,LACOMBE,403-782-7354,https://www.nofrills.ca/covid19,Calgary
255,DRUGSTORE PHARMACY #9052,covid_vaccination_centres,-114.914307916646,52.384589851748,5520 46 ST,ROCKY MOUNTAIN HOUSE,403-846-4715,https://www.extrafoods.ca/covid19,Calgary
256,MEDIWELL PHARMACY,covid_vaccination_centres,-113.978877215359,51.147837421373,106-3840 104 AVE NE,CALGARY,825-222-8900,,Calgary
257,SOBEYS PHARMACY #1104,covid_vaccination_centres,-112.810217086404,49.728113555907,327 BLUEFOX BLVD N,LETHBRIDGE,403-320-5618,https://www.safeway.ca/vaccine-registration/,Calgary
258,WHOLE HEALTH PHARMACY EDMONTON,covid_vaccination_centres,-113.422855771433,53.598594056987,13578B FORT RD NW,EDMONTON,587-524-9928,,Calgary
259,TRINITY PHARMACY,covid_vaccination_centres,-113.494181357463,53.548701592005,10530 101 ST NW,EDMONTON,780-752-2220,,Calgary
260,RX DRUG MART #2014,covid_vaccination_centres,-114.404786689491,54.119857201617,5028 50 ST,BARRHEAD,780-674-2121,,Calgary
261,TAWA PHARMASAVE,covid_vaccination_centres,-113.432990857466,53.461670693315,3013 66 ST NW,EDMONTON,780-758-7283,https://www.tawapharmasave.ca,Calgary
