Year,Month,Permit_Issued_Date,Ward,Structure_Type,Type_of_Work,Permit_Fee,Construction_Value,Units,Issued_Date,FID
2016,3,2016-03-10T00:00:00.000Z,Ward 2,Apartment Building,Renovation,480,59800,0,2016-03-10T00:00:00.000Z,2204
2016,3,2016-03-10T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,24,3000,0,2016-03-10T00:00:00.000Z,2205
2016,3,2016-03-10T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1600,200000,1,2016-03-10T00:00:00.000Z,2206
2016,3,2016-03-10T00:00:00.000Z,Ward 2,Commercial Building,Renovation,192,24000,0,2016-03-10T00:00:00.000Z,2207
2016,3,2016-03-10T00:00:00.000Z,Ward 8,Commercial Building,Renovation,1200,150000,0,2016-03-10T00:00:00.000Z,2208
2016,3,2016-03-09T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,16,2000,0,2016-03-09T00:00:00.000Z,2209
2016,3,2016-03-09T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,56,7000,0,2016-03-09T00:00:00.000Z,2210
2016,3,2016-03-09T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,40,4800,0,2016-03-09T00:00:00.000Z,2211
2016,3,2016-03-08T00:00:00.000Z,Ward 2,Mini Home,New,155,100000,1,2016-03-08T00:00:00.000Z,2212
2016,3,2016-03-08T00:00:00.000Z,Ward 2,Mini Home,New,155,100000,1,2016-03-08T00:00:00.000Z,2213
2016,3,2016-03-07T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,64,8000,0,2016-03-07T00:00:00.000Z,2214
2016,3,2016-03-07T00:00:00.000Z,Ward 2,Apartment Building,Renovation,80,9500,0,2016-03-07T00:00:00.000Z,2215
2016,3,2016-03-07T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,304,38000,0,2016-03-07T00:00:00.000Z,2216
2016,3,2016-03-07T00:00:00.000Z,Ward 8,Institutional,Renovation,32,3100,0,2016-03-07T00:00:00.000Z,2217
2016,3,2016-03-04T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,112,14000,0,2016-03-04T00:00:00.000Z,2218
2016,3,2016-03-04T00:00:00.000Z,Ward 9,Apartment Building,Renovation,56,7000,0,2016-03-04T00:00:00.000Z,2219
2016,3,2016-03-04T00:00:00.000Z,Ward 9,Apartment Building,Renovation,56,6500,0,2016-03-04T00:00:00.000Z,2220
2016,3,2016-03-04T00:00:00.000Z,Ward 12,Apartment Building,Renovation,16,1800,0,2016-03-04T00:00:00.000Z,2221
2016,3,2016-03-03T00:00:00.000Z,Ward 5,Accesory Building,Demolition,,0,0,2016-03-03T00:00:00.000Z,2222
2016,3,2016-03-03T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,160,19697,0,2016-03-03T00:00:00.000Z,2223
2016,3,2016-03-03T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,64,8000,0,2016-03-03T00:00:00.000Z,2224
2016,3,2016-03-03T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,112,14000,0,2016-03-03T00:00:00.000Z,2225
2016,3,2016-03-03T00:00:00.000Z,Ward 9,Commercial Building,Renovation,800,100000,0,2016-03-03T00:00:00.000Z,2226
2016,3,2016-03-03T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,256,32000,0,2016-03-03T00:00:00.000Z,2227
2016,3,2016-03-02T00:00:00.000Z,Ward 11,Commercial Building,Renovation,24,3000,0,2016-03-02T00:00:00.000Z,2228
2015,12,2015-12-14T00:00:00.000Z,Ward 5,Single Detached Dwelling,New,1584,198000,1,2015-12-14T00:00:00.000Z,2229
2016,2,2016-02-22T00:00:00.000Z,Ward 5,Accesory Building,Demolition,,0,0,2016-02-22T00:00:00.000Z,2230
2016,3,2016-03-01T00:00:00.000Z,Ward 12,Commercial Building,Demolition,,0,0,2016-03-01T00:00:00.000Z,2231
2016,3,2016-03-01T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,64,3500,0,2016-03-01T00:00:00.000Z,2232
2016,3,2016-03-01T00:00:00.000Z,Ward 7,Commercial Building,Renovation,160,20000,0,2016-03-01T00:00:00.000Z,2233
2016,3,2016-03-01T00:00:00.000Z,Ward 11,Single Detached Dwelling/Apartment,Renovation,1104,138000,0,2016-03-01T00:00:00.000Z,2234
2016,3,2016-03-01T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,336,42000,0,2016-03-01T00:00:00.000Z,2235
2016,3,2016-03-01T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,192,23091,0,2016-03-01T00:00:00.000Z,2236
2016,4,2016-04-11T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1120,140000,1,2016-04-11T00:00:00.000Z,2237
2016,4,2016-04-20T00:00:00.000Z,Ward 11,Commercial Building,Renovation,848,105780,0,2016-04-20T00:00:00.000Z,2238
2015,12,2015-12-14T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,120,15000,0,2015-12-14T00:00:00.000Z,2239
2015,12,2015-12-14T00:00:00.000Z,Ward 11,Commercial Building,Renovation,16,1500,0,2015-12-14T00:00:00.000Z,2240
2015,12,2015-12-14T00:00:00.000Z,Ward 8,Federal/Provincial,Renovation,1384,172490,0,2015-12-14T00:00:00.000Z,2241
2015,12,2015-12-10T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,80,9150,0,2015-12-10T00:00:00.000Z,2242
2015,12,2015-12-10T00:00:00.000Z,Ward 7,Accessory Building,New,176,21142,0,2015-12-10T00:00:00.000Z,2243
2015,12,2015-12-10T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,128,16000,0,2015-12-10T00:00:00.000Z,2244
2015,12,2015-12-10T00:00:00.000Z,Ward 6,Single Detached Dwelling,New,880,110000,1,2015-12-10T00:00:00.000Z,2245
2015,12,2015-12-09T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,2088,261000,1,2015-12-09T00:00:00.000Z,2246
2015,12,2015-12-09T00:00:00.000Z,Ward 10,Apartment Building,Renovation,360,45000,0,2015-12-09T00:00:00.000Z,2247
2015,12,2015-12-09T00:00:00.000Z,Ward 11,Institutional,Addition,50416,6302000,0,2015-12-09T00:00:00.000Z,2248
2015,12,2015-12-08T00:00:00.000Z,Ward 10,Apartment Building,Renovation,192,23540,0,2015-12-08T00:00:00.000Z,2249
2015,12,2015-12-08T00:00:00.000Z,Ward 11,Commercial Building,Renovation,80,10000,0,2015-12-08T00:00:00.000Z,2250
2015,12,2015-12-08T00:00:00.000Z,,Townhouse,New,4000,500000,5,2015-12-08T00:00:00.000Z,2251
2016,4,2016-04-11T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,80,10000,0,2016-04-11T00:00:00.000Z,2252
2015,12,2015-12-08T00:00:00.000Z,,Townhouse,New,6080,760000,8,2015-12-08T00:00:00.000Z,2253
2016,4,2016-04-20T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,200,25000,0,2016-04-20T00:00:00.000Z,2254
2016,2,2016-02-22T00:00:00.000Z,Ward 10,Commercial Building,Renovation,56,7000,0,2016-02-22T00:00:00.000Z,2255
2016,4,2016-04-11T00:00:00.000Z,Ward 6,Mini Home,New,155,80000,1,2016-04-11T00:00:00.000Z,2256
2015,12,2015-12-07T00:00:00.000Z,Ward 10,Apartment Building,Renovation,112,13800,0,2015-12-07T00:00:00.000Z,2257
2016,4,2016-04-20T00:00:00.000Z,Ward 3,Pool,New,304,38000,0,2016-04-20T00:00:00.000Z,2258
2016,4,2016-04-11T00:00:00.000Z,Ward 7,Single Detached Dwelling,New,2000,250000,1,2016-04-11T00:00:00.000Z,2259
2016,2,2016-02-19T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,40,5000,0,2016-02-19T00:00:00.000Z,2260
2015,12,2015-12-07T00:00:00.000Z,Ward 3,Single Detached Dwelling/Apartment,Renovation,88,10500,0,2015-12-07T00:00:00.000Z,2261
2016,4,2016-04-11T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,200,25000,0,2016-04-11T00:00:00.000Z,2262
2016,4,2016-04-20T00:00:00.000Z,Ward 3,Detached Garage,Renovation,24,2500,0,2016-04-20T00:00:00.000Z,2263
2016,2,2016-02-19T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,24,3000,0,2016-02-19T00:00:00.000Z,2264
2016,4,2016-04-11T00:00:00.000Z,Ward 12,Single Detached Dwelling/Apartment,Renovation,200,25000,1,2016-04-11T00:00:00.000Z,2265
2015,12,2015-12-07T00:00:00.000Z,Ward 7,Single Detached Dwelling/Apartment,Renovation,40,5000,0,2015-12-07T00:00:00.000Z,2266
2016,4,2016-04-20T00:00:00.000Z,Ward 2,Accessory Building,New,7.5,1000,0,2016-04-20T00:00:00.000Z,2267
2016,4,2016-04-08T00:00:00.000Z,Ward 7,Single Detached Dwelling/Apartment,Renovation,480,60000,1,2016-04-08T00:00:00.000Z,2268
2016,2,2016-02-19T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,24,3000,0,2016-02-19T00:00:00.000Z,2269
2015,12,2015-12-07T00:00:00.000Z,Ward 8,Detached Garage,Demolition,,0,0,2015-12-07T00:00:00.000Z,2270
2016,4,2016-04-20T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,24,3000,0,2016-04-20T00:00:00.000Z,2271
2016,4,2016-04-06T00:00:00.000Z,Ward 9,Commercial Building,Demolition,,0,0,2016-04-06T00:00:00.000Z,2272
2016,2,2016-02-19T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,24,3000,0,2016-02-19T00:00:00.000Z,2273
2015,12,2015-12-07T00:00:00.000Z,Ward 10,Commercial Building,Renovation,2072,258180,,2015-12-07T00:00:00.000Z,2274
2016,4,2016-04-20T00:00:00.000Z,Ward 7,Single Detached Dwelling,New,2240,280000,1,2016-04-20T00:00:00.000Z,2275
2016,4,2016-04-05T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1120,140000,1,2016-04-05T00:00:00.000Z,2276
2016,2,2016-02-19T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,40,5000,0,2016-02-19T00:00:00.000Z,2277
2015,12,2015-12-07T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,240,30000,0,2015-12-07T00:00:00.000Z,2278
2016,4,2016-04-20T00:00:00.000Z,Ward 11,Commercial Building,Renovation,200,25000,0,2016-04-20T00:00:00.000Z,2279
2016,4,2016-04-01T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,40,4600,0,2016-04-01T00:00:00.000Z,2280
2016,2,2016-02-19T00:00:00.000Z,Ward 3,Commercial/Residential,Renovation,40,5000,0,2016-02-19T00:00:00.000Z,2281
2015,12,2015-12-04T00:00:00.000Z,Ward 3,Single Detached Dwelling,New,1400,175000,1,2015-12-04T00:00:00.000Z,2282
2016,4,2016-04-20T00:00:00.000Z,Ward 11,Institutional,Renovation,128,16000,0,2016-04-20T00:00:00.000Z,2283
2016,4,2016-04-01T00:00:00.000Z,Ward 7,Pool,New,48,5445,0,2016-04-01T00:00:00.000Z,2284
2016,3,2016-03-31T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,32,3800,0,2016-03-31T00:00:00.000Z,2285
2016,3,2016-03-30T00:00:00.000Z,Ward 11,Accesory Building,New,56,6500,0,2016-03-30T00:00:00.000Z,2286
2016,3,2016-03-30T00:00:00.000Z,Ward 10,Apartment Building,Renovation,40,4420,0,2016-03-30T00:00:00.000Z,2287
2016,3,2016-03-30T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,7.5,1000,0,2016-03-30T00:00:00.000Z,2288
2016,3,2016-03-30T00:00:00.000Z,Ward 12,Commercial Building,Renovation,7.5,1000,0,2016-03-30T00:00:00.000Z,2289
2016,3,2016-03-30T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,144,18000,0,2016-03-30T00:00:00.000Z,2290
2016,3,2016-03-29T00:00:00.000Z,Ward 4,Apartment Building,New,10400,1300000,20,2016-03-29T00:00:00.000Z,2291
2016,3,2016-03-29T00:00:00.000Z,Ward 4,Apartment Building,New,8800,1100000,16,2016-03-29T00:00:00.000Z,2292
2016,3,2016-03-24T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,408,51000,0,2016-03-24T00:00:00.000Z,2293
2016,3,2016-03-24T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,56,7000,0,2016-03-24T00:00:00.000Z,2294
2016,3,2016-03-24T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,40,5000,0,2016-03-24T00:00:00.000Z,2295
2016,3,2016-03-24T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,32,4000,0,2016-03-24T00:00:00.000Z,2296
2016,3,2016-03-24T00:00:00.000Z,Ward 6,Single Detached Dwelling,Demolition,,0,0,2016-03-24T00:00:00.000Z,2297
2016,3,2016-03-24T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,104,12400,0,2016-03-24T00:00:00.000Z,2298
2016,3,2016-03-24T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,240,30000,0,2016-03-24T00:00:00.000Z,2299
2016,3,2016-03-24T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,256,16000,0,2016-03-24T00:00:00.000Z,2300
2016,3,2016-03-24T00:00:00.000Z,Ward 2,Commercial Building,New,7.5,1000,0,2016-03-24T00:00:00.000Z,2301
2016,3,2016-03-24T00:00:00.000Z,Ward 9,Apartment Building,Renovation,24,3000,0,2016-03-24T00:00:00.000Z,2302
2016,3,2016-03-24T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,264,33000,0,2016-03-24T00:00:00.000Z,2303
2016,3,2016-03-21T00:00:00.000Z,Ward 5,Institutional,Renovation,336,42000,0,2016-03-21T00:00:00.000Z,2304
2016,4,2016-04-20T00:00:00.000Z,Ward 11,Commercial Building,Renovation,680,85000,0,2016-04-20T00:00:00.000Z,2305
2016,4,2016-04-19T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,16,1333,0,2016-04-19T00:00:00.000Z,2306
2016,4,2016-04-19T00:00:00.000Z,Ward 5,Accesory Building,New,40,4500,0,2016-04-19T00:00:00.000Z,2307
2016,4,2016-04-19T00:00:00.000Z,Ward 11,Townhouse,New,4080,510000,4,2016-04-19T00:00:00.000Z,2308
2016,4,2016-04-19T00:00:00.000Z,Ward 11,Townhouse,New,4080,510000,4,2016-04-19T00:00:00.000Z,2309
2016,4,2016-04-18T00:00:00.000Z,Ward 9,Single Detached Dwelling,Repair,40,4070,0,2016-04-18T00:00:00.000Z,2310
2016,4,2016-04-18T00:00:00.000Z,Ward 10,Accessory Building,New,7.5,1000,0,2016-04-18T00:00:00.000Z,2311
2016,4,2016-04-18T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,64,8000,0,2016-04-18T00:00:00.000Z,2312
2016,4,2016-04-15T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,24,3000,0,2016-04-15T00:00:00.000Z,2313
2016,4,2016-04-15T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,40,5000,0,2016-04-15T00:00:00.000Z,2314
2016,4,2016-04-15T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,32,4000,0,2016-04-15T00:00:00.000Z,2315
2016,4,2016-04-15T00:00:00.000Z,Ward 11,Single Detached Dwelling,Repair,64,8000,0,2016-04-15T00:00:00.000Z,2316
2016,4,2016-04-15T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,1480,185000,0,2016-04-15T00:00:00.000Z,2317
2016,4,2016-04-14T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,272,33354,0,2016-04-14T00:00:00.000Z,2318
2016,4,2016-04-14T00:00:00.000Z,Ward 11,Commercial Building,Demolition,,0,0,2016-04-14T00:00:00.000Z,2319
2016,4,2016-04-14T00:00:00.000Z,Ward 12,Commercial Building,Renovation,480,60000,0,2016-04-14T00:00:00.000Z,2320
2016,4,2016-04-14T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1608,201000,1,2016-04-14T00:00:00.000Z,2321
2016,4,2016-04-13T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,56,7000,0,2016-04-13T00:00:00.000Z,2322
2016,4,2016-04-13T00:00:00.000Z,Ward 7,Detached Garage,Demolition,,0,0,2016-04-13T00:00:00.000Z,2323
2016,4,2016-04-13T00:00:00.000Z,Ward 4,Accesory Building,New,24,3000,0,2016-04-13T00:00:00.000Z,2324
2016,4,2016-04-13T00:00:00.000Z,Ward 2,Accesory Building,New,72,8800,0,2016-04-13T00:00:00.000Z,2325
2016,4,2016-04-13T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,40,5000,0,2016-04-13T00:00:00.000Z,2326
2016,4,2016-04-13T00:00:00.000Z,Ward 2,Commercial Building,Renovation,224,28000,0,2016-04-13T00:00:00.000Z,2327
2016,4,2016-04-13T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,48,5600,0,2016-04-13T00:00:00.000Z,2328
2016,4,2016-04-13T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,80,10000,0,2016-04-13T00:00:00.000Z,2329
2016,4,2016-04-13T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,96,12000,0,2016-04-13T00:00:00.000Z,2330
2016,4,2016-04-13T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,64,7571,0,2016-04-13T00:00:00.000Z,2331
2016,4,2016-04-13T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1520,190000,1,2016-04-13T00:00:00.000Z,2332
2016,4,2016-04-13T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,400,50000,0,2016-04-13T00:00:00.000Z,2333
2016,4,2016-04-12T00:00:00.000Z,Ward 11,Commercial Building,Renovation,7.5,800,0,2016-04-12T00:00:00.000Z,2334
2016,4,2016-04-12T00:00:00.000Z,Ward 7,Single Detached Dwelling/Apartment,Demolition,,0,0,2016-04-12T00:00:00.000Z,2335
2016,4,2016-04-12T00:00:00.000Z,Ward 6,Single Detached Dwelling,Demolition,,0,0,2016-04-12T00:00:00.000Z,2336
2016,4,2016-04-12T00:00:00.000Z,Ward 11,Commercial Building,Renovation,24,2600,0,2016-04-12T00:00:00.000Z,2337
2016,4,2016-04-12T00:00:00.000Z,Ward 11,Commercial Building,Renovation,600,75000,0,2016-04-12T00:00:00.000Z,2338
2016,4,2016-04-12T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,232,29000,0,2016-04-12T00:00:00.000Z,2339
2016,4,2016-04-12T00:00:00.000Z,Ward 11,Institutional,Demolition,,0,0,2016-04-12T00:00:00.000Z,2340
2015,12,2015-12-04T00:00:00.000Z,Ward 3,Commercial Building,Addition,816,51000,0,2015-12-04T00:00:00.000Z,2341
2016,2,2016-02-19T00:00:00.000Z,Ward 11,Commercial Building,Renovation,24,3000,0,2016-02-19T00:00:00.000Z,2342
2016,2,2016-02-19T00:00:00.000Z,Ward 3,Commercial Building,Renovation,160,20000,0,2016-02-19T00:00:00.000Z,2343
2016,2,2016-02-16T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,80,10000,0,2016-02-16T00:00:00.000Z,2344
2016,2,2016-02-15T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,400,25000,0,2016-02-15T00:00:00.000Z,2345
2016,2,2016-02-15T00:00:00.000Z,Ward 12,Single Detached Dwelling,Demolition,,0,0,2016-02-15T00:00:00.000Z,2346
2016,2,2016-02-15T00:00:00.000Z,Ward 5,Townhouse,Renovation,144,17600,0,2016-02-15T00:00:00.000Z,2347
2016,2,2016-02-15T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,40,4600,0,2016-02-15T00:00:00.000Z,2348
2016,2,2016-02-15T00:00:00.000Z,Ward 2,Commercial Building,Renovation,120,14470,0,2016-02-15T00:00:00.000Z,2349
2016,2,2016-02-15T00:00:00.000Z,Ward 10,Institutional/Residential,Renovation,592,73278,0,2016-02-15T00:00:00.000Z,2350
2016,2,2016-02-11T00:00:00.000Z,Ward 10,Apartment Building,Demolition,,0,0,2016-02-11T00:00:00.000Z,2351
2016,2,2016-02-11T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,16,2000,0,2016-02-11T00:00:00.000Z,2352
2016,2,2016-02-11T00:00:00.000Z,Ward 11,Single Detached Dwelling,Demolition,,0,0,2016-02-11T00:00:00.000Z,2353
2016,2,2016-02-11T00:00:00.000Z,Ward 10,Semi Detached,Renovation,480,60000,0,2016-02-11T00:00:00.000Z,2354
2016,2,2016-02-08T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,128,16000,0,2016-02-08T00:00:00.000Z,2355
2016,2,2016-02-08T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,16,1950,0,2016-02-08T00:00:00.000Z,2356
2016,2,2016-02-08T00:00:00.000Z,Ward 2,Accesory Building,New,24,2101,0,2016-02-08T00:00:00.000Z,2357
2016,2,2016-02-08T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,32,4000,0,2016-02-08T00:00:00.000Z,2358
2016,2,2016-02-08T00:00:00.000Z,Ward 9,Commercial Building,Renovation,280,35000,0,2016-02-08T00:00:00.000Z,2359
2016,2,2016-02-03T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,64,8000,0,2016-02-03T00:00:00.000Z,2360
2016,2,2016-02-03T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,80,10000,0,2016-02-03T00:00:00.000Z,2361
2016,2,2016-02-03T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,112,14000,0,2016-02-03T00:00:00.000Z,2362
2016,2,2016-02-02T00:00:00.000Z,Ward 7,Federal/Provincial,Renovation,1472,184000,0,2016-02-02T00:00:00.000Z,2363
2016,2,2016-02-02T00:00:00.000Z,Ward 10,Apartment Building,Renovation,7.5,1000,0,2016-02-02T00:00:00.000Z,2364
2016,2,2016-02-02T00:00:00.000Z,Ward 10,Apartment Building,Renovation,40,4500,0,2016-02-02T00:00:00.000Z,2365
2016,1,2016-01-29T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,96,12000,0,2016-01-29T00:00:00.000Z,2366
2016,1,2016-01-28T00:00:00.000Z,Ward 10,Commercial Building,Renovation,616,77000,0,2016-01-28T00:00:00.000Z,2367
2016,1,2016-01-28T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,7.5,500,0,2016-01-28T00:00:00.000Z,2368
2016,1,2016-01-28T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,120,15000,0,2016-01-28T00:00:00.000Z,2369
2016,1,2016-01-28T00:00:00.000Z,Ward 7,Federal/Provincial,Renovation,200,25000,0,2016-01-28T00:00:00.000Z,2370
2016,1,2016-01-27T00:00:00.000Z,Ward 7,Single Detached Dwelling/Apartment,Renovation,7.5,1000,0,2016-01-27T00:00:00.000Z,2371
2016,1,2016-01-27T00:00:00.000Z,Ward 2,Commercial Building,Renovation,600,75000,0,2016-01-27T00:00:00.000Z,2372
2016,1,2016-01-27T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,248,30500,0,2016-01-27T00:00:00.000Z,2373
2016,1,2016-01-26T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,256,32000,0,2016-01-26T00:00:00.000Z,2374
2016,1,2016-01-26T00:00:00.000Z,Ward 12,Accessory Building,New,320,40000,0,2016-01-26T00:00:00.000Z,2375
2016,1,2016-01-25T00:00:00.000Z,Ward 5,Institutional,Renovation,96,12000,0,2016-01-25T00:00:00.000Z,2376
2016,1,2016-01-22T00:00:00.000Z,Ward 2,Mini Home,New,155,100000,1,2016-01-22T00:00:00.000Z,2377
2016,1,2016-01-22T00:00:00.000Z,Ward 2,Commercial Building,Renovation,272,34000,0,2016-01-22T00:00:00.000Z,2378
2015,12,2015-12-04T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,64,8000,0,2015-12-04T00:00:00.000Z,2379
2015,12,2015-12-03T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,40,4400,0,2015-12-03T00:00:00.000Z,2380
2015,12,2015-12-03T00:00:00.000Z,Ward 2,Commercial Building,Renovation,840,105000,0,2015-12-03T00:00:00.000Z,2381
2015,12,2015-12-03T00:00:00.000Z,Ward 10,Apartment Building,Demolition,,0,0,2015-12-03T00:00:00.000Z,2382
2015,12,2015-12-03T00:00:00.000Z,Ward 3,Single Detached Dwelling/Apartment,Renovation,176,22000,0,2015-12-03T00:00:00.000Z,2383
2015,12,2015-12-03T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,216,27000,0,2015-12-03T00:00:00.000Z,2384
2015,12,2015-12-02T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,128,16000,0,2015-12-02T00:00:00.000Z,2385
2015,12,2015-12-02T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,160,20000,0,2015-12-02T00:00:00.000Z,2386
2015,12,2015-12-02T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,24,3000,0,2015-12-02T00:00:00.000Z,2387
2015,12,2015-12-02T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,64,8000,0,2015-12-02T00:00:00.000Z,2388
2015,12,2015-12-02T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,24,3000,0,2015-12-02T00:00:00.000Z,2389
2015,12,2015-12-02T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,32,4000,0,2015-12-02T00:00:00.000Z,2390
2015,12,2015-12-02T00:00:00.000Z,Ward 4,Commercial Building,Renovation,72,8500,0,2015-12-02T00:00:00.000Z,2391
2015,12,2015-12-02T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,40,4200,0,2015-12-02T00:00:00.000Z,2392
2015,12,2015-12-02T00:00:00.000Z,Ward 11,Single Detached Dwelling,Repair,40,5000,0,2015-12-02T00:00:00.000Z,2393
2015,12,2015-12-02T00:00:00.000Z,Ward 11,Single Detached Dwelling,Addition,832,104000,0,2015-12-02T00:00:00.000Z,2394
2015,12,2015-12-01T00:00:00.000Z,Ward 12,Detached Garage,Renovation,32,4000,0,2015-12-01T00:00:00.000Z,2395
2015,12,2015-12-01T00:00:00.000Z,Ward 10,Single Detached Dwelling/Apartment,Renovation,32,4000,0,2015-12-01T00:00:00.000Z,2396
2015,12,2015-12-01T00:00:00.000Z,Ward 12,Accesory Building,New,32,3700,0,2015-12-01T00:00:00.000Z,2397
2015,12,2015-12-01T00:00:00.000Z,Ward 10,Institutional,Renovation,80,10000,0,2015-12-01T00:00:00.000Z,2398
2015,11,2015-11-27T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1480,185000,1,2015-11-27T00:00:00.000Z,2399
2015,11,2015-11-27T00:00:00.000Z,Ward 11,Commercial Building,Renovation,16,1500,0,2015-11-27T00:00:00.000Z,2400
2015,11,2015-11-13T00:00:00.000Z,Ward 2,Detached Garage,New,168,21000,0,2015-11-13T00:00:00.000Z,2401
2015,11,2015-11-12T00:00:00.000Z,Ward 2,Accesory Building,New,16,2000,0,2015-11-12T00:00:00.000Z,2402
2015,11,2015-11-12T00:00:00.000Z,Ward 10,Apartment Building,Renovation,24,3000,0,2015-11-12T00:00:00.000Z,2403
2015,11,2015-11-12T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,376,47000,0,2015-11-12T00:00:00.000Z,2404
2015,11,2015-11-12T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,32,4000,0,2015-11-12T00:00:00.000Z,2405
