idx,facility_name,facility_type,health_authority,longitude,latitude,province,phone,email,website,provider
149,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.587162,49.212516,BC,6044634207.0,well7@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
150,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.072937,49.318517,BC,6049715400.0,well6@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
151,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.842754,49.177213,BC,6049511002.0,well3@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
152,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.606244,49.090594,BC,6045305300.0,well2@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
153,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.10727,49.281682,BC,6046812272.0,well8@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
154,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.032158,49.237856,BC,6046380353.0,well5@nazwellnesss.com,https://www.nazwellness.com/,Province of British Columbia
155,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.156577,49.155534,BC,6042773747.0,well4@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
156,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.874786,49.16402,BC,6045438850.0,naz4@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
157,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.874166,49.133277,BC,6045963241.0,naz2@wellness.com,https://www.nazwellness.com/,Province of British Columbia
158,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.797712,49.193174,BC,6046340303.0,naz5@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
159,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-123.101489,49.226497,BC,6043253241.0,naz1@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
160,Pharmacy Services,Pharmacies,Naz and Wellness Pharmacy Group,-122.890321,49.173614,BC,6045851210.0,naz3@nazwellness.com,https://www.nazwellness.com/,Province of British Columbia
161,Pharmacy Services,Pharmacies,Vicon Pharmacy No. 2,-123.090485,49.230404,BC,6043231268.0,,,Province of British Columbia
162,Pharmacy Services,Pharmacies,West End Medicine Centre,-122.94854,49.20276,BC,6045225636.0,westendmedicinecentre@gmail.com,https://www.medicinecentre.com/cgi/page.cgi?search_term=West+End+Medicine+Centre&show_location=1&_id=215&search_type=name,Province of British Columbia
163,Pharmacy Services,Pharmacies,Universal Pharmacy,-122.842731,49.136089,BC,6045949535.0,,,Province of British Columbia
164,Pharmacy Services,Pharmacies,MJ's Natural Pharmacy,-123.06599,49.223528,BC,6043231293.0,info@mjspharmacy.com,https://www.mjspharmacy.com,Province of British Columbia
165,Pharmacy Services,Pharmacies,MJ's Natural Pharmacy,-123.132913,49.170243,BC,6042321293.0,info@mjspharmacy.com,https://www.mjspharmacy.com,Province of British Columbia
166,Pharmacy Services,Pharmacies,MJ's Natural Pharmacy,-123.065894,49.227156,BC,6043231293.0,info@mjspharmacy.com,https://www.mjspharmacy.com,Province of British Columbia
167,Pharmacy Services,Pharmacies,MJ's Natural Pharmacy,-123.140503,49.211894,BC,6045638282.0,everwell@medicinecentre.com,https://www.mjspharmacy.com,Province of British Columbia
168,Pharmacy Services,Pharmacies,Memorial Compounding Pharmacy,-124.44185,49.346747,BC,2507529976.0,,https://rubiconpharmacies.com/locations/memorial-compounding-pharmacy,Province of British Columbia
169,Pharmacy Services,Pharmacies,Pharmatrust Pharmacy,-123.101504,49.279389,BC,6046940988.0,,,Province of British Columbia
170,Pharmacy Services,Pharmacies,Peachland Pharmacy,-119.737277,49.772639,BC,2507672611.0,,,Province of British Columbia
171,Pharmacy Services,Pharmacies,Outreach Pharmacy,-123.935021,49.160354,BC,2507539606.0,,,Province of British Columbia
172,Pharmacy Services,Pharmacies,Saigon Pharmacy,-123.082498,49.252901,BC,6048726708.0,,,Province of British Columbia
173,Pharmacy Services,Pharmacies,Kingston's Pharmacy,-122.843253,49.185218,BC,6045850525.0,,,Province of British Columbia
174,Pharmacy Services,Pharmacies,Pratt's Compounding Pharmacy,-120.333942,50.672104,BC,2503747226.0,pharmacist@prattscompoundingpharmacy.com,https://www.prattscompoundingpharmacy.com/,Province of British Columbia
175,Pharmacy Services,Pharmacies,Fairway Drug Mart,-122.932378,49.222584,BC,6045219133.0,,,Province of British Columbia
176,Pharmacy Services,Pharmacies,Elements Compounding Pharmacy,-123.372111,48.455302,BC,2505906777.0,info@elementspharmacy.ca,http://elementspharmacy.ca/,Province of British Columbia
177,Pharmacy Services,Pharmacies,Eastside Pharmacy,-123.09332,49.28123,BC,6042551714.0,,http://eastside-pharmacy.com/,Province of British Columbia
178,Pharmacy Services,Pharmacies,White Rock Pharmacy,-122.799548,49.028303,BC,6045424878.0,whiterockpharmacy@pharmachoice.ca,https://www.pharmachoice.com/locations/white-rock-pharmacy/,Province of British Columbia
179,Pharmacy Services,Pharmacies,Frontier Street Pharmacy,-122.806424,50.322055,BC,6048946416.0,info@frontierpharmacy.ca,https://www.guardian-ida-remedysrx.ca/en/british-columbia/pemberton/frontier-street-pharmacy-7008781,Province of British Columbia
180,Pharmacy Services,Pharmacies,Kornak and Hamm's Pharmacy,-122.140933,52.126647,BC,2503988177.0,,,Province of British Columbia
181,Pharmacy Services,Pharmacies,Low Cost Western Pharmacy,-123.065513,49.233842,BC,6043226588.0,,,Province of British Columbia
182,Pharmacy Services,Pharmacies,Low Cost Western Pharmacy,-123.099725,49.280042,BC,6046895555.0,,,Province of British Columbia
183,Pharmacy Services,Pharmacies,Fraser Neighbourhood Remedy's Rx,-123.08996,49.254939,BC,6046694364.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/vancouver/fraser-neighbourhood-remedysrx-pharmacy-7001800,Province of British Columbia
184,Pharmacy Services,Pharmacies,Otter Co-op Pharmacy,-122.53587,49.06782,BC,6046076934.0,,https://www.otterco-op.crs/sites/otter/local/detail/your-otter-co-op-pharmacy,Province of British Columbia
185,Pharmacy Services,Pharmacies,Otter Co-op Pharmacy,-122.380269,49.062139,BC,7786555160.0,,https://www.otterco-op.crs/sites/otter/local/detail/your-otter-co-op-pharmacy,Province of British Columbia
186,Pharmacy Services,Pharmacies,Otter Co-op Pharmacy,-122.2299,49.03644,BC,7787710410.0,,https://www.otterco-op.crs/sites/otter/local/detail/parallel-food-store-and-pharmacy,Province of British Columbia
187,Pharmacy Services,Pharmacies,Omnicare Pharmacy,-123.103944,49.282535,BC,6046331289.0,,https://www.omnicarepharmacy.com/pages/our-pharmacy,Province of British Columbia
188,Pharmacy Services,Pharmacies,Living Room Pharmacy,-124.992267,49.685553,BC,6043385665.0,inquiries@livingroompharmacy.ca,https://www.livingroompharmacy.ca/,Province of British Columbia
189,Pharmacy Services,Pharmacies,Suncoast Pharmacy,-123.756345,49.472628,BC,6048852899.0,,https://www.suncoastpharmacy.ca/,Province of British Columbia
190,Pharmacy Services,Pharmacies,North West Marine Pharmacy,-123.119478,49.32382,BC,,,,Province of British Columbia
191,Pharmacy Services,Pharmacies,Pharmalife Pharmacy,-123.100163,49.321753,BC,7783401800.0,info@pharmalifepharmacy.com,https://www.pharmalifepharmacy.com/services,Province of British Columbia
192,Pharmacy Services,Pharmacies,Choices Pharmacy,-122.846152,49.167753,BC,6045935322.0,,,Province of British Columbia
193,Pharmacy Services,Pharmacies,Surrey Pharmacy,-122.845638,49.132429,BC,6045723060.0,,,Province of British Columbia
194,Pharmacy Services,Pharmacies,Columbia Prescription X-Press,-122.892875,49.226298,BC,6045253784.0,chauhan_51@hotmail.com,,Province of British Columbia
195,Pharmacy Services,Pharmacies,High Gate Pharmacy,-122.955384,49.218204,BC,6047774267.0,,,Province of British Columbia
196,Pharmacy Services,Pharmacies,Similkameen Pharmacy,-119.82322,49.204854,BC,2504995086.0,similkameen@teampractice.ca,http://similkameenpharmacy.ca/,Province of British Columbia
197,Pharmacy Services,Pharmacies,Lock's Prescription Pharmacy,-121.957388,49.168768,BC,6047959488.0,info@lockspharmacy.ca,https://www.lockspharmacy.ca/,Province of British Columbia
198,Pharmacy Services,Pharmacies,Parkridge IDA Pharmacy,-119.140282,50.549869,BC,2508385866.0,,https://parkridgeidapharmacy.com/,Province of British Columbia
199,Pharmacy Services,Pharmacies,Prosper Pharmacy,-122.867315,49.133432,BC,6045436677.0,prosper@pharmacy24.ca,https://prosperpharmacy.ca/,Province of British Columbia
200,Pharmacy Services,Pharmacies,Owl Drugs,-123.099939,49.281353,BC,6046813024.0,,https://www.owldrugs.ca,Province of British Columbia
201,Pharmacy Services,Pharmacies,Minoru Pharmacy,-123.142383,49.170152,BC,6042702320.0,,,Province of British Columbia
202,Pharmacy Services,Pharmacies,Metrocare Pharmacy,-123.00083,49.229058,BC,6045681222.0,,,Province of British Columbia
203,Pharmacy Services,Pharmacies,McCallum Pharmacy,-122.293601,49.047231,BC,6048523603.0,,https://mccallumpharmacy.com/,Province of British Columbia
204,Pharmacy Services,Pharmacies,Ridgeway Pharmacy,-122.86335,49.249809,BC,6049315252.0,,,Province of British Columbia
205,Pharmacy Services,Pharmacies,Nature's Compounding Pharmacy,-122.580514,49.168366,BC,6048882895.0,naturescompounding@gmail.com,https://www.naturescompounding.com/,Province of British Columbia
206,Pharmacy Services,Pharmacies,Mediglen Pharmacy and Compounding,-122.796051,49.28314,BC,7782858811.0,info@mediglencompoundingpharmacy.ca,http://mediglenpharmacy.com/store-location.html,Province of British Columbia
207,Pharmacy Services,Pharmacies,Rexall,-122.310157,49.038224,BC,6048700171.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
208,Pharmacy Services,Pharmacies,Rexall,-122.956066,50.115078,BC,6049324251.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
209,Pharmacy Services,Pharmacies,Rexall,-123.107287,49.280792,BC,6046834244.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
210,Pharmacy Services,Pharmacies,Rexall,-122.738371,49.10411,BC,6045767823.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
211,Pharmacy Services,Pharmacies,Rexall,-123.090724,49.224765,BC,6042352115.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
212,Pharmacy Services,Pharmacies,Rexall,-123.333124,48.468573,BC,2504771342.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
213,Pharmacy Services,Pharmacies,Rexall,-122.866711,49.249054,BC,6049373122.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
214,Pharmacy Services,Pharmacies,Rexall,-123.979639,49.183368,BC,2507536655.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
215,Pharmacy Services,Pharmacies,Rexall,-123.365615,48.42363,BC,2503841195.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
216,Pharmacy Services,Pharmacies,Rexall,-123.352571,48.424998,BC,2503857701.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
217,Pharmacy Services,Pharmacies,Rexall,-124.991652,49.684909,BC,2503342481.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
218,Pharmacy Services,Pharmacies,Rexall,-119.610109,49.841957,BC,2507681459.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
219,Pharmacy Services,Pharmacies,Rexall,-121.959325,49.169366,BC,6047927334.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
220,Pharmacy Services,Pharmacies,Rexall,-122.32574,49.133002,BC,6048202128.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
221,Pharmacy Services,Pharmacies,Rexall,-123.122233,49.285301,BC,6046848204.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
222,Pharmacy Services,Pharmacies,Rexall,-123.37578,48.452451,BC,2505982123.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
223,Pharmacy Services,Pharmacies,Rexall,-123.717385,48.922242,BC,2502463821.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
224,Pharmacy Services,Pharmacies,Rexall,-124.923946,49.673933,BC,2503392235.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
225,Pharmacy Services,Pharmacies,Rexall,-123.426625,48.448103,BC,2503851800.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
226,Pharmacy Services,Pharmacies,Rexall,-123.922345,49.131112,BC,2507537195.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
227,Pharmacy Services,Pharmacies,Rexall,-123.716122,48.926387,BC,2502462151.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
228,Pharmacy Services,Pharmacies,Rexall,-122.781325,49.198787,BC,6045888330.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
229,Pharmacy Services,Pharmacies,Rexall,-122.955777,50.120258,BC,6049322303.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
230,Pharmacy Services,Pharmacies,Rexall,-120.788325,50.111877,BC,2503722207.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
231,Pharmacy Services,Pharmacies,Rexall,-127.497822,50.72047,BC,2509496552.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
232,Pharmacy Services,Pharmacies,Rexall,-123.447288,48.57664,BC,2506528813.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
233,Pharmacy Services,Pharmacies,Rexall,-122.755375,53.908795,BC,2505646666.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
234,Pharmacy Services,Pharmacies,Rexall,-124.520054,49.845647,BC,6044852929.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
235,Pharmacy Services,Pharmacies,Rexall,-123.114847,49.284735,BC,6048016991.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
236,Pharmacy Services,Pharmacies,Rexall,-123.004202,49.226869,BC,6044389370.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
237,Pharmacy Services,Pharmacies,Rexall,-122.781325,49.166915,BC,6045890012.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
238,Pharmacy Services,Pharmacies,Rexall,-122.8676,49.178092,BC,6045835312.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
239,Pharmacy Services,Pharmacies,Rexall,-122.865936,49.031507,BC,6045367611.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
240,Pharmacy Services,Pharmacies,Rexall,-122.801528,49.028715,BC,6045314636.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
241,Pharmacy Services,Pharmacies,Rexall,-122.798628,49.031323,BC,6045364211.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
242,Pharmacy Services,Pharmacies,Rexall,-122.794512,49.029551,BC,6045368255.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
243,Pharmacy Services,Pharmacies,Rexall,-123.330376,48.469127,BC,2504772225.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
244,Pharmacy Services,Pharmacies,Rexall,-123.469793,48.442736,BC,2504781735.0,,https://www.rexall.ca/pharmacy,Province of British Columbia
245,Pharmacy Services,Pharmacies,Super Grocer and Pharmacy,-123.181215,49.126351,BC,6042747878.0,manager@e.supergrocer.ca,https://supergrocer.ca/prescription,Province of British Columbia
246,Pharmacy Services,Pharmacies,Sullivan Pharmacy,-122.801002,49.117981,BC,7785930052.0,pharmacysullivan@gmail.com,,Province of British Columbia
247,Pharmacy Services,Pharmacies,Southland Pharmacy,-123.183537,49.234648,BC,6042662882.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/vancouver/southland-pharmacy-7047890,Province of British Columbia
248,Pharmacy Services,Pharmacies,Valley Evergreen Pharmacy,-122.652445,49.102816,BC,6045341332.0,info@valleypharmacy.ca,https://www.medicinecentre.com/cgi/page.cgi?search_term=Valley+Evergreen+Pharmacy&show_location=1&_id=215&search_type=name,Province of British Columbia
249,Pharmacy Services,Pharmacies,Fraser Lake Medicine Centre,-124.849109,54.055727,BC,2506990075.0,fraserlake@medicinecentre.com,https://www.medicinecentre.com/cgi/page.cgi?search_term=Fraser+Lake+Medicine+Centre&show_location=1&_id=215&search_type=name,Province of British Columbia
250,Pharmacy Services,Pharmacies,Fraserview Pharmacy,-122.498967,52.982744,BC,2509923822.0,,,Province of British Columbia
251,Pharmacy Services,Pharmacies,Fort Royal Pharmacy,-123.330085,48.429472,BC,,info@fortroyalpharmacy.ca,https://www.fortroyalpharmacy.ca/,Province of British Columbia
252,Pharmacy Services,Pharmacies,Fort Royal Pharmacy,-123.315568,48.426364,BC,2505909217.0,info@fortroyalpharmacy.ca,https://www.fortroyalpharmacy.ca/,Province of British Columbia
253,Pharmacy Services,Pharmacies,Fort Royal Pharmacy,-123.363591,48.438467,BC,7784062022.0,info@fortroyalpharmacy.ca,https://www.fortroyalpharmacy.ca/,Province of British Columbia
254,Pharmacy Services,Pharmacies,Sidney Pharmacy,-123.399438,48.647645,BC,2506560744.0,sidrx@telus.net,https://sidneypharmacy.ca/,Province of British Columbia
255,Pharmacy Services,Pharmacies,Park Pacific Pharmacy,-123.134409,49.186791,BC,6042739812.0,,,Province of British Columbia
256,Pharmacy Services,Pharmacies,Pure Integrative Pharmacy,-123.166009,49.264068,BC,6045688844.0,Pure5@purepharmacy.com,https://purepharmacy.com/pages/locations,Province of British Columbia
