idx1,idx2,Name_1,Name_2,Name_DL,Name_CS,Name_Q,CleanName_DL,Address_1,Address_2,Addr_DL,Addr_CS,StrNum_Match,StrName_DL,StrName_CS,PC_Match,City_1,City_2,City_DL,Distance,Match
256,138,smoky lake (george mcdougall memorial) healthcare centre,george mcdougall smoky lake healthcare centre,0.642857143,0.921954446,0.789473684,0.622222222,4212 55 av smoky lake ab t0a 3c0,4212 55 av smoky lake alberta t0a 3c0,0.864864865,0.886788903,1,1,1,1,smoky lake,smoky lake,1,0.021440658,TRUE
5977,5975,waypoint centre for mental health care main location,waypoint centre for mental health care,0.730769231,0.891253578,0.735849057,0.730769231,500 church st penetanguishene,500 church st penetanguishene,1,1,1,1,1,1,penetanguishene,penetanguishene,1,0.021790724,TRUE
6054,6053,william osler health system civic,william osler health system,0.818181818,0.912870929,0.823529412,0.818181818,2100 bovaird dr e brampton,2100 bovaird dr e brampton,1,1,1,1,1,1,brampton,brampton,1,0.023991343,TRUE
7726,6750,groupe de medecine de famille de la minganie (centre multiservices de sante et de services sociaux de la minganie),centre multiservices de sante et de services sociaux de la minganie,0.587719298,0.914351757,0.582608696,0.432835821,1035 prom des anciens havre saint pierre (Quebec) g0g 1p0,1035 prom des anciens havre saint pierre (Quebec) g0g 1p0,1,1,1,1,1,1,havre-saint-pierre,havre-saint-pierre,1,0.024575725,FALSE
1351,1169,providence health care mount saint joseph hospital,mount st joseph hospital extended care unit,0.16,0.729292899,0.607843137,0.16,3080 prince edward st vancouver bc v5t 3n4,3080 prince edward st vancouver bc v5t 3n4,1,1,1,1,1,1,vancouver,vancouver,1,0.025590563,TRUE
6845,6701,centre hospitalier regional du grand portage,centre hospitalier regional du grand portage,1,1,1,1,75 rue saint henri riviere du loup qc g5r 2a4,75 rue saint henri riviere du loup (Quebec) g5r 2a4,0.862745098,0.895143593,1,1,1,1,riviere-du-loup,riviere-du-loup,1,0.027402834,TRUE
1416,1415,richmond hospital child health centre,richmond hospital,0.459459459,0.748455199,0.473684211,0.459459459,7000 westminster hwy richmond bc v6x 1a2,7000 westminster hwy richmond bc v6x 1a2,1,1,1,1,1,1,richmond,richmond,1,0.029023025,FALSE
1634,1314,the phoenix centre,phoenix center quibble creek,0.357142857,0.653358608,0.482758621,0.357142857,13686 94a av surrey bc v3v 1n1,13670 94a av surrey bc v3v 1n1,0.933333333,0.914285714,0,1,1,1,surrey,surrey,1,0.033106924,TRUE
258,138,smoky lake healthcare centre,george mcdougall smoky lake healthcare centre,0.622222222,0.84254481,0.630434783,0.622222222,4212 55th av smoky lake ab t0a 3c0 canada,4212 55 av smoky lake alberta t0a 3c0,0.658536585,0.796277572,1,1,1,1,smoky lake,smoky lake,1,0.033313326,TRUE
6738,6649,centre multiservices de sante et de services sociaux becancour,centre de services de becancour,0.467741935,0.866386473,0.507936508,0.467741935,3689 boul be?cancour 2e e?tage be?cancour (que?bec) g9h 3w7,3689 boul becancour becancour (Quebec) g9h 3w7,0.762711864,0.814091578,1,1,1,1,becancour,becancour,1,0.038390653,TRUE
2078,2077,oromocto public hospital / hopital public doromocto,oromocto public hospital,0.470588235,0.959383483,0.480769231,0.489795918,103 winnebago st oromocto nb e2v 1c6,103 winnebago st oromocto nb e2v 1c6,1,1,1,1,1,1,oromocto,oromocto,1,0.039158672,TRUE
1020,1019,kootenay boundary regional hospital (trail),kootenay boundary regional hospital,0.813953488,0.919866211,0.818181818,1,1200 hospital bench trail bc v1r 4m1 canada,1200 hospital bench trail bc v1r 4m1,0.837209302,0.924211376,1,1,1,1,trail,trail,1,0.039447213,TRUE
1012,1011,kitimat hospital & health centre,kitimat general hospital and health centre,0.738095238,0.869589176,0.720930233,0.714285714,920 lahakas blvd s kitimat bc v8c 2s3,920 lahakas blvd s kitimat bc v8c 2s3,1,1,1,1,1,1,kitimat,kitimat,1,0.040674878,TRUE
6714,6379,centre integre universitaire de sante et services sociaux de la mauricie et du centre du quebec service dependance plessisville,centre de protection et de readaptation pour les jeunes et les meres en difficulte d adaptation de plessisville,0.377952756,0.617273426,0.421875,0.377952756,1331 rue saint calixte plessisville (Quebec) g6l 1p4,1331 rue saint calixte plessisville (Quebec) g6l 1p4,1,1,1,1,1,1,plessisville,plessisville,1,0.041356897,FALSE
76,75,coronation hspital & care centre,coronation hospital and care centre,0.885714286,0.903696114,0.833333333,0.857142857,5000 municipal rd coronation ab t0c 1c0,5000 municipal rd coronation alberta t0c 1c0,0.886363636,0.911371961,1,1,1,1,coronation,coronation,1,0.042744378,TRUE
4587,4582,north york general hospital general site,north york general hospital,0.675,0.929070156,0.682926829,0.675,4001 leslie st toronto,4001 leslie st toronto,1,1,1,1,1,1,toronto,toronto,1,0.044153192,TRUE
6674,6509,centre du flores / point de service deux montagnes,centre de readaptation en dependances des laurentides (point service deux montagnes),0.488095238,0.798063384,0.494117647,0.41509434,333 rue antonin campeau bureau 102 deux montagnes (Quebec) j7r 0a2,333 rue antonin campeau suite 103 deux montagnes (Quebec) j7r 0a2,0.909090909,0.894841565,1,1,1,1,deux-montagnes,deux-montagnes,1,0.045108836,FALSE
272,270,st therese st paul healthcare centre,st paul healthcare centre,0.694444444,0.926996243,0.702702703,0.694444444,4713 48th av st paul ab t0a3a3 canada,4713 48th av st paul ab t0a 3a3,0.783783784,0.908893259,1,1,1,1,st paul,st paul,1,0.047065725,TRUE
2055,2054,edmundston regional hospital / hopital regional dedmundston,edmundston regional hospital,0.474576271,0.971116485,0.483333333,0.49122807,275 hebert blvd edmundston nb e3v 4e4,275 blvd hebert edmundston nb e3v 4e4 canada,0.613636364,0.922531208,1,0.090909091,1,1,edmundston,edmundston,1,0.047777872,TRUE
1729,1728,victoria general hospital victoria,victoria general hospital,0.735294118,0.943119125,0.742857143,0.735294118,1 hospital way victoria bc v8z 6r5,1 hospital way victoria bc v8z 6r5,1,1,1,1,1,1,victoria,victoria,1,0.049435019,TRUE
5418,5416,st joseph s care group (css),st joseph s care group,0.785714286,0.89802651,0.793103448,1,35 n algoma st thunder bay,35 algoma st n thunder bay,0.846153846,1,1,0.636363636,1,1,thunder bay,thunder bay,1,0.049621191,FALSE
1545,1544,st joseph s general hospital [bc],st joseph s general hospital comox,0.852941176,0.87064849,0.828571429,0.823529412,2137 comox av comox bc v9m 1p2 canada,2137 comox av comox bc v9m 1p2,0.810810811,0.93385921,1,1,1,1,comox,comox,1,0.05065861,TRUE
266,265,st josephs general hospital,st joseph s general hospital vegreville,0.692307692,0.841625412,0.675,0.692307692,5241 43 st vegreville alberta t9c 1r5,5241 43 st vegreville ab t9c 1r5,0.864864865,0.875412867,1,1,1,1,vegreville,vegreville,1,0.051080558,TRUE
1550,1349,st paul s hospital providence building,providence health care (administrative office) st paul s hospital,0.2,0.691214712,0.46969697,0.12195122,1081 burrard st vancouver bc v6z 1y6,1081 burrard st vancouver bc v6z 1y6,1,1,1,1,1,1,vancouver,vancouver,1,0.05376444,TRUE
1551,1349,st paul s hospital providence ii building,providence health care (administrative office) st paul s hospital,0.2,0.669265767,0.46969697,0.097560976,1081 burrard st vancouver bc v6z 1y6,1081 burrard st vancouver bc v6z 1y6,1,1,1,1,1,1,vancouver,vancouver,1,0.05376444,TRUE
1335,1334,port mcneill hospital,port mcneill and district hospital,0.617647059,0.817150563,0.628571429,0.617647059,2750 kingcome pl port mcneill bc v0n 2r0,2750 kingcome pl port mcneill bc v0n 2r0,1,1,1,1,1,1,port mcneill,port mcneill,1,0.054649701,TRUE
1300,1298,peace arch hospital al hogg pavilion,peace arch district hospital,0.5,0.689725542,0.540540541,0.5,15521 russell av white rock bc v4b 2r4,15521 russell av white rock bc v4b 2r4 canada,0.844444444,0.924211376,1,1,1,1,white rock,white rock,1,0.057125626,TRUE
4851,4850,punjabi community health services (pchs),punjabi community health services,0.825,0.914991422,0.829268293,1,2980 drew rd mississauga,2980 drew rd mississauga,1,1,1,1,1,1,mississauga,mississauga,1,0.057163151,TRUE
4264,4263,manitoulin health centre little current site,manitoulin health centre little current,0.886363636,0.964259025,0.888888889,0.886363636,11 13 meredith st w little current on p0p 1k0,11 meredith st little current,0.644444444,0.831607408,0,0.846153846,0.9258201,1,little current,little current,1,0.058712139,TRUE
651,650,cormorant island health centre,cormorant island community health centre,0.75,0.906850386,0.756097561,0.75,49 school rd alert bay bc v0n 1a0,49 school rd alert bay bc v0n 1a0,1,1,1,1,1,1,alert bay,alert bay,1,0.058758491,TRUE
168,83,killam health care centre,covenant health killam health care centre,0.609756098,0.908540824,0.619047619,0.609756098,5203 49 av box 40 killam alberta t0b 2l0,5203 49 av killam ab t0b 2l0 canada,0.525,0.761088247,1,1,1,1,killam,killam,1,0.060548643,TRUE
819,818,g r baker memorial hospital,g r baker hospital,0.666666667,0.860753367,0.678571429,0.666666667,543 front st quesnel bc v2j 2k7,543 front st quesnel bc v2j 2k7,1,1,1,1,1,1,quesnel,quesnel,1,0.06166431,TRUE
851,850,golden and district hospital,golden and district general hospital,0.777777778,0.913500278,0.783783784,0.777777778,835 9th av s golden bc v0a 1h0,835 9th av s golden bc v0a 1h0,1,1,1,1,1,1,golden,golden,1,0.063620746,TRUE
1917,1832,lakeshore general hospital ashern,ashern lakeshore general hospital,0.575757576,1,1,0.575757576,1 steenson dr ashern mb r0c 0e0,1 steenson dr ashern mb r0c 0e0,1,1,1,1,1,1,ashern,ashern,1,0.065291258,TRUE
7982,6296,hopital catherine booth,catherine booth hospital,0.291666667,0.943564195,0.92,0.291666667,4375 av montclair montreal (Quebec) h4b 2j5,4375 montclair av montreal qc h4b 2j5,0.697674419,0.883883476,1,0.5,1,1,montreal,montreal,1,0.069444012,TRUE
267,90,st mary s camrose,covenant health st mary s hospital [camrose],0.386363636,0.633173824,0.377777778,0.294117647,4607 53rd st camrose ab t4v 1y5,4607 53rd st camrose ab t4v 1y5 canada,0.815789474,0.916578572,1,1,1,1,camrose,camrose,1,0.070038667,TRUE
6838,6698,centre hospitalier pierre janet,centre hospitalier pierre janet,1,1,1,1,20 rue pharand gatineau qc j9a 1k7,20 rue pharand gatineau,0.676470588,0.828078671,1,1,1,0,gatineau,gatineau,1,0.071602274,TRUE
3737,3736,haliburton highlands health services haliburton hospital,haliburton highlands health services haliburton,0.839285714,0.960551101,0.842105263,0.839285714,7199 gelert rd haliburton on k0m 1s0,7199 gelert rd haliburton,0.694444444,0.864585627,1,1,1,1,haliburton,haliburton,1,0.072179608,TRUE
1300,1299,peace arch hospital al hogg pavilion,peace arch hospital,0.527777778,0.830539534,0.540540541,0.527777778,15521 russell av white rock bc v4b 2r4,15521 russell av white rock bc v4b 2r4,1,1,1,1,1,1,white rock,white rock,1,0.072200966,TRUE
326,173,william j cadzow lac la biche healthcare centre,lac la biche healthcare centre,0.638297872,0.862421616,0.645833333,0.638297872,9110 93 st lac la biche alberta t0a 2c0,9110 93 st lac la biche ab t0a 2c0,0.871794872,0.912870929,1,1,1,1,lac la biche,lac la biche,1,0.072212704,TRUE
2053,2044,dr georges l dumont university hospital centre / centre hospitalier universitaire dr georges l dumont,centre hospitalier universitaire dr georges l dumont,0.514851485,0.97609701,0.519607843,0.525252525,330 universite av moncton nb e1c 2z3,330 av universite moncton nb e1c 2z3,0.833333333,1,1,0.538461538,1,1,moncton,moncton,1,0.074679743,TRUE
600,599,chetwynd hospital and health centre,chetwynd general hospital and health centre,0.813953488,0.938194187,0.818181818,0.813953488,5500 hospital rd chetwynd bc v0c1j0 canada,5500 hospital rd chetwynd bc v0c 1j0,0.80952381,0.893205912,1,1,1,1,chetwynd,chetwynd,1,0.075006825,TRUE
268,90,st marys hospital,covenant health st mary s hospital [camrose],0.386363636,0.699205899,0.377777778,0.5,4607 53 st camrose alberta t4v 1y5,4607 53rd st camrose ab t4v 1y5 canada,0.631578947,0.773308893,1,1,1,1,camrose,camrose,1,0.079995304,TRUE
2082,2081,sackville memorial hospital / hopital memorial de sackville,sackville memorial hospital,0.457627119,0.969345491,0.466666667,0.473684211,8 main st sackville nb e4l 4a3,8 main st sackville nb e4l 4a3,1,1,1,1,1,1,sackville,sackville,1,0.082355688,TRUE
1351,1166,providence health care mount saint joseph hospital,mount saint joseph hospital,0.54,0.787055915,0.549019608,0.54,3080 prince edward st vancouver bc v5t 3n4,3080 prince edward st vancouver bc v5t 3n4,1,1,1,1,1,1,vancouver,vancouver,1,0.083914591,TRUE
1299,1298,peace arch hospital,peace arch district hospital,0.678571429,0.830454799,0.689655172,0.678571429,15521 russell av white rock bc v4b 2r4,15521 russell av white rock bc v4b 2r4 canada,0.844444444,0.924211376,1,1,1,1,white rock,white rock,1,0.085675894,TRUE
1057,1056,lillooet hospital and health centre,lillooet district hospital and health centre,0.795454545,0.91218171,0.8,0.795454545,951 murray st lillooet bc v0k 1v0,951 murray st lillooet bc v0k 1v0,1,1,1,1,1,1,lillooet,lillooet,1,0.086659363,TRUE
18,17,barrhead healthcare centre,barrhead community cancer centre,0.625,0.641870207,0.515151515,0.625,4815 51st av barrhead ab t7n 1m1,4815 51 av barrhead alberta t7n 1m1,0.8,0.82850985,1,1,1,1,barrhead,barrhead,1,0.08822214,FALSE
1208,1207,nicola valley hospital and health centre,nicola valley health centre,0.675,0.860706876,0.682926829,0.675,3451 voght st merritt bc v1k 1c6,3451 voght st merritt bc v1k 1c6,1,1,1,1,1,1,merritt,merritt,1,0.099644019,TRUE
1169,1166,mount st joseph hospital extended care unit,mount saint joseph hospital,0.488372093,0.75627626,0.545454545,0.488372093,3080 prince edward st vancouver bc v5t 3n4,3080 prince edward st vancouver bc v5t 3n4,1,1,1,1,1,1,vancouver,vancouver,1,0.100587022,TRUE
2068,2046,hopital regional chaleur,chaleur regional hospital / hopital regional chaleur,0.461538462,0.981139061,0.471698113,0.48,1750 prom sunset bathurst nb e2a 4l7,1750 sunset dr bathurst nb e2a 4l7,0.777777778,0.895046815,1,0.272727273,0.63900965,1,bathurst,bathurst,1,0.101805793,TRUE
6566,6476,centre de sante et de services sociaux de la haute gaspesie,centre de readaptation en dependance de la haute gaspesie,0.593220339,0.773611531,0.616666667,0.593220339,50 rue du belvedere sainte anne des monts qc g4v 1x4 canada,52 rue du belvedere sainte anne des monts (Quebec) g4v 1x4,0.745762712,0.860621866,0,1,1,1,sainte-anne-des-monts,sainte-anne-des-monts,1,0.101956143,FALSE
6566,6392,centre de sante et de services sociaux de la haute gaspesie,centre de readaptation de la gaspesie (guichet de readaptation du centre integre de sante et de services sociaux),0.318584071,0.839619742,0.48245614,0.491525424,50 rue du belvedere sainte anne des monts qc g4v 1x4 canada,50 rue du belvedere sainte anne des monts (Quebec) g4v 1x4,0.762711864,0.884864736,1,1,1,1,sainte-anne-des-monts,sainte-anne-des-monts,1,0.104551384,FALSE
446,445,bc women s hospital and health centre,bc children s hospital,0.351351351,0.660129344,0.473684211,0.351351351,4500 oak st vancouver bc v6h 3n1,4480 oak st vancouver bc v6h 3n1,0.9375,0.914285714,0,1,1,1,vancouver,vancouver,1,0.105750244,FALSE
2050,2049,dr everett chalmers regional hospital / hopital regional dr everett chalmers,dr everett chalmers regional hospital,0.486842105,0.987433735,0.493506494,0.5,700 priestman st po box 9000 fredericton nb e3b 5n5,700 priestman st fredericton nb e3b 5n5,0.764705882,0.897085227,1,1,1,1,fredericton,fredericton,1,0.109287671,TRUE
2084,2083,saint john regional hospital / hopital regional de saint john,saint john regional hospital,0.459016393,0.96969697,0.467741935,0.474576271,400 university av saint john nb e2l 4l2,400 university av saint john nb e2k 4k8 canada,0.782608696,0.815603421,1,1,1,0,saint john,saint john,1,0.11067512,TRUE
157,156,hinton healthcare centre,hinton community cancer centre,0.6,0.625286335,0.483870968,0.6,1280 switzer dr hinton ab t7v 1v2,1280 switzer dr hinton alberta t7v 1v2,0.868421053,0.894754042,1,1,1,1,hinton,hinton,1,0.110694257,FALSE
5662,4751,the perley and rideau veterans health centre,perley and rideau veterans health centre (the),0.782608696,0.947368421,0.914893617,0.909090909,1750 russell rd ottawa,1750 russell rd ottawa,1,1,1,1,1,1,ottawa,ottawa,1,0.113720749,TRUE
1366,1365,queen victoria hospital and health centre,queen victoria hospital,0.56097561,0.795495129,0.571428571,0.56097561,1200 newlands rd revelstoke bc v0e 2s0,1200 newlands rd revelstoke bc v0e 2s0,1,1,1,1,1,1,revelstoke,revelstoke,1,0.123355041,TRUE
