X,Y,OBJECTID,FOLDERTYPE,DESCRIPTION,STATUS,ISSUEDATE,PROPERTYADDRESS
607463.873999999836087,4813330.2025,993,RN,Residential Dwelling (New/Add) Building,Issued,2018-10-24T16:43:02.000Z,1037 Melvin Ave 
604613.111999999731779,4808198.74599999934,356,RN,Residential Dwelling (New/Add) Building,Issued,2018-09-21T08:57:29.000Z,1374 Bridge Rd 
601408.387000000104308,4814780.7155,658,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T14:53:43.000Z,3346 Carding Mill Trail 
606153.675499999895692,4809584.003499999642,210,FD,Fire Damage,Issued,2017-12-18T13:32:15.000Z,457 Rebecca St 
604293.853000000119209,4811341.504499999806,606,RN,Residential Dwelling (New/Add) Building,Issued,2019-06-03T09:24:00.000Z,1181 Middlegate Rd 
603830.397499999963,4805676.638,623,RN,Residential Dwelling (New/Add) Building,Issued,2015-07-20T10:37:23.000Z,2474 Meadowood Cres 
606293.862499999813735,4812421.2585,431,CA,Commercial (Alt/Imp) Building,Issued,2019-01-22T16:52:59.000Z,586 Argus Rd 
604634.798999999649823,4805749.235,920,CA,Commercial (Alt/Imp) Building,Issued,2019-02-05T18:09:54.000Z,2330 Lakeshore Rd W 
602544.530500000342727,4815892.913,853,RN,Residential Dwelling (New/Add) Building,Conditional,2018-11-30T15:53:50.000Z,174 Threshing Mill Blvd 
603767.192499999888241,4815401.719,781,CA,Commercial (Alt/Imp) Building,Issued,2019-01-10T12:10:12.000Z,234 Hays Blvd 
606375.326500000432134,4810308.9,650,RS,Residential (Secondary) Building,Issued,2017-07-12T09:14:21.000Z,355 Tudor Ave 
601872.705500000156462,4814682.0855,420,RN,Residential Dwelling (New/Add) Building,Conditional,2015-04-20T15:14:25.000Z,191 Magnolia Cres 
606333.7505,4810885.954,16,AH,Accessory Unit in House,Issued,2016-05-24T14:06:03.000Z,162 Elmwood Rd 
601450.276499999687076,4814418.935499999672,159,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-06T13:38:41.000Z,316 John Cramp Path 
599185.942499999888241,4808683.28199999966,417,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-11-14T13:57:06.000Z,2265 Colonel William Pky 
603732.497999999672174,4815552.0785,872,CA,Commercial (Alt/Imp) Building,Issued,2019-01-10T12:10:12.000Z,234 Hays Blvd 
605046.025000000372529,4806984.54099999927,378,RN,Residential Dwelling (New/Add) Building,Conditional,2017-02-13T09:17:52.000Z,203 Third Line 
603681.545,4806968.13499999978,945,RN,Residential Dwelling (New/Add) Building,Issued,2018-11-07T10:55:23.000Z,2244 Bridge Rd 
608798.156499999575317,4813073.4155,965,FD,Fire Damage,Issued,2014-09-04T12:45:00.000Z,1234 Donlea Cres 
602536.877500000409782,4812885.63099999912,108,RS,Residential (Secondary) Building,Issued,2019-05-09T10:00:05.000Z,2272 Mowat Ave Unit 2 
602325.036000000312924,4815612.4055,795,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-17T15:20:27.000Z,74 Threshing Mill Blvd 
606859.282999999821186,4810237.571,162,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-04-27T17:32:02.000Z,204 Rebecca St 
607344.324,4818103.2805,561,CP,Conditional / Part Building,Issued,2018-03-28T16:58:39.000Z,2988 Bristol Cir 
606736.338499999605119,4810206.581499999389,5,DP,Demolition,Issued,2015-11-17T13:17:50.000Z,237 Rebecca St 
605444.623999999836087,4807419.22199999914,440,DP,Demolition,Issued,2018-06-20T12:34:25.000Z,171 Viewbank Cres 
604296.808500000275671,4807308.629,485,RN,Residential Dwelling (New/Add) Building,Issued,2019-05-02T09:06:39.000Z,400 Seaton Dr 
605959.79700000025332,4808005.013499999419,616,RN,Residential Dwelling (New/Add) Building,Issued,2018-01-22T14:30:23.000Z,1207 Lakeshore Rd W 
607590.268000000156462,4811046.012499999255,944,CA,Commercial (Alt/Imp) Building,Issued,2018-02-21T15:49:18.000Z,136 Church St 
601614.164499999955,4814839.97499999963,256,RN,Residential Dwelling (New/Add) Building,Issued,2019-03-27T12:07:10.000Z,3298 Charles Fay Pass 
607071.349999999627471,4812506.7675,758,RN,Residential Dwelling (New/Add) Building,Conditional,2017-06-13T16:26:27.000Z,367 Pine Ave 
605216.985500000417233,4816968.445499999449,141,RN,Residential Dwelling (New/Add) Building,Issued,2015-10-20T13:36:20.000Z,2408 Bluestream Dr 
605057.685999999754131,4809335.7475,97,RN,Residential Dwelling (New/Add) Building,Conditional,2018-03-27T10:33:56.000Z,574 Weir Ave 
603695.306499999948,4813411.10099999979,280,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-05-31T12:11:42.000Z,89 River Oaks Blvd W 
602691.838499999605119,4810084.232499999925,682,MS,Miscellaneous Building,Issued,2016-04-04T11:40:45.000Z,1328 Deerwood Trail 
602693.415500000119209,4815394.489,870,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-13T13:18:43.000Z,85 Wheat Boom Dr 
601440.790500000119209,4814571.9755,501,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-24T13:36:55.000Z,287 Ironside Dr 
602493.769000000320375,4815377.83899999969,762,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-22T18:42:30.000Z,3138 Millicent Ave 
605908.088499999605119,4811021.330499999225,813,CA,Commercial (Alt/Imp) Building,Issued,2017-03-01T08:44:58.000Z,233 Speers Rd 
604811.173499999567866,4808079.85099999979,345,RN,Residential Dwelling (New/Add) Building,Issued,2018-07-17T15:22:10.000Z,1357 Tansley Dr 
604696.3805,4816093.911,123,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-08-29T17:34:49.000Z,2472 Tesla Cres 
609721.779500000178814,4813654.5535,717,TH,Town House (New/Add/Alt) Building,Issued,2017-12-13T12:37:02.000Z,10 Maple Grove Dr Unit PH 2 
603748.389499999582767,4814937.126499999315,869,SA,Institutional (Alt/Imp) Building,Issued,2018-04-26T09:20:19.000Z,203 Georgian Dr 
601332.61600000038743,4814773.03199999966,194,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-01-09T15:26:37.000Z,3354 Vardon Way 
605712.15500000026077,4806779.88299999945,629,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-10T11:39:30.000Z,38 Hamlet Common 
607572.902499999850988,4812387.2235,484,RN,Residential Dwelling (New/Add) Building,Issued,2018-11-06T13:50:15.000Z,328 Gloucester Ave 
603919.825500000268221,4806857.164499999955,613,RS,Residential (Secondary) Building,Conditional,2019-04-24T13:05:29.000Z,411 Sunset Dr 
602536.877500000409782,4812885.63099999912,103,RS,Residential (Secondary) Building,Issued,2019-05-09T10:03:08.000Z,2272 Mowat Ave Unit 2 
603527.924499999731779,4815618.2835,826,CP,Conditional / Part Building,Issued,2018-07-12T11:41:40.000Z,278 Dundas St E 
605908.088499999605119,4811021.330499999225,816,CA,Commercial (Alt/Imp) Building,Issued,2018-06-06T12:15:19.000Z,209 Speers Rd 
601592.958999999798834,4814871.67799999937,333,RN,Residential Dwelling (New/Add) Building,Issued,2019-05-17T14:50:20.000Z,226 Polly Dr 
603688.99100000038743,4810158.388499999419,412,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-09-05T16:05:48.000Z,1171 Pilgrims Way 
604776.899500000290573,4808713.38099999912,29,RN,Residential Dwelling (New/Add) Building,Issued,2018-12-18T16:40:45.000Z,531 Warminster Dr 
607179.034,4818331.76,293,CP,Conditional / Part Building,Issued,2014-09-22T12:51:16.000Z,2830 Plymouth Dr 
603714.222500000149012,4803384.482499999925,25,RN,Residential Dwelling (New/Add) Building,Issued,2015-03-31T16:49:33.000Z,3425 Lakeshore Rd W 
606590.273,4814195.743499999866,577,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-04-16T13:02:42.000Z,1016 Falgarwood Dr 
608968.7555,4815937.877499999478,215,HK,Kitchen Hood,Issued,2013-04-23T11:39:31.000Z,610 Ford Dr 
607003.332000000402331,4810902.911,241,SA,Institutional (Alt/Imp) Building,Issued,2009-02-18T11:24:35.000Z,53 Bond St 
601505.092000000178814,4812818.01799999923,422,RS,Residential (Secondary) Building,Conditional,2017-01-12T10:20:32.000Z,2440 Valley Forest Way  
604989.244,4807602.127499999478,544,DP,Demolition,Issued,2018-06-20T12:55:10.000Z,1415 Rebecca St 
603078.860999999567866,4813542.685499999672,449,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-05-29T12:18:04.000Z,208 Ross Lane 
605968.205500000156462,4810333.75799999945,381,RN,Residential Dwelling (New/Add) Building,Issued,2018-08-03T09:08:01.000Z,341 Morden Rd 
605713.050499999895692,4809146.058,994,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-06-29T08:48:30.000Z,180 Weldon Ave 
606550.816499999724329,4815090.54649999924,831,RN,Residential Dwelling (New/Add) Building,Issued,2019-01-15T09:07:21.000Z,1315 Langdale Cres 
604528.601499999873,4814521.841499999166,890,RN,Residential Dwelling (New/Add) Building,Conditional,2014-11-25T10:49:13.000Z,2118 Vineland Cres 
605297.1365,4815494.09699999914,247,RA,Residential Dwelling (Alt/Imp) Building,Issued,2017-02-23T15:17:45.000Z,1128 Goodson Cres 
608512.915500000119209,4814806.992,889,CA,Commercial (Alt/Imp) Building,Issued,2019-03-28T10:34:32.000Z,1540 Cornwall Rd 
607503.36699999962,4812295.42149999924,500,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-10-26T09:21:28.000Z,330 Watson Ave 
605908.088499999605119,4811021.330499999225,807,CN,Commercial (New/Add) Building,Issued,2018-06-13T16:16:55.000Z,225 Speers Rd 
606561.21100000012666,4810791.0555,823,RN,Residential Dwelling (New/Add) Building,Issued,2012-09-19T16:49:24.000Z,145 Inglewood Dr 
599941.252000000327826,4811572.980499999598,954,CA,Commercial (Alt/Imp) Building,Issued,2017-01-26T15:15:04.000Z,3075 Hospital Gate 
607978.808000000193715,4811276.799,672,TH,Town House (New/Add/Alt) Building,Issued,2016-09-27T11:55:15.000Z,78 Trafalgar Rd 
601418.775999999605119,4814454.695,261,RN,Residential Dwelling (New/Add) Building,Conditional,2017-11-10T14:25:20.000Z,3242 Daisy Way 
607630.201500000432134,4813004.1225,766,DP,Demolition,Issued,2017-07-19T11:00:17.000Z,421 Chartwell Rd 
605908.088499999605119,4811021.330499999225,818,CA,Commercial (Alt/Imp) Building,Issued,2016-10-20T09:46:29.000Z,209 Speers Rd 
609516.731499999761581,4816194.68899999931,96,CP,Conditional / Part Building,Issued,2018-08-01T14:08:08.000Z,2400 Cornwall Rd 
602645.938,4815896.536,948,TH,Town House (New/Add/Alt) Building,Conditional,2017-05-17T16:18:55.000Z,3209 Mintwood Cir 
599941.252000000327826,4811572.980499999598,953,CA,Commercial (Alt/Imp) Building,Issued,2016-11-17T17:08:04.000Z,3075 Hospital Gate 
609721.779500000178814,4813654.5535,705,TH,Town House (New/Add/Alt) Building,Issued,2017-12-13T12:38:48.000Z,10 Maple Grove Dr Unit PH 2 
601670.169499999843538,4814823.718,66,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-31T17:18:24.000Z,3287 Charles Fay Pass 
598967.793499999679625,4809145.262,986,RA,Residential Dwelling (Alt/Imp) Building,Issued,2015-10-30T15:54:14.000Z,2389 Chateau Common 
605025.806499999948,4807722.80199999921,154,FR,Fire Retrofit,Issued,2018-08-15T12:56:23.000Z,319 Sherin Dr 
604612.03899999987,4814545.069499999285,434,RN,Residential Dwelling (New/Add) Building,Issued,2016-03-22T09:46:46.000Z,295 River Oaks Blvd E Unit N/S 
605908.088499999605119,4811021.330499999225,809,CA,Commercial (Alt/Imp) Building,Issued,2017-11-10T09:35:12.000Z,225 Speers Rd 
608738.401999999769032,4813151.32599999942,207,DP,Demolition,Issued,2018-04-25T15:39:22.000Z,1235 Cleaver Dr 
603918.122999999672174,4803524.2805,929,RN,Residential Dwelling (New/Add) Building,Issued,2018-11-13T14:51:19.000Z,3358 Lakeshore Rd W 
603592.75899999961,4806365.607499999925,622,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-02-12T16:08:24.000Z,2384 Yolanda Dr 
604561.265499999747,4814517.6655,727,RS,Residential (Secondary) Building,Issued,2015-09-18T10:58:22.000Z,2094 Namron Gate 
603943.107499999925,4807315.98299999908,85,DP,Demolition,Issued,2017-10-26T14:05:58.000Z,461 Sandlewood Rd 
604475.021499999798834,4816105.7945,896,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-08-15T13:28:59.000Z,2384 Tesla Cres 
607156.434500000439584,4810826.82599999942,238,RN,Residential Dwelling (New/Add) Building,Issued,2018-09-27T10:57:28.000Z,33 Head St 
604540.887500000186265,4808652.86449999921,595,RN,Residential Dwelling (New/Add) Building,Issued,2017-11-20T16:12:52.000Z,1297 Warwick Ave 
604261.992999999783933,4805622.32399999909,995,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-01-09T15:09:17.000Z,2411 Sovereign St Unit 11 
603572.884499999694526,4813842.2815,8,RN,Residential Dwelling (New/Add) Building,Issued,2013-02-05T11:14:15.000Z,2283 Munn's Ave 
606191.82050000037998,4812912.412499999627,364,CA,Commercial (Alt/Imp) Building,Issued,2019-03-08T08:24:49.000Z,240 Leighland Ave 
607200.6705,4810816.0865,934,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-07-21T09:02:13.000Z,158 Chisholm St 
608314.588999999687076,4813233.67,358,RN,Residential Dwelling (New/Add) Building,Issued,2017-05-18T16:00:23.000Z,1173 Morrison Heights Dr 
605103.302500000223517,4808043.1215,214,RN,Residential Dwelling (New/Add) Building,Issued,2018-09-17T11:35:37.000Z,356 Sandhurst Dr 
604430.288499999791384,4806365.363,937,RN,Residential Dwelling (New/Add) Building,Issued,2018-11-28T12:41:04.000Z,238 Sunrise Cres 
607180.787499999627471,4815300.218,52,CA,Commercial (Alt/Imp) Building,Issued,2018-12-17T13:05:36.000Z,1393 North Service Rd E 
603823.356499999761581,4810595.683499999344,316,RA,Residential Dwelling (Alt/Imp) Building,Issued,2013-05-17T15:38:56.000Z,1084 Roxborough Dr 
605846.118499999866,4809893.7675,537,RN,Residential Dwelling (New/Add) Building,Conditional,2017-09-19T15:20:31.000Z,298 Woodale Ave 
602577.0345,4813009.220499999821,928,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-10-11T13:22:52.000Z,2101 Towne Blvd 
608548.419499999843538,4814850.834,525,CA,Commercial (Alt/Imp) Building,Issued,2015-01-07T08:35:32.000Z,1540 Cornwall Rd 
606582.487999999895692,4813429.32699999958,349,CA,Commercial (Alt/Imp) Building,Issued,2019-05-06T11:56:17.000Z,418 Iroquois Shore Rd 
606191.82050000037998,4812912.412499999627,373,CA,Commercial (Alt/Imp) Building,Issued,2017-04-24T10:05:47.000Z,240 Leighland Ave 
604842.829,4805785.868,532,AN,Residential Apartment (New/Add) Building,Issued,2018-05-31T09:24:58.000Z,50 East St 
601293.879499999806285,4814337.3615,296,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-16T18:23:56.000Z,3249 George Savage Ave 
604561.265499999747,4814517.6655,728,RN,Residential Dwelling (New/Add) Building,Conditional,2014-06-06T11:17:02.000Z,2094 Namron Gate 
605715.762500000186265,4810305.455499999225,285,RN,Residential Dwelling (New/Add) Building,Issued,2019-05-09T09:37:17.000Z,392 Weighton Dr 
602464.957499999552965,4815305.186,646,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-16T14:05:04.000Z,3128 Daniel Way 
599823.809500000439584,4809746.287,627,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-08-08T16:36:04.000Z,2344 Spring Meadow Way 
601710.856999999843538,4814796.368,249,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-01T10:45:35.000Z,3260 Donald Mackay St 
605831.762500000186265,4811402.388,897,FR,Fire Retrofit,Issued,2018-07-19T12:28:51.000Z,656 Kerr St 
606293.862499999813735,4812421.2585,428,CA,Commercial (Alt/Imp) Building,Issued,2019-02-09T13:51:29.000Z,586 Argus Rd 
604421.863499999978,4812323.9065,745,RA,Residential Dwelling (Alt/Imp) Building,Issued,2017-12-20T16:26:10.000Z,180 Mendel Crt 
602014.504999999888241,4814080.955499999225,587,TH,Town House (New/Add/Alt) Building,Conditional,2015-11-18T12:20:48.000Z,3002 Preserve Dr Unit 42 
599599.884999999776483,4809557.0405,448,RA,Residential Dwelling (Alt/Imp) Building,Issued,2013-04-26T15:41:33.000Z,2376 Baronwood Dr 
604931.876000000163913,4813933.4185,283,RN,Residential Dwelling (New/Add) Building,Issued,2018-10-10T10:31:49.000Z,227 Martindale Ave 
606191.82050000037998,4812912.412499999627,376,CA,Commercial (Alt/Imp) Building,Issued,2019-05-28T10:52:48.000Z,240 Leighland Ave 
602989.675499999895692,4815273.6875,318,AN,Residential Apartment (New/Add) Building,Issued,2018-12-19T14:54:59.000Z,128 Grovewood Common 
602560.487499999813735,4815412.6885,478,TH,Town House (New/Add/Alt) Building,Conditional,2017-03-29T17:41:44.000Z,3118 Post Rd 
604030.346499999985,4816108.629,935,RA,Residential Dwelling (Alt/Imp) Building,Issued,2017-07-21T16:43:59.000Z,472 English Rose Lane 
606590.273,4814195.743499999866,583,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-04-16T13:03:15.000Z,1050 Falgarwood Dr 
601725.458999999798834,4809915.264499999583,692,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-04-27T17:35:35.000Z,1485 Livery Lane 
605296.644000000320375,4808845.4185,805,RN,Residential Dwelling (New/Add) Building,Conditional,2018-04-30T17:01:32.000Z,436 Willis Dr 
606778.129499999806285,4812737.67899999954,637,CA,Commercial (Alt/Imp) Building,Issued,2018-11-01T09:13:56.000Z,354 Davis Rd 
605709.769000000320375,4808925.5755,176,RN,Residential Dwelling (New/Add) Building,Issued,2014-07-21T13:55:26.000Z,373 Maplehurst Ave 
597352.393500000238419,4813598.636499999091,465,PS,Plumbing Only,Issued,2019-02-04T14:52:56.000Z,4449 Regional 25 Rd 
608136.873999999836087,4813341.40599999949,591,RN,Residential Dwelling (New/Add) Building,Issued,2013-09-03T15:57:34.000Z,1155 Carey Rd 
601741.79,4814836.16,68,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-01T10:05:10.000Z,3267 Donald Mackay St 
605701.28899999987,4813185.2375,518,RN,Residential Dwelling (New/Add) Building,Issued,2018-11-29T16:06:16.000Z,221 Sewell Dr 
605205.981999999843538,4808130.584,855,RN,Residential Dwelling (New/Add) Building,Issued,2019-04-08T15:03:43.000Z,352 Small Cres 
599739.1255,4809271.763,488,TH,Town House (New/Add/Alt) Building,Conditional,2016-10-13T11:32:01.000Z,2280 Baronwood Dr Unit 83 
599941.252000000327826,4811572.980499999598,956,CA,Commercial (Alt/Imp) Building,Issued,2017-11-20T16:07:52.000Z,3075 Hospital Gate 
601237.775000000372529,4813896.218,59,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-01-08T10:11:22.000Z,3185 Trailside Dr 
607700.185499999672174,4817065.059499999508,46,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-03-07T12:02:20.000Z,1352 Winterbourne Dr 
605235.941999999806285,4809233.4405,201,AH,Accessory Unit in House,Issued,2018-01-31T16:03:53.000Z,521 Weir Ave 
602536.877500000409782,4812885.63099999912,121,RS,Residential (Secondary) Building,Issued,2019-05-09T11:12:05.000Z,2272 Mowat Ave Unit 2 
605620.762000000104308,4813914.899,696,CA,Commercial (Alt/Imp) Building,Issued,2017-01-26T16:13:28.000Z,1289 Marlborough Crt 
604699.9605,4808653.97849999927,498,RN,Residential Dwelling (New/Add) Building,Issued,2018-08-16T12:16:09.000Z,535 Sandbrook Rd 
599730.549999999813735,4809098.045499999076,455,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-04-20T10:52:23.000Z,3052 Abernathy Way 
601761.807500000111759,4813960.502,37,CA,Commercial (Alt/Imp) Building,Issued,2018-06-05T14:50:37.000Z,3077 George Savage Ave 
609721.779500000178814,4813654.5535,706,TH,Town House (New/Add/Alt) Building,Issued,2017-12-13T12:38:35.000Z,10 Maple Grove Dr Unit PH 2 
606164.093500000424683,4816533.822,554,RS,Residential (Secondary) Building,Issued,2000-06-14T15:46:48.000Z,2159 Pinevalley Cres 
605975.513000000268221,4807552.003499999642,408,RN,Residential Dwelling (New/Add) Building,Issued,2018-03-13T13:28:11.000Z,1306 Lakeshore Rd W 
605908.088499999605119,4811021.330499999225,810,CA,Commercial (Alt/Imp) Building,Issued,2017-03-20T10:49:47.000Z,225 Speers Rd 
604882.203499999828637,4806730.35,291,RN,Residential Dwelling (New/Add) Building,Issued,2017-03-28T16:37:00.000Z,2063 Seafare Dr 
