ObjectID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,ResultID,IN_SingleLine,USER_idx,USER_facility_name,USER_source_id,USER_authority_type,USER_address_str,USER_street_addr,USER_telephone,USER_city,USER_postal_code,USER_province,USER_ISCED4_,USER_provider
29,World,M,100.000000000000000,A,"1026 Moyer Dr, Sherwood Park, Strathcona County, Alberta, T8A 1E6","1026 Moyer Dr, Sherwood Park, Strathcona County, Alberta, T8A 1E6, CAN",1026 Moyer Dr,PointAddress,,,"1026 Moyer Dr, Sherwood Park, Strathcona County, Alberta, T8A 1E6",,,20.000000000000000,,1026,,,,L,,,Moyer,Dr,,,,,,,,,1026 Moyer Dr,,,,Sherwood Park,Strathcona County,Edmonton Metro Area,Alberta,Alberta,AB,,,T8A,1E6,CAN,ENG,0.000000000000000,-113.326259233674989,53.519829508624845,-113.325829996413475,53.519670001007455,-113.326829996413480,-113.324829996413470,53.518670001007457,53.520670001007453,,30,1026 Moyer Drive Sherwood Park Alberta T8A1E6 Canada,29,Academy of Reflexology and Massage,BPPO,Private Institution,1026 Moyer Drive Sherwood Park Alberta T8A1E6 Canada,1026 Moyer Drive,7802353720,Sherwood Park,T8A1E6,Alberta,1,Employment and Social Development Canada
30,World,M,100.000000000000000,A,"212 2 Ave W, Brooks, Alberta, T1R","212 2 Ave W, Brooks, Alberta, T1R, CAN",212 2 Ave W,PointAddress,,,"212 2 Ave W, Brooks, Alberta, T1R",,,20.000000000000000,,212,,,,R,,,2,Ave,W,,,,,,,,212 2 Ave W,,,,Brooks,Brooks,,Alberta,Alberta,AB,,,T1R,,CAN,ENG,0.000000000000000,-111.898824224201405,50.565947294498770,-111.898800000501240,50.566000016669733,-111.899800000501244,-111.897800000501235,50.565000016669735,50.567000016669731,,27,Unit C 212 - 2nd Avenue West Brooks Alberta T1R 1B7 Canada,26,Academy of Learning-Brooks,BPPG,Private Institution,Unit C 212 - 2nd Avenue West Brooks Alberta T1R 1B7 Canada,Unit C 212 - 2nd Avenue West,4037932294,Brooks,T1R 1B7,Alberta,1,Employment and Social Development Canada
31,World,M,99.269999999999996,A,"100 4 Ave SW, Calgary, Alberta, T2P 3N2","100 4 Ave SW, Calgary, Alberta, T2P 3N2, CAN",100 4 Ave SW,PointAddress,,,"100 4 Ave SW, Calgary, Alberta, T2P 3N2",,,20.000000000000000,,100,,,,L,,,4,Ave,SW,,,,,,,,100 4 Ave SW,,,Downtown,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2P,3N2,CAN,ENG,0.000000000000000,-114.062940848089312,51.049377457727452,-114.063149976573484,51.049599997256706,-114.064149976573489,-114.062149976573480,51.048599997256709,51.050599997256704,215,31,215 100 4 Avenue SW Calgary Alberta T2P3N2 Canada,30,Ace Career College,BPTU,Private Institution,215 100 4 Avenue SW Calgary Alberta T2P3N2 Canada,215 100 4 Avenue SW,4035544742,Calgary,T2P3N2,Alberta,1,Employment and Social Development Canada
32,World,M,100.000000000000000,A,"11021 123 St, Grande Prairie, Alberta, T8V 7Z3","11021 123 St, Grande Prairie, Alberta, T8V 7Z3, CAN",11021 123 St,PointAddress,,,"11021 123 St, Grande Prairie, Alberta, T8V 7Z3",,,20.000000000000000,,11021,,,,R,,,123,St,,,,,,,,,11021 123 St,,,,Grande Prairie,Grande Prairie,,Alberta,Alberta,AB,,,T8V,7Z3,CAN,ENG,0.000000000000000,-118.869801889578554,55.180559998927890,-118.869090014542024,55.180559998927890,-118.871090014542020,-118.867090014542029,55.178559998927888,55.182559998927893,,33,11021 123 Street Grande Prairie Alberta T8V 7Z3 Canada,32,Adventure Aviation Inc,BPUS,Private Institution,11021 123 Street Grande Prairie Alberta T8V 7Z3 Canada,11021 123 Street,780-539-6968,Grande Prairie,T8V 7Z3,Alberta,1,Employment and Social Development Canada
33,World,M,99.450000000000003,A,"320 23 Ave SW, Unit 303, Calgary, Alberta, T2S 0J2","320 23 Ave SW, Unit 303, Calgary, Alberta, T2S 0J2, CAN","320 23 Ave SW, Unit 303",Subaddress,,,"320 23 Ave SW, Unit 303, Calgary, Alberta, T2S 0J2",,,20.000000000000000,,320,,,,R,,,23,Ave,SW,,,,,Unit,303,Unit 303,320 23 Ave SW,,,Mission,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2S,0J2,CAN,ENG,0.000000000000000,-114.070019197682868,51.032447480146097,-114.070060017551327,51.032649986926771,-114.071060017551332,-114.069060017551323,51.031649986926773,51.033649986926768,PROFESSIONAL BUILDING,34,Unit 303 320-23 Avenue SW Alberta Professional Building Calgary Alberta T2S0J2 Canada,33,Aesthetics Pro,BPPJ,Private Institution,Unit 303 320-23 Avenue SW Alberta Professional Building Calgary Alberta T2S0J2 Canada,Unit 303 320-23 Avenue SW Alberta Professional Building,4034758202,Calgary,T2S0J2,Alberta,1,Employment and Social Development Canada
34,World,M,100.000000000000000,A,"140 E Chestermere Dr, Chestermere, Alberta, T1X 1M1","140 E Chestermere Dr, Chestermere, Alberta, T1X 1M1, CAN",140 E Chestermere Dr,PointAddress,,,"140 E Chestermere Dr, Chestermere, Alberta, T1X 1M1",,,20.000000000000000,,140,,,,R,E,,Chestermere,Dr,,,,,,,,,140 E Chestermere Dr,,,,Chestermere,Chestermere,Calgary Metro Area,Alberta,Alberta,AB,,,T1X,1M1,CAN,ENG,0.000000000000000,-113.815460295330311,51.051410153066499,-113.814740038390610,51.051600003173377,-113.816740038390606,-113.812740038390615,51.049600003173374,51.053600003173379,,32,#14-140 East Chestermere Dr Chestermere Alberta T1X1M1 Canada,31,Advance Institute of Wellness and Esthetics,BPOV,Private Institution,#14-140 East Chestermere Dr Chestermere Alberta T1X1M1 Canada,#14-140 East Chestermere Dr,4034724105,Chestermere,T1X1M1,Alberta,1,Employment and Social Development Canada
35,World,M,95.099999999999994,A,"8882 170 St NW, Edmonton, Alberta, T5T 3J7","8882 170 St NW, Edmonton, Alberta, T5T 3J7, CAN",8882 170 St NW,PointAddress,,,"8882 170 St NW, Edmonton, Alberta, T5T 3J7",,,20.000000000000000,,8882,,,,L,,,170,St,NW,,,,,,,,8882 170 St NW,,,Summerlea,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T5T,3J7,CAN,ENG,0.000000000000000,-113.615496248759328,53.523210013994571,-113.616520014412941,53.523210013994571,-113.617520014412946,-113.615520014412937,53.522210013994574,53.524210013994569,1041,35,1041 8882 170 Street Edmonton Alberta T5T3J7 Canada,34,Alberta Academy of Aesthetics,BPCO,Private Institution,1041 8882 170 Street Edmonton Alberta T5T3J7 Canada,1041 8882 170 Street,(403) 486-7201,Edmonton,T5T3J7,Alberta,1,Employment and Social Development Canada
36,World,M,100.000000000000000,A,"635 Northmount Dr NW, Calgary, Alberta, T2K 3J6","635 Northmount Dr NW, Calgary, Alberta, T2K 3J6, CAN",635 Northmount Dr NW,PointAddress,,,"635 Northmount Dr NW, Calgary, Alberta, T2K 3J6",,,20.000000000000000,,635,,,,L,,,Northmount,Dr,NW,,,,,,,,635 Northmount Dr NW,,,Cambrian Heights,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2K,3J6,CAN,ENG,0.000000000000000,-114.088940254454059,51.086054402909284,-114.089130020741905,51.086130007675905,-114.090130020741910,-114.088130020741900,51.085130007675907,51.087130007675903,,36,635 Northmount Dr. N.W. Calgary Alberta T2K3J6 Canada,35,Alberta Bible College,BPBT,Private Institution,635 Northmount Dr. N.W. Calgary Alberta T2K3J6 Canada,635 Northmount Dr. N.W.,(403) 282-2994,Calgary,T2K3J6,Alberta,1,Employment and Social Development Canada
37,World,M,100.000000000000000,A,"5009 50 Ave, Red Deer, Alberta, T4N 4B2","5009 50 Ave, Red Deer, Alberta, T4N 4B2, CAN",5009 50 Ave,PointAddress,,,"5009 50 Ave, Red Deer, Alberta, T4N 4B2",,,20.000000000000000,,5009,,,,R,,,50,Ave,,,,,,,,,5009 50 Ave,,,Downtown Red Deer,Red Deer,Red Deer,,Alberta,Alberta,AB,,,T4N,4B2,CAN,ENG,0.000000000000000,-113.814025062049680,52.269600002220642,-113.813709986309391,52.269600002220642,-113.814709986309396,-113.812709986309386,52.268600002220644,52.270600002220640,,37,210- 5009 50 Ave Red Deer Alberta T4N2B4 Canada,36,Alberta Business & Health Institute,BPPY,Private Institution,210- 5009 50 Ave Red Deer Alberta T4N2B4 Canada,210- 5009 50 Ave,(403) 986-9998,Red Deer,T4N2B4,Alberta,1,Employment and Social Development Canada
38,World,M,100.000000000000000,A,"1910 20 Ave NW, Unit 102, Calgary, Alberta, T2M 1H5","1910 20 Ave NW, Unit 102, Calgary, Alberta, T2M 1H5, CAN","1910 20 Ave NW, Unit 102",Subaddress,,,"1910 20 Ave NW, Unit 102, Calgary, Alberta, T2M 1H5",,,20.000000000000000,,1910,,,,L,,,20,Ave,NW,,,,,Unit,102,Unit 102,1910 20 Ave NW,,,Capitol Hill,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2M,1H5,CAN,ENG,0.000000000000000,-114.105370041963369,51.070577470152941,-114.105429972571059,51.070770002468834,-114.106429972571064,-114.104429972571054,51.069770002468836,51.071770002468831,,39,102- 1910-20th Avenue NW Calgary Alberta T2M1H5 Canada,38,Alberta College of Acupuncture And Traditional Chinese Medicine,BPRD,Private Institution,102- 1910-20th Avenue NW Calgary Alberta T2M1H5 Canada,102- 1910-20th Avenue NW,(403) 286-8788,Calgary,T2M1H5,Alberta,1,Employment and Social Development Canada
39,World,M,96.049999999999997,A,"11111 Jasper Ave NW, Edmonton, Alberta, T5K 0L4","11111 Jasper Ave NW, Edmonton, Alberta, T5K 0L4, CAN",11111 Jasper Ave NW,PointAddress,,,"11111 Jasper Ave NW, Edmonton, Alberta, T5K 0L4",,,20.000000000000000,,11111,,,,R,,,Jasper,Ave,NW,,,,,,,,11111 Jasper Ave NW,,,Oliver,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T5K,0L4,CAN,ENG,0.000000000000000,-113.513009964261670,53.540902535217185,-113.513009964261670,53.540410014586712,-113.514009964261675,-113.512009964261665,53.539410014586714,53.541410014586710,EDMONTON GENERAL HOSPITAL,38,Edmonton General Hospital 11111 Jasper Ave Edmonton Alberta T5K0L4 Canada,37,Alberta Caregiving Institute-Edmonton General Hospital,BPMC,Private Institution,Edmonton General Hospital 11111 Jasper Ave Edmonton Alberta T5K0L4 Canada,Edmonton General Hospital 11111 Jasper Ave,(780) 761-2234,Edmonton,T5K0L4,Alberta,1,Employment and Social Development Canada
40,World,M,100.000000000000000,A,"10024 100 Ave, Grande Prairie, Alberta, T8V 0V3","10024 100 Ave, Grande Prairie, Alberta, T8V 0V3, CAN",10024 100 Ave,PointAddress,,,"10024 100 Ave, Grande Prairie, Alberta, T8V 0V3",,,20.000000000000000,,10024,,,,L,,,100,Ave,,,,,,,,,10024 100 Ave,,,Northgate,Grande Prairie,Grande Prairie,,Alberta,Alberta,AB,,,T8V,0V3,CAN,ENG,0.000000000000000,-118.796790064683563,55.170727481679450,-118.796800039148337,55.170959995673485,-118.797800039148342,-118.795800039148332,55.169959995673487,55.171959995673483,,40,10024 100 Avenue Grande Prairie Alberta T8V0V3 Canada,39,Alberta College of Body Art,BPTW,Private Institution,10024 100 Avenue Grande Prairie Alberta T8V0V3 Canada,10024 100 Avenue,7808317387,Grande Prairie,T8V0V3,Alberta,1,Employment and Social Development Canada
41,World,M,100.000000000000000,A,"1167 Kensington Cres NW, Unit 100, Calgary, Alberta, T2N 1X7","1167 Kensington Cres NW, Unit 100, Calgary, Alberta, T2N 1X7, CAN","1167 Kensington Cres NW, Unit 100",Subaddress,,,"1167 Kensington Cres NW, Unit 100, Calgary, Alberta, T2N 1X7",,,20.000000000000000,,1167,,,,R,,,Kensington,Cres,NW,,,,,Unit,100,Unit 100,1167 Kensington Cres NW,,,Hillhurst,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2N,1X7,CAN,ENG,0.000000000000000,-114.089573926334040,51.052142773313449,-114.089439983521331,51.051910007862318,-114.090439983521335,-114.088439983521326,51.050910007862321,51.052910007862316,,41,#100- 1167 Kensington Crescent NW Calgary Alberta T2N 1X7 Canada,40,Alberta College of Massage Therapy-Calgary,BPGY,Private Institution,#100- 1167 Kensington Crescent NW Calgary Alberta T2N 1X7 Canada,#100- 1167 Kensington Crescent NW,(780) 916-6888,Calgary,T2N 1X7,Alberta,1,Employment and Social Development Canada
42,World,M,99.620000000000005,A,"4620 99 St NW, Edmonton, Alberta, T6E 5H5","4620 99 St NW, Edmonton, Alberta, T6E 5H5, CAN",4620 99 St NW,PointAddress,,,"4620 99 St NW, Edmonton, Alberta, T6E 5H5",,,20.000000000000000,,4620,,,,L,,,99,St,NW,,,,,,,,4620 99 St NW,,,Papaschase Industrial,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T6E,5H5,CAN,ENG,0.000000000000000,-113.486156190506563,53.484729995711120,-113.487529984436705,53.484729995711120,-113.488529984436710,-113.486529984436700,53.483729995711123,53.485729995711118,,43,4620 99 Street Edmonton Alberta T6E5H5 Canada,42,Alberta College of Massage Therapy-Edmonton South,BPQS,Private Institution,4620 99 Street Edmonton Alberta T6E5H5 Canada,4620 99 Street,7809166888,Edmonton,T6E5H5,Alberta,1,Employment and Social Development Canada
43,World,M,100.000000000000000,A,"9908 Penhorwood St, Fort McMurray, Wood Buffalo, Alberta, T9H 0C2","9908 Penhorwood St, Fort McMurray, Wood Buffalo, Alberta, T9H 0C2, CAN",9908 Penhorwood St,PointAddress,,,"9908 Penhorwood St, Fort McMurray, Wood Buffalo, Alberta, T9H 0C2",,,20.000000000000000,,9908,,,,L,,,Penhorwood,St,,,,,,,,,9908 Penhorwood St,,,,Fort McMurray,Wood Buffalo,,Alberta,Alberta,AB,,,T9H,0C2,CAN,ENG,0.000000000000000,-111.345999991216985,56.711775207292284,-111.347240009972467,56.712230009358478,-111.348240009972471,-111.346240009972462,56.711230009358481,56.713230009358476,,44,9908 Penhorwood Street Fort McMurray Alberta T9H 1L3 Canada,43,Alberta College of Massage Therapy-Fort McMurray,BPTK,Private Institution,9908 Penhorwood Street Fort McMurray Alberta T9H 1L3 Canada,9908 Penhorwood Street,(877) 768-8400,Fort McMurray,T9H 1L3,Alberta,1,Employment and Social Development Canada
44,World,M,99.620000000000005,A,"10434 122 St NW, Edmonton, Alberta, T5N 1M3","10434 122 St NW, Edmonton, Alberta, T5N 1M3, CAN",10434 122 St NW,PointAddress,,,"10434 122 St NW, Edmonton, Alberta, T5N 1M3",,,20.000000000000000,,10434,,,,L,,,122,St,NW,,,,,,,,10434 122 St NW,,,Westmount,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T5N,1M3,CAN,ENG,0.000000000000000,-113.532476263834496,53.547329652843672,-113.532970041750445,53.547329988119799,-113.533970041750450,-113.531970041750441,53.546329988119801,53.548329988119796,,42,2nd Floor 10434 - 122 Street Edmonton Alberta T5N 1M3 Canada,41,Alberta College of Massage Therapy-Edmonton,BPTO,Private Institution,2nd Floor 10434 - 122 Street Edmonton Alberta T5N 1M3 Canada,2nd Floor 10434 - 122 Street,(780) 916-6888,Edmonton,T5N 1M3,Alberta,1,Employment and Social Development Canada
45,World,M,100.000000000000000,A,"5712 44 St, Lloydminster, Alberta, T9V 0B6","5712 44 St, Lloydminster, Alberta, T9V 0B6, CAN",5712 44 St,PointAddress,,,"5712 44 St, Lloydminster, Alberta, T9V 0B6",,,20.000000000000000,,5712,,,,L,,,44,St,,,,,,,,,5712 44 St,,,,Lloydminster,Lloydminster,,Alberta,Alberta,AB,,,T9V,0B6,CAN,ENG,0.000000000000000,-110.026950030600162,53.278057492933357,-110.026960005064936,53.278420010245611,-110.027960005064941,-110.025960005064931,53.277420010245613,53.279420010245609,,46,Bay 1A- 5712 - 44 Street Lloydminster Alberta T9V 0B6 Canada,45,Alberta College of Massage Therapy-Lloydminster,BPGZ,Private Institution,Bay 1A- 5712 - 44 Street Lloydminster Alberta T9V 0B6 Canada,Bay 1A- 5712 - 44 Street,(780) 916-6888,Lloydminster,T9V 0B6,Alberta,1,Employment and Social Development Canada
46,World,M,100.000000000000000,A,"11402 100 St, Grande Prairie, Alberta, T8V 2N5","11402 100 St, Grande Prairie, Alberta, T8V 2N5, CAN",11402 100 St,PointAddress,,,"11402 100 St, Grande Prairie, Alberta, T8V 2N5",,,20.000000000000000,,11402,,,,L,,,100,St,,,,,,,,,11402 100 St,,,Northgate,Grande Prairie,Grande Prairie,,Alberta,Alberta,AB,,,T8V,2N5,CAN,ENG,0.000000000000000,-118.795128100922042,55.183658998079437,-118.795620034819294,55.183660003907818,-118.796620034819298,-118.794620034819289,55.182660003907820,55.184660003907815,,45,201- 11402 100 Street Grande Prairie Alberta T8V 2N5 Canada,44,Alberta College of Massage Therapy-Grande Prairie,BPRY,Private Institution,201- 11402 100 Street Grande Prairie Alberta T8V 2N5 Canada,201- 11402 100 Street,(780) 916-6888,Grande Prairie,T8V 2N5,Alberta,1,Employment and Social Development Canada
47,World,M,100.000000000000000,A,"3510 29 St NE, Unit 125, Calgary, Alberta, T1Y 7E5","3510 29 St NE, Unit 125, Calgary, Alberta, T1Y 7E5, CAN","3510 29 St NE, Unit 125",Subaddress,,,"3510 29 St NE, Unit 125, Calgary, Alberta, T1Y 7E5",,,20.000000000000000,,3510,,,,R,,,29,St,NE,,,,,Unit,125,Unit 125,3510 29 St NE,,,Horizon,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T1Y,7E5,CAN,ENG,0.000000000000000,-113.991716212589111,51.084060473872370,-113.991489985022454,51.084049996493405,-113.992489985022459,-113.990489985022450,51.083049996493408,51.085049996493403,,49,Unit 125 3510 29 Street NE Calgary Alberta T1Y7E5 Canada,48,Alberta Health and Safety Training Institute-Calgary,BPLX,Private Institution,Unit 125 3510 29 Street NE Calgary Alberta T1Y7E5 Canada,Unit 125 3510 29 Street NE,(403) 670-5406,Calgary,T1Y7E5,Alberta,1,Employment and Social Development Canada
48,World,M,100.000000000000000,A,"4913 50 Ave, Red Deer, Alberta, T4N 4A6","4913 50 Ave, Red Deer, Alberta, T4N 4A6, CAN",4913 50 Ave,PointAddress,,,"4913 50 Ave, Red Deer, Alberta, T4N 4A6",,,20.000000000000000,,4913,,,,R,,,50,Ave,,,,,,,,,4913 50 Ave,,,Downtown Red Deer,Red Deer,Red Deer,,Alberta,Alberta,AB,,,T4N,4A6,CAN,ENG,0.000000000000000,-113.814035204152518,52.268618565177832,-113.813730019057971,52.268619990101371,-113.814730019057976,-113.812730019057966,52.267619990101373,52.269619990101369,,47,#120 4913 50 Avenue Red Deer Alberta T4N 4A6 Canada,46,Alberta College of Massage Therapy-Red Deer,BPPH,Private Institution,#120 4913 50 Avenue Red Deer Alberta T4N 4A6 Canada,#120 4913 50 Avenue,(780) 916-6888,Red Deer,T4N 4A6,Alberta,1,Employment and Social Development Canada
49,World,M,100.000000000000000,A,"885 42 Ave SE, Calgary, Alberta, T2G 1Y8","885 42 Ave SE, Calgary, Alberta, T2G 1Y8, CAN",885 42 Ave SE,StreetAddress,,,"885 42 Ave SE, Calgary, Alberta, T2G 1Y8",,,20.000000000000000,,885,813,899,813-899,R,,,42,Ave,SE,,,,,,,,885 42 Ave SE,,,Alyth-Bonnybrook-Manchester,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2G,1Y8,CAN,ENG,0.000000000000000,-114.043488811555875,51.015936897480955,-114.043488811555875,51.015936897480955,-114.044488811555880,-114.042488811555870,51.014936897480958,51.016936897480953,,48,Unit 114- 885 42 Ave SE Calgary Alberta T2G 5N9 Canada,47,Alberta Educational Centre,BPVE,Private Institution,Unit 114- 885 42 Ave SE Calgary Alberta T2G 5N9 Canada,Unit 114- 885 42 Ave SE,403-367-8087,Calgary,T2G 5N9,Alberta,1,Employment and Social Development Canada
50,World,M,100.000000000000000,A,"5009 50 Ave, Leduc, Alberta, T9E 6V9","5009 50 Ave, Leduc, Alberta, T9E 6V9, CAN",5009 50 Ave,PointAddress,,,"5009 50 Ave, Leduc, Alberta, T9E 6V9",,,20.000000000000000,,5009,,,,R,,,50,Ave,,,,,,,,,5009 50 Ave,,,,Leduc,Leduc,Edmonton Metro Area,Alberta,Alberta,AB,,,T9E,6V9,CAN,ENG,0.000000000000000,-113.553560019262861,53.264732488088583,-113.553560019262861,53.264489999629774,-113.554560019262865,-113.552560019262856,53.263489999629776,53.265489999629771,,52,5009 50 Avenue Leduc Alberta T9E6V9 Canada,51,Alberta School of Dog Grooming,BPNB,Private Institution,5009 50 Avenue Leduc Alberta T9E6V9 Canada,5009 50 Avenue,(780) 980-5327,Leduc,T9E6V9,Alberta,1,Employment and Social Development Canada
51,World,M,100.000000000000000,A,"7471 Edgar Industrial Bnd, Red Deer, Alberta, T4P 3Z5","7471 Edgar Industrial Bnd, Red Deer, Alberta, T4P 3Z5, CAN",7471 Edgar Industrial Bnd,PointAddress,,,"7471 Edgar Industrial Bnd, Red Deer, Alberta, T4P 3Z5",,,20.000000000000000,,7471,,,,R,,,Edgar Industrial,Bnd,,,,,,,,,7471 Edgar Industrial Bnd,,,,Red Deer,Red Deer,,Alberta,Alberta,AB,,,T4P,3Z5,CAN,ENG,0.000000000000000,-113.853160251794890,52.302427181183639,-113.853069978697718,52.302709986596710,-113.854069978697723,-113.852069978697713,52.301709986596713,52.303709986596708,,50,Bay 22 7471 Edgar Industrial Bend Red Deer Alberta T4P3Z5 Canada,49,Alberta Health and Safety Training Institute-Red Deer,BPQT,Private Institution,Bay 22 7471 Edgar Industrial Bend Red Deer Alberta T4P3Z5 Canada,Bay 22 7471 Edgar Industrial Bend,4036705406,Red Deer,T4P3Z5,Alberta,1,Employment and Social Development Canada
52,World,M,100.000000000000000,A,"7710 Gaetz Ave, Red Deer, Alberta, T4P 2A5","7710 Gaetz Ave, Red Deer, Alberta, T4P 2A5, CAN",7710 Gaetz Ave,PointAddress,,,"7710 Gaetz Ave, Red Deer, Alberta, T4P 2A5",,,20.000000000000000,,7710,,,,L,,,Gaetz,Ave,,,,,,,,,7710 Gaetz Ave,,,,Red Deer,Red Deer,,Alberta,Alberta,AB,,,T4P,2A5,CAN,ENG,0.000000000000000,-113.814034868876703,52.307411354178299,-113.815059975634824,52.307419987538566,-113.816059975634829,-113.814059975634819,52.306419987538568,52.308419987538564,,51,#4 7710 Gaetz Ave. Red Deer Alberta T4P2A5 Canada,50,Alberta Institute of Massage,BPIQ,Private Institution,#4 7710 Gaetz Ave. Red Deer Alberta T4P2A5 Canada,#4 7710 Gaetz Ave.,(403) 346-1018,Red Deer,T4P2A5,Alberta,1,Employment and Social Development Canada
53,World,M,100.000000000000000,A,"5440 4 St NW, Unit 18, Calgary, Alberta, T2K 1A8","5440 4 St NW, Unit 18, Calgary, Alberta, T2K 1A8, CAN","5440 4 St NW, Unit 18",Subaddress,,,"5440 4 St NW, Unit 18, Calgary, Alberta, T2K 1A8",,,20.000000000000000,,5440,,,,R,,,4,St,NW,,,,,Unit,18,Unit 18,5440 4 St NW,,,Thorncliffe,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2K,1A8,CAN,ENG,0.000000000000000,-114.071466333266017,51.099511380819393,-114.071140025775478,51.099520014179660,-114.072140025775482,-114.070140025775473,51.098520014179662,51.100520014179658,,54,#18 5440-4 Street NW Calgary Alberta T2K1A8 Canada,53,Ambber & Salma College of Esthetics & Spa,BPQA,Private Institution,#18 5440-4 Street NW Calgary Alberta T2K1A8 Canada,#18 5440-4 Street NW,4032450022,Calgary,T2K1A8,Alberta,1,Employment and Social Development Canada
54,World,M,100.000000000000000,A,"150 Ambrose Cir SW, Calgary, Alberta, T3H 0L5","150 Ambrose Cir SW, Calgary, Alberta, T3H 0L5, CAN",150 Ambrose Cir SW,StreetAddress,,,"150 Ambrose Cir SW, Calgary, Alberta, T3H 0L5",,,20.000000000000000,,150,141,158,141-158,L,,,Ambrose,Cir,SW,,,,,,,,150 Ambrose Cir SW,,,Springbank Hill,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T3H,0L5,CAN,ENG,0.000000000000000,-114.193420585934732,51.034686362610451,-114.193420585934732,51.034686362610451,-114.194420585934736,-114.192420585934727,51.033686362610453,51.035686362610448,,55,150 Ambrose Circle SW Calgary Alberta T3H0L5 Canada,54,Ambrose University,BPSV,Private Institution,150 Ambrose Circle SW Calgary Alberta T3H0L5 Canada,150 Ambrose Circle SW,(403) 410-2000,Calgary,T3H0L5,Alberta,1,Employment and Social Development Canada
